true_angle,semi_major_axis,semi_minor_axis,convex_hull_area,convex_hull_perimeter,max_distance,aspect_ratio,area_to_perimeter_ratio
23.1,1.453,1.117,4.446,7.832,2.914,1.332,0.568
23.1,1.389,1.173,4.704,7.904,2.766,1.237,0.595
23.1,1.457,1.17,4.773,8.094,2.937,1.278,0.59
23.2,1.513,1.151,4.792,8.149,2.957,1.237,0.588
23.2,1.253,1.086,3.791,7.164,2.453,1.033,0.529
23.2,1.462,1.134,4.69,7.969,2.807,1.191,0.589
23.2,1.429,1.046,4.281,7.72,2.899,1.292,0.555
23.2,1.332,1.071,3.893,7.401,2.692,1.185,0.526
23.2,1.434,1.163,4.759,8.016,2.786,1.276,0.594
23.2,1.5,1.116,4.863,8.139,2.935,1.272,0.597
23.2,1.281,1.201,4.324,7.652,2.636,1.053,0.565
23.2,1.415,1.02,4.138,7.63,2.914,1.428,0.542
23.2,1.379,1.1,4.407,7.707,2.763,1.212,0.572
23.2,1.437,1.012,4.125,7.643,2.892,1.386,0.54
23.2,1.515,1.157,4.801,8.139,2.923,1.12,0.59
23.2,1.3,1.173,4.25,7.602,2.64,1.159,0.559
23.2,1.506,1.048,4.358,7.908,2.945,1.269,0.551
23.2,1.364,1.172,4.263,7.669,2.723,1.23,0.556
23.2,1.458,1.192,4.911,8.153,2.927,1.209,0.602
23.2,1.345,1.129,4.089,7.538,2.705,1.213,0.542
23.2,1.471,1.17,5.059,8.205,2.906,1.203,0.617
23.2,1.518,1.147,4.965,8.26,2.988,1.361,0.601
23.2,1.483,1.116,4.307,7.761,2.847,1.209,0.555
23.2,1.426,1.153,4.496,7.99,3.016,1.227,0.563
23.2,1.469,1.105,4.791,8.071,2.992,1.304,0.594
23.2,1.369,1.164,4.417,7.722,2.728,1.124,0.572
23.2,1.496,1.139,4.998,8.215,3.003,1.335,0.608
23.2,1.533,1.149,5.183,8.372,3.021,1.345,0.619
23.2,1.287,1.161,4.302,7.618,2.674,1.039,0.565
23.2,1.473,1.115,4.734,8.036,2.904,1.224,0.589
23.2,1.413,1.2,4.574,7.906,2.703,1.147,0.579
23.2,1.441,1.149,4.644,7.962,2.851,1.236,0.583
23.2,1.481,1.146,4.652,8.023,2.983,1.322,0.58
23.2,1.401,1.139,4.644,7.882,2.746,1.204,0.589
23.2,1.367,1.149,4.507,7.743,2.637,1.106,0.582
23.2,1.419,1.145,4.583,7.863,2.834,1.18,0.583
23.2,1.411,1.144,4.646,7.939,2.819,1.23,0.585
23.2,1.467,1.139,4.701,8.025,2.927,1.29,0.586
23.2,1.28,1.213,4.096,7.539,2.6,1.092,0.543
23.2,1.578,1.134,4.487,7.958,2.809,1.206,0.564
23.2,1.508,1.109,4.952,8.194,2.969,1.278,0.604
23.2,1.547,1.033,4.451,7.956,3.051,1.498,0.559
23.2,1.351,1.185,4.597,7.851,2.73,1.104,0.586
23.2,1.279,1.104,3.873,7.301,2.467,0.969,0.53
23.2,1.278,1.167,4.209,7.559,2.594,0.939,0.557
23.2,1.496,1.104,4.76,8.107,2.917,1.355,0.587
23.2,1.414,1.184,4.6,8.017,2.95,1.208,0.574
23.2,1.509,1.139,5.049,8.247,3.01,1.299,0.612
23.2,1.437,1.129,4.493,7.926,2.825,1.262,0.567
23.2,1.368,1.13,4.49,7.821,2.781,1.18,0.574
23.2,1.649,1.001,3.832,7.654,2.965,1.42,0.501
23.2,1.373,1.082,4.017,7.596,2.773,1.146,0.529
23.2,1.232,1.153,3.922,7.288,2.512,1.058,0.538
23.2,1.269,1.124,4.219,7.482,2.514,1.139,0.564
23.2,1.468,1.181,4.758,8.089,2.842,1.257,0.588
23.2,1.319,1.131,4.19,7.57,2.673,1.129,0.554
23.2,1.521,1.075,4.741,8.118,3.052,1.36,0.584
23.2,1.334,1.078,4.058,7.557,2.703,1.209,0.537
23.2,1.425,1.181,4.92,8.073,2.882,1.211,0.609
23.2,1.5,0.966,4.091,7.614,2.844,1.521,0.537
23.2,1.466,1.028,4.124,7.697,2.972,1.41,0.536
23.2,1.464,1.1,4.107,7.773,2.971,1.384,0.528
23.2,1.439,1.077,4.35,7.843,2.942,1.305,0.555
23.2,1.44,1.186,4.883,8.107,2.846,1.31,0.602
23.2,1.549,1.163,4.976,8.296,3.011,1.237,0.6
23.2,1.522,1.105,4.674,8.112,2.962,1.311,0.576
23.2,1.265,1.211,4.276,7.666,2.564,1.059,0.558
23.2,1.386,1.059,4.184,7.602,2.706,1.273,0.55
23.2,1.439,1.196,4.815,8.053,2.803,1.158,0.598
23.2,1.39,1.179,4.804,8.001,2.866,1.216,0.6
23.2,1.459,1.181,4.824,8.093,2.895,1.215,0.596
23.2,1.378,1.183,4.464,7.831,2.771,1.148,0.57
23.2,1.475,1.167,4.474,7.949,2.923,1.264,0.563
23.2,1.446,1.105,4.376,7.85,2.937,1.305,0.557
23.2,1.308,1.124,4.21,7.549,2.582,1.098,0.558
23.2,1.277,1.186,4.267,7.531,2.521,1.101,0.567
23.2,1.394,1.164,4.365,7.764,2.73,1.14,0.562
23.2,1.485,1.143,4.677,8.076,2.902,1.26,0.579
23.2,1.467,1.198,4.859,8.223,2.979,1.195,0.591
23.2,1.327,1.126,4.121,7.504,2.612,1.138,0.549
23.2,1.415,1.136,4.44,7.762,2.645,1.114,0.572
23.2,1.415,1.079,4.235,7.646,2.721,1.199,0.554
23.2,1.318,1.089,4.119,7.392,2.565,1.192,0.557
23.2,1.478,1.121,4.56,7.991,2.935,1.395,0.571
23.2,1.386,1.095,4.365,7.697,2.812,1.286,0.567
23.2,1.321,1.163,4.307,7.668,2.733,1.148,0.562
23.2,1.47,1.083,4.676,7.977,2.899,1.356,0.586
23.2,1.452,1.111,4.011,7.681,2.72,1.433,0.522
23.2,1.336,1.149,4.385,7.644,2.687,1.137,0.574
23.2,1.435,1.127,4.686,7.959,2.854,1.211,0.589
23.2,1.487,1.144,4.73,8.003,2.866,1.244,0.591
23.2,1.386,1.099,4.311,7.691,2.83,1.151,0.56
23.2,1.459,1.148,4.667,7.973,2.888,1.226,0.585
23.2,1.334,1.09,4.104,7.485,2.718,1.208,0.548
23.2,1.454,1.193,4.994,8.168,2.865,1.224,0.611
23.2,1.499,1.062,3.819,7.591,2.895,1.302,0.503
23.2,1.372,1.137,4.401,7.703,2.73,1.217,0.571
23.2,1.434,1.077,4.088,7.593,2.787,1.032,0.538
23.2,1.366,1.196,4.658,7.959,2.888,1.02,0.585
23.2,1.459,1.129,4.597,8.005,3.013,1.238,0.574
23.2,1.456,1.209,4.959,8.233,3.007,1.175,0.602
23.2,1.465,1.119,4.595,7.99,2.97,1.193,0.575
23.2,1.403,1.165,4.528,7.935,2.863,1.262,0.571
23.6,1.661,1.007,3.843,7.523,2.79,1.309,0.511
23.6,1.394,1.142,4.311,7.751,2.759,1.183,0.556
23.6,1.569,1.102,4.974,8.276,3.068,1.395,0.601
23.6,1.521,1.128,4.881,8.185,2.916,1.37,0.596
23.6,1.622,1.131,4.79,8.212,3.003,1.227,0.583
23.6,1.519,1.069,4.406,7.925,2.935,1.403,0.556
23.6,1.554,1.112,4.744,8.222,3.095,1.373,0.577
23.6,1.565,1.179,5.283,8.468,3.125,1.32,0.624
23.6,1.42,1.209,4.899,8.126,2.925,1.279,0.603
23.6,1.509,1.165,4.258,7.851,2.846,1.219,0.542
23.6,1.548,1.159,4.7,8.171,3.056,1.243,0.575
23.6,1.463,1.169,4.504,7.922,2.856,1.222,0.569
23.6,1.435,1.158,4.857,8.068,2.916,1.194,0.602
23.6,1.382,1.201,4.83,7.996,2.812,1.154,0.604
23.6,1.432,1.18,4.59,8.01,2.95,1.226,0.573
23.6,1.493,1.15,4.94,8.19,2.986,1.275,0.603
23.6,1.53,1.175,5.111,8.369,3.085,1.223,0.611
23.6,1.39,1.162,4.401,7.779,2.779,1.183,0.566
23.6,1.406,1.205,4.81,8.043,2.808,1.179,0.598
23.6,1.529,1.151,4.855,8.234,3.022,1.341,0.59
23.6,1.467,1.222,4.842,8.145,2.839,1.096,0.594
23.6,1.532,1.135,4.773,8.178,3.022,1.384,0.584
23.6,1.443,1.132,4.514,7.847,2.774,1.272,0.575
23.6,1.452,1.117,4.7,8.033,2.917,1.272,0.585
23.6,1.383,1.229,4.856,8.055,2.772,1.088,0.603
23.6,1.49,1.134,4.738,8.085,2.983,1.279,0.586
23.6,1.342,1.12,4.146,7.542,2.629,1.13,0.55
23.6,1.469,1.079,4.281,7.821,2.791,1.29,0.547
23.6,1.393,1.119,4.363,7.68,2.655,1.148,0.568
23.6,1.52,1.104,4.696,8.084,2.992,1.367,0.581
23.6,1.549,1.079,4.431,7.955,2.853,1.373,0.557
23.6,1.45,1.166,4.887,8.088,2.916,1.255,0.604
23.6,1.377,1.106,3.734,7.391,2.74,1.292,0.505
23.6,1.451,1.205,5.08,8.216,2.895,1.161,0.618
23.6,1.457,1.014,4.271,7.716,2.96,1.433,0.553
23.6,1.517,1.035,4.358,7.895,2.986,1.582,0.552
23.6,1.373,1.172,4.486,7.862,2.849,1.195,0.571
23.6,1.254,1.167,4.179,7.483,2.579,1.077,0.559
23.6,1.483,1.195,4.988,8.242,2.895,1.28,0.605
23.6,1.542,1.116,4.305,7.808,2.846,1.294,0.551
23.6,1.304,1.153,4.119,7.515,2.596,1.07,0.548
23.6,1.521,0.945,3.687,7.57,3.015,1.595,0.487
23.6,1.432,1.2,4.628,7.988,2.787,1.066,0.579
23.6,1.467,1.212,4.78,8.151,2.875,1.29,0.586
23.6,1.522,1.119,4.782,8.138,3.017,1.352,0.588
23.6,1.383,1.125,4.494,7.799,2.827,1.162,0.576
23.6,1.456,1.164,4.305,7.855,2.897,1.28,0.548
23.6,1.457,1.083,4.584,7.938,2.979,1.358,0.577
23.6,1.451,1.107,4.638,7.917,2.815,1.349,0.586
23.6,1.37,1.016,4.075,7.442,2.736,1.201,0.548
23.6,1.442,1.173,4.774,8.13,3.038,1.294,0.587
23.6,1.385,1.15,4.662,7.877,2.767,1.105,0.592
23.6,1.404,1.103,3.729,7.443,2.799,1.356,0.501
23.6,1.446,1.133,4.708,7.96,2.856,1.262,0.591
23.6,1.204,1.157,3.959,7.299,2.442,1.071,0.542
23.6,1.522,1.09,4.828,8.13,3.001,1.413,0.594
23.6,1.39,1.123,4.506,7.831,2.886,1.056,0.575
23.6,1.42,1.185,4.544,7.969,2.901,1.204,0.57
23.6,1.546,0.962,4.013,7.784,3.043,1.463,0.516
23.6,1.42,1.098,4.369,7.71,2.808,1.306,0.567
23.6,1.37,1.238,4.498,7.896,2.646,1.131,0.57
23.6,1.428,1.207,4.962,8.163,2.956,1.207,0.608
23.6,1.215,1.1,3.66,7.095,2.443,0.991,0.516
23.6,1.458,1.169,4.593,7.992,2.892,1.238,0.575
23.6,1.334,1.254,4.341,7.781,2.683,1.045,0.558
23.6,1.414,1.167,4.503,7.888,2.867,1.195,0.571
23.6,1.519,1.213,5.288,8.451,3.02,1.293,0.626
23.6,1.412,1.129,4.589,7.899,2.858,1.25,0.581
23.6,1.358,1.041,3.995,7.389,2.634,1.209,0.541
23.6,1.426,1.185,4.537,7.882,2.738,1.188,0.576
23.6,1.529,1.134,4.504,7.963,2.842,1.301,0.566
23.6,1.522,1.139,4.846,8.196,2.975,1.352,0.591
23.6,1.539,1.018,4.387,7.972,3.025,1.493,0.55
23.6,1.449,1.187,5.005,8.155,2.896,1.218,0.614
23.6,1.418,1.178,4.766,8.04,2.856,1.149,0.593
23.6,1.574,1.119,4.797,8.257,3.149,1.473,0.581
23.6,1.457,1.205,4.727,8.089,2.781,1.065,0.584
23.6,1.486,1.128,4.822,8.159,3.067,1.29,0.591
23.6,1.462,1.13,4.714,8.068,2.974,1.316,0.584
23.6,1.347,1.204,4.597,7.862,2.744,1.195,0.585
23.6,1.481,1.005,4.122,7.79,3.001,1.515,0.529
23.6,1.44,1.21,5.075,8.224,2.835,1.148,0.617
23.6,1.555,1.18,4.893,8.342,3.047,1.341,0.586
23.6,1.458,1.188,5.041,8.206,2.876,1.182,0.614
23.6,1.509,1.058,4.54,8.031,2.955,1.303,0.565
23.6,1.441,1.107,4.612,7.923,2.844,1.306,0.582
23.6,1.503,1.144,4.296,7.763,2.722,1.159,0.553
23.6,1.536,1.138,4.353,7.898,2.833,1.153,0.551
23.6,1.482,1.156,4.579,7.947,2.842,1.247,0.576
23.6,1.492,1.084,4.59,8.004,2.954,1.368,0.573
23.6,1.457,1.151,4.648,7.995,2.794,1.156,0.581
23.6,1.525,1.138,4.687,8.181,3.116,1.33,0.573
23.6,1.348,1.087,4.191,7.555,2.757,1.288,0.555
23.6,1.532,1.042,4.571,8.01,2.989,1.537,0.571
23.6,1.513,1.168,4.777,8.14,2.969,1.262,0.587
23.6,1.43,1.186,4.795,8.073,2.836,1.116,0.594
23.6,1.413,1.151,4.672,7.948,2.827,1.089,0.588
23.6,1.528,1.176,4.853,8.227,2.988,1.325,0.59
23.6,1.476,1.166,4.681,8.091,2.968,1.218,0.579
23.6,1.508,1.12,4.809,8.181,3.048,1.292,0.588
23.7,1.395,1.141,4.416,7.848,2.789,1.287,0.563
23.7,1.331,1.231,4.649,7.956,2.762,1.131,0.584
23.7,1.431,1.131,4.543,7.851,2.735,1.189,0.579
23.7,1.492,1.126,4.914,8.176,3.014,1.3,0.601
23.7,1.494,1.149,5.019,8.249,2.965,1.211,0.608
23.7,1.427,1.102,4.591,7.886,2.873,1.271,0.582
23.7,1.552,1.117,4.931,8.276,3.092,1.339,0.596
23.7,1.46,1.127,4.72,8.052,2.967,1.258,0.586
23.7,1.362,1.154,4.527,7.78,2.742,1.108,0.582
23.7,1.434,1.015,4.091,7.559,2.716,1.431,0.541
23.7,1.481,1.173,4.795,8.093,2.832,1.207,0.592
23.7,1.508,1.149,4.902,8.214,3.03,1.367,0.597
23.7,1.485,1.124,4.537,7.944,2.822,1.148,0.571
23.7,1.537,1.201,5.373,8.503,3.052,1.231,0.632
23.7,1.455,1.147,4.828,8.105,2.935,1.231,0.596
23.7,1.481,1.221,4.889,8.28,3.061,1.23,0.59
23.7,1.337,1.098,4.31,7.595,2.719,1.228,0.568
23.7,1.533,1.178,4.82,8.209,3.038,1.301,0.587
23.7,1.529,0.996,4.309,7.854,3.054,1.504,0.549
23.7,1.489,1.176,4.841,8.183,2.883,1.279,0.592
23.7,1.413,1.135,4.635,7.915,2.818,1.196,0.586
23.7,1.417,1.167,4.762,8.008,2.851,1.171,0.595
23.7,1.489,1.194,4.715,8.128,2.894,1.283,0.58
23.7,1.197,1.11,3.774,7.127,2.391,0.967,0.529
23.7,1.513,1.122,4.613,8.2,3.119,1.264,0.563
23.7,1.439,1.18,4.723,8.084,2.967,1.275,0.584
23.7,1.333,1.267,4.754,7.998,2.677,1.047,0.594
23.7,1.415,1.173,4.823,8.048,2.847,1.208,0.599
23.7,1.504,1.104,4.272,7.779,2.916,1.249,0.549
23.7,1.491,1.148,4.937,8.188,2.979,1.223,0.603
23.7,1.457,1.165,4.915,8.186,2.899,1.257,0.6
23.7,1.477,1.186,4.179,7.822,2.883,1.172,0.534
23.7,1.226,1.073,3.796,7.111,2.474,1.017,0.534
23.7,1.305,1.082,4.067,7.382,2.577,1.134,0.551
23.7,1.508,1.157,4.934,8.244,3.02,1.39,0.598
23.7,1.51,1.17,5.123,8.342,3.028,1.283,0.614
23.7,1.456,1.163,4.869,8.087,2.894,1.236,0.602
23.7,1.503,1.146,4.965,8.254,3.051,1.337,0.601
23.7,1.514,1.112,4.763,8.09,2.98,1.232,0.589
23.7,1.466,1.18,4.901,8.12,2.813,1.257,0.604
23.7,1.555,0.905,4.045,7.705,2.957,1.621,0.525
23.7,1.298,1.22,4.204,7.606,2.572,1.121,0.553
23.7,1.414,1.165,4.755,7.971,2.778,1.144,0.597
23.7,1.499,1.164,4.95,8.168,2.884,1.177,0.606
23.7,1.457,1.091,4.115,7.594,2.702,1.18,0.542
23.7,1.554,1.172,5.261,8.482,3.07,1.209,0.62
23.7,1.392,1.125,4.528,7.832,2.802,1.221,0.578
23.7,1.439,1.176,4.696,8.054,2.726,1.223,0.583
23.7,1.347,1.194,4.419,7.823,2.654,1.16,0.565
23.7,1.387,1.13,4.431,7.723,2.777,1.182,0.574
23.7,1.35,1.173,4.258,7.753,2.806,1.096,0.549
23.7,1.496,1.21,5.303,8.412,2.941,1.195,0.63
23.7,1.447,1.135,4.758,8.019,2.825,1.219,0.593
23.7,1.46,1.146,4.609,7.941,2.867,1.112,0.58
23.7,1.276,1.066,4.042,7.285,2.52,1.219,0.555
23.7,1.479,1.216,5.162,8.342,3.025,1.19,0.619
23.7,1.507,1.074,4.356,7.933,2.927,1.408,0.549
23.7,1.562,1.186,5.16,8.42,3.109,1.315,0.613
23.7,1.417,1.136,4.226,7.762,2.828,1.239,0.544
23.7,1.175,1.082,3.534,6.967,2.42,1.152,0.507
23.7,1.42,1.178,4.89,8.119,2.907,1.164,0.602
23.7,1.554,1.055,4.738,8.114,3.072,1.484,0.584
23.7,1.544,1.186,5.049,8.3,3.033,1.26,0.608
23.7,1.516,1.214,5.233,8.42,3.056,1.265,0.622
23.7,1.552,1.081,4.28,7.842,2.981,1.327,0.546
23.7,1.597,1.092,4.801,8.216,2.998,1.319,0.584
23.7,1.53,1.142,4.755,8.162,3.029,1.246,0.583
23.7,1.531,1.13,4.736,8.061,2.916,1.17,0.588
23.7,1.414,1.162,4.483,7.88,2.851,1.034,0.569
23.7,1.478,1.012,4.073,7.671,2.89,1.484,0.531
23.7,1.37,1.117,4.262,7.625,2.69,1.226,0.559
23.7,1.527,1.169,4.784,8.165,2.989,1.261,0.586
23.7,1.314,1.026,3.722,7.212,2.636,1.234,0.516
23.7,1.439,1.218,5.008,8.199,2.905,1.191,0.611
23.7,1.496,1.167,5.16,8.283,2.884,1.219,0.623
23.7,1.518,1.205,5.253,8.416,3.025,1.307,0.624
23.7,1.487,1.155,4.842,8.187,3.028,1.274,0.591
23.7,1.477,1.174,4.936,8.215,2.957,1.25,0.601
23.7,1.33,1.25,4.815,7.989,2.688,1.101,0.603
23.7,1.496,1.073,4.508,7.926,2.959,1.389,0.569
23.7,1.484,1.16,4.877,8.131,2.841,1.192,0.6
23.7,1.41,1.174,4.444,7.832,2.753,1.132,0.567
23.7,1.463,1.125,4.668,8.002,2.977,1.382,0.583
23.7,1.51,1.121,4.512,7.915,2.834,1.259,0.57
23.7,1.175,1.03,3.388,6.78,2.402,1.162,0.5
23.7,1.442,1.064,4.352,7.769,2.92,1.363,0.56
23.7,1.528,1.157,5.022,8.3,3.113,1.305,0.605
23.7,1.395,1.066,4.015,7.525,2.75,1.267,0.533
23.7,1.335,1.221,4.536,7.827,2.703,1.117,0.58
23.7,1.52,1.126,5.006,8.236,2.986,1.352,0.608
23.7,1.462,1.086,4.486,7.872,2.944,1.441,0.57
23.7,1.319,1.099,3.998,7.457,2.679,1.204,0.536
23.7,1.479,1.147,4.977,8.186,3.004,1.306,0.608
23.7,1.372,1.155,4.657,7.886,2.832,1.177,0.591
23.7,1.507,1.111,4.466,8.025,3.028,1.407,0.556
23.7,1.506,1.195,5.177,8.371,3.048,1.301,0.618
23.7,1.395,1.121,4.416,7.775,2.841,1.236,0.568
23.7,1.396,1.17,4.588,7.916,2.792,1.119,0.58
23.7,1.471,1.145,4.858,8.185,3.003,1.287,0.594
23.7,1.57,1.108,5.026,8.405,3.028,1.247,0.598
23.4,1.472,1.124,4.465,7.938,3.001,1.29,0.562
23.4,1.452,1.179,4.767,8.05,2.893,1.256,0.592
23.4,1.416,1.054,4.351,7.695,2.717,1.346,0.565
23.4,1.428,1.065,4.038,7.656,2.823,1.151,0.527
23.4,1.564,1.142,4.861,8.189,2.862,1.241,0.594
23.4,1.508,1.143,4.772,8.163,2.904,1.395,0.585
23.4,1.443,1.164,4.438,7.855,2.682,1.131,0.565
23.4,1.462,1.101,4.561,7.922,2.806,1.324,0.576
23.4,1.433,1.145,4.612,7.906,2.826,1.302,0.583
23.4,1.524,1.111,4.604,8.035,3.032,1.348,0.573
23.4,1.284,1.177,4.07,7.465,2.633,1.079,0.545
23.4,1.358,1.083,4.35,7.651,2.644,1.205,0.569
23.4,1.401,1.154,4.243,7.704,2.782,1.173,0.551
23.4,1.47,1.012,4.263,7.79,2.907,1.502,0.547
23.4,1.488,1.144,4.793,8.128,3.031,1.222,0.59
23.4,1.497,1.126,4.864,8.148,2.976,1.318,0.597
23.4,1.478,1.145,4.922,8.16,2.889,1.235,0.603
23.4,1.468,1.092,4.313,7.831,2.801,1.225,0.551
23.4,1.447,1.132,4.712,8.067,2.985,1.245,0.584
23.4,1.404,1.141,4.659,7.954,2.899,1.252,0.586
23.4,1.445,1.167,4.718,8.04,2.789,1.264,0.587
23.4,1.563,1.118,5.027,8.277,3.047,1.329,0.607
23.4,1.456,1.1,4.61,7.939,2.938,1.226,0.581
23.4,1.472,1.12,4.81,8.075,2.928,1.31,0.596
23.4,1.514,1.059,4.411,7.897,3.065,1.411,0.559
23.4,1.301,1.099,4.065,7.453,2.645,1.14,0.545
23.4,1.279,1.041,3.932,7.217,2.499,1.076,0.545
23.4,1.472,1.146,4.791,8.09,2.89,1.214,0.592
23.4,1.441,1.038,3.945,7.621,2.895,1.499,0.518
23.4,1.509,1.128,4.626,8.071,3.012,1.287,0.573
23.4,1.448,1.132,4.188,7.794,2.934,1.293,0.537
23.4,1.392,1.089,4.351,7.735,2.86,1.27,0.562
23.4,1.569,1.076,4.119,7.73,2.929,1.286,0.533
23.4,1.421,1.164,4.649,7.989,2.932,1.289,0.582
23.4,1.517,1.124,4.874,8.187,3.006,1.367,0.595
23.4,1.346,1.158,4.385,7.798,2.81,1.16,0.562
23.4,1.496,1.084,4.68,8.029,3.026,1.33,0.583
23.4,1.453,1.166,4.818,8.075,2.957,1.243,0.597
23.4,1.486,1.114,4.622,7.98,2.899,1.29,0.579
23.4,1.426,1.144,4.397,7.741,2.714,1.084,0.568
23.4,1.427,1.092,4.414,7.773,2.827,1.274,0.568
23.4,1.398,1.152,4.438,7.798,2.764,1.161,0.569
23.4,1.455,1.11,4.461,7.839,2.838,1.234,0.569
23.4,1.535,1.165,4.77,8.223,2.962,1.455,0.58
23.4,1.491,1.047,4.223,7.76,2.889,1.373,0.544
23.4,1.369,1.165,4.125,7.59,2.672,1.05,0.543
23.4,1.366,1.177,4.515,7.856,2.732,1.243,0.575
23.4,1.448,1.124,4.647,7.98,2.884,1.319,0.582
23.4,1.431,1.121,4.331,7.747,2.741,1.115,0.559
23.4,1.428,1.193,4.826,8.056,2.768,1.079,0.599
23.4,1.433,1.153,4.404,7.873,2.879,1.293,0.559
23.4,1.299,1.101,4.076,7.391,2.623,1.152,0.551
23.4,1.445,1.112,4.471,7.856,2.841,1.346,0.569
23.4,1.395,1.176,4.476,7.9,2.723,1.22,0.567
23.4,1.466,1.172,4.859,8.168,2.949,1.285,0.595
23.4,1.273,1.066,3.697,7.145,2.553,1.046,0.517
23.4,1.466,1.102,4.188,7.805,2.953,1.318,0.537
23.4,1.412,1.11,4.545,7.873,2.89,1.265,0.577
23.4,1.384,1.089,3.991,7.486,2.672,1.109,0.533
23.4,1.367,1.101,4.233,7.574,2.625,1.14,0.559
23.4,1.51,1.084,4.453,7.941,2.968,1.393,0.561
23.4,1.396,1.171,4.621,7.922,2.777,1.198,0.583
23.4,1.46,1.156,4.822,8.168,2.93,1.204,0.59
23.4,1.413,1.223,4.809,8.076,2.778,1.117,0.595
23.4,1.523,1.148,4.485,8.087,2.908,1.322,0.555
23.4,1.469,1.073,4.068,7.759,2.943,1.469,0.524
23.4,1.433,1.176,4.699,7.985,2.804,1.138,0.589
23.4,1.438,1.105,4.366,7.764,2.835,1.219,0.562
23.4,1.418,1.122,4.367,7.741,2.803,1.261,0.564
23.4,1.512,1.197,4.998,8.227,2.955,1.204,0.607
23.4,1.473,1.16,4.982,8.218,2.974,1.224,0.606
23.4,1.419,1.104,4.378,7.744,2.651,1.141,0.565
23.4,1.303,1.099,4.192,7.491,2.682,1.041,0.56
23.4,1.522,1.145,4.721,8.149,3.094,1.344,0.579
23.4,1.526,1.09,4.677,8.093,3.041,1.286,0.578
23.4,1.426,1.14,4.725,8.04,2.896,1.275,0.588
23.4,1.465,1.21,4.78,8.15,2.931,1.353,0.587
23.4,1.485,1.117,4.722,8.059,2.929,1.303,0.586
23.4,1.455,1.167,4.894,8.089,2.854,1.215,0.605
23.4,1.262,1.113,3.791,7.203,2.485,1.11,0.526
23.4,1.327,1.124,3.981,7.388,2.599,1.142,0.539
23.4,1.527,1.006,4.42,7.91,3.012,1.558,0.559
23.4,1.47,1.163,4.862,8.205,3.028,1.247,0.593
23.4,1.475,1.054,4.418,7.869,2.963,1.305,0.561
23.4,1.472,1.065,4.339,7.834,3.0,1.362,0.554
23.4,1.427,1.186,4.858,8.114,2.842,1.162,0.599
23.4,1.308,1.175,4.303,7.603,2.558,0.961,0.566
23.4,1.46,1.024,4.225,7.631,2.806,1.153,0.554
23.4,1.716,1.079,4.156,7.853,3.002,1.353,0.529
23.4,1.313,1.062,3.84,7.326,2.647,1.172,0.524
23.4,1.282,1.173,4.099,7.537,2.59,0.986,0.544
23.4,1.487,1.14,4.703,8.084,2.921,1.286,0.582
23.4,1.34,1.131,4.521,7.689,2.652,1.174,0.588
23.4,1.345,1.129,4.324,7.614,2.623,1.208,0.568
23.4,1.539,1.134,4.467,7.932,2.726,1.156,0.563
23.4,1.52,1.101,4.85,8.199,3.024,1.453,0.592
23.4,1.554,0.844,3.702,7.534,2.992,1.799,0.491
23.4,1.512,1.125,4.715,8.127,2.997,1.461,0.58
23.4,1.408,1.109,4.228,7.682,2.781,1.321,0.55
23.4,1.479,1.075,4.365,7.913,2.985,1.35,0.552
23.8,1.514,1.18,5.031,8.258,2.991,1.192,0.609
23.8,1.47,1.19,4.925,8.198,2.957,1.228,0.601
23.8,1.405,1.256,5.193,8.276,2.823,1.129,0.627
23.8,1.371,1.293,4.489,7.944,2.734,1.214,0.565
23.8,1.39,1.22,4.126,7.743,2.757,1.305,0.533
23.8,1.342,1.248,4.585,7.97,2.801,1.113,0.575
23.8,1.382,1.202,4.697,7.934,2.773,1.145,0.592
23.8,1.434,1.121,4.309,7.761,2.818,0.983,0.555
23.8,1.474,1.18,5.068,8.228,2.948,1.27,0.616
23.8,1.461,1.132,4.812,8.14,2.981,1.327,0.591
23.8,1.321,1.103,3.955,7.391,2.678,1.165,0.535
23.8,1.478,1.191,4.932,8.251,2.927,1.241,0.598
23.8,1.517,1.176,5.118,8.348,2.951,1.253,0.613
23.8,1.34,1.086,4.23,7.527,2.732,1.129,0.562
23.8,1.558,1.174,5.142,8.396,3.113,1.272,0.612
23.8,1.556,1.142,4.544,8.13,3.062,1.362,0.559
23.8,1.416,1.039,4.149,7.591,2.731,1.316,0.547
23.8,1.401,1.117,4.44,7.774,2.786,1.301,0.571
23.8,1.501,1.115,4.485,8.002,3.079,1.362,0.561
23.8,1.501,1.159,4.75,8.098,2.886,1.296,0.587
23.8,1.58,1.083,4.728,8.208,3.014,1.574,0.576
23.8,1.473,1.142,4.748,8.151,2.962,1.267,0.583
23.8,1.365,1.148,4.337,7.709,2.787,1.157,0.563
23.8,1.524,1.172,4.899,8.239,3.075,1.308,0.595
23.8,1.435,1.11,4.285,7.725,2.708,1.241,0.555
23.8,1.518,1.079,4.506,8.026,3.018,1.498,0.561
23.8,1.458,1.172,4.873,8.159,2.971,1.197,0.597
23.8,1.361,1.081,3.755,7.418,2.738,1.134,0.506
23.8,1.443,1.186,4.862,8.102,2.898,1.226,0.6
23.8,1.47,1.146,4.832,8.098,2.94,1.281,0.597
23.8,1.344,1.121,4.242,7.6,2.695,1.148,0.558
23.8,1.518,1.163,5.008,8.252,3.053,1.209,0.607
