true_angle,convex_hull_area,convex_hull_perimeter,circularity,photon_density,mean_pairwise_distance,max_pairwise_distance,min_pairwise_distance,pairwise_entropy
26.4,1723.912,154.721,0.905,0.045,19.74,55.251,0.0,2.716
26.4,1925.993,160.996,0.934,0.047,20.538,56.662,0.0,2.731
26.4,1747.098,154.126,0.924,0.045,20.042,54.942,0.0,2.734
26.4,1886.442,159.109,0.936,0.038,20.395,53.018,0.0,2.77
26.4,1810.805,157.679,0.915,0.041,19.653,58.081,0.0,2.676
26.4,1987.345,164.593,0.922,0.038,21.885,57.922,0.0,2.773
26.4,1895.073,159.888,0.932,0.045,20.187,56.574,0.0,2.716
26.4,1898.054,160.234,0.929,0.04,21.39,58.078,0.0,2.737
26.4,1968.775,162.848,0.933,0.038,21.518,55.929,0.0,2.764
26.4,1870.146,159.496,0.924,0.044,19.593,55.992,0.0,2.715
26.4,1803.667,157.321,0.916,0.042,19.947,55.659,0.0,2.725
26.4,1734.729,154.231,0.916,0.041,20.092,55.532,0.0,2.762
26.4,1767.632,156.489,0.907,0.044,20.437,54.153,0.0,2.753
26.4,1715.419,157.285,0.871,0.048,20.979,57.89,0.0,2.744
26.4,1842.92,157.213,0.937,0.042,19.935,52.791,0.0,2.778
26.4,1738.997,156.705,0.89,0.043,19.435,57.293,0.0,2.672
26.4,1919.493,160.493,0.936,0.046,21.145,55.098,0.0,2.779
26.4,1913.209,161.168,0.926,0.038,21.879,56.86,0.0,2.755
26.4,1839.515,157.968,0.926,0.04,19.764,56.736,0.0,2.728
26.4,1836.672,159.627,0.906,0.041,20.693,57.042,0.0,2.703
26.4,1867.817,158.964,0.929,0.042,20.663,56.774,0.0,2.719
26.4,1801.961,155.951,0.931,0.039,19.654,52.849,0.0,2.771
26.4,1774.011,155.287,0.924,0.039,18.418,54.572,0.0,2.691
26.4,1961.707,162.021,0.939,0.035,22.036,54.402,0.0,2.819
26.4,1729.418,154.263,0.913,0.044,20.741,54.043,0.0,2.801
26.4,1753.299,154.951,0.918,0.038,20.656,51.766,0.0,2.792
26.4,1955.615,162.58,0.93,0.038,19.652,57.856,0.0,2.689
26.4,1728.759,152.95,0.929,0.04,18.925,51.957,0.0,2.73
26.4,1750.202,153.082,0.939,0.036,19.291,54.226,0.0,2.709
26.4,1859.474,156.923,0.949,0.039,19.932,53.091,0.0,2.741
26.4,1785.049,157.019,0.91,0.048,19.221,54.633,0.0,2.689
26.4,1524.072,148.283,0.871,0.046,20.6,49.796,0.0,2.791
26.4,1886.145,158.787,0.94,0.037,21.526,54.549,0.0,2.783
26.4,1844.938,159.193,0.915,0.036,20.553,56.811,0.0,2.718
26.4,1649.698,153.097,0.884,0.039,18.63,55.059,0.0,2.672
26.4,1554.842,146.241,0.914,0.044,19.663,49.502,0.0,2.802
26.4,1772.993,155.927,0.916,0.042,20.289,56.249,0.0,2.705
26.4,1600.644,150.686,0.886,0.033,18.985,52.426,0.0,2.752
26.4,1637.348,150.492,0.908,0.042,18.576,53.863,0.0,2.715
26.4,1609.17,146.858,0.938,0.045,19.804,50.031,0.0,2.765
26.4,1746.659,152.782,0.94,0.044,21.047,53.675,0.0,2.762
26.4,1582.735,148.009,0.908,0.052,19.866,52.951,0.0,2.733
26.4,1799.969,156.61,0.922,0.038,19.856,56.948,0.0,2.75
26.4,1532.099,147.805,0.881,0.039,19.929,54.235,0.0,2.737
26.4,1807.498,157.294,0.918,0.035,17.603,52.38,0.0,2.671
26.4,1975.755,163.068,0.934,0.04,21.351,55.887,0.0,2.749
26.4,1952.528,161.995,0.935,0.04,22.189,57.223,0.0,2.767
26.4,1499.287,145.859,0.886,0.042,18.822,54.513,0.0,2.69
26.4,1779.035,155.5,0.925,0.041,21.004,56.076,0.0,2.739
26.4,1881.545,158.333,0.943,0.04,20.28,54.306,0.0,2.77
26.4,1970.365,163.308,0.928,0.032,21.008,56.58,0.0,2.775
26.4,1634.15,150.098,0.911,0.048,18.41,52.086,0.0,2.71
26.4,1862.438,159.329,0.922,0.034,21.544,56.072,0.0,2.806
26.4,1895.323,158.705,0.946,0.044,20.089,54.691,0.0,2.704
26.4,1699.096,154.701,0.892,0.041,21.108,57.558,0.0,2.695
26.4,1487.404,143.751,0.905,0.04,18.367,50.877,0.0,2.747
26.4,1760.651,154.626,0.925,0.045,20.301,53.385,0.0,2.751
26.4,1732.509,156.977,0.884,0.035,20.498,53.684,0.0,2.761
26.4,1887.052,161.26,0.912,0.041,20.6,58.055,0.0,2.705
26.4,1783.905,155.88,0.923,0.043,20.516,54.082,0.0,2.74
26.4,1874.715,159.689,0.924,0.046,21.095,55.758,0.0,2.738
26.4,1899.1,159.944,0.933,0.038,20.416,55.647,0.0,2.737
26.4,1903.104,161.322,0.919,0.042,20.426,54.562,0.0,2.749
26.4,1553.762,146.05,0.915,0.048,17.872,51.364,0.0,2.691
26.4,1561.4,147.502,0.902,0.042,18.099,51.229,0.0,2.713
26.4,1854.715,157.847,0.935,0.044,20.895,54.035,0.0,2.759
26.4,1568.365,148.885,0.889,0.043,17.504,50.442,0.0,2.722
26.2,1772.301,157.297,0.9,0.045,20.721,53.833,0.0,2.78
26.2,1830.293,160.292,0.895,0.043,20.803,56.998,0.0,2.725
26.2,2032.418,162.99,0.961,0.046,22.026,55.723,0.0,2.778
26.2,1527.368,145.667,0.905,0.045,17.946,51.634,0.0,2.709
26.2,1726.543,155.321,0.899,0.042,21.568,54.669,0.0,2.793
26.2,1759.519,153.558,0.938,0.047,18.993,52.866,0.0,2.719
26.2,1661.276,153.896,0.881,0.051,20.003,57.78,0.0,2.685
26.2,1758.884,154.267,0.929,0.041,22.477,53.133,0.0,2.827
26.2,1793.809,156.449,0.921,0.042,21.944,54.372,0.0,2.791
26.2,1877.648,159.684,0.925,0.048,19.235,53.735,0.0,2.738
26.2,1713.687,152.461,0.926,0.044,20.696,52.338,0.0,2.753
26.2,1848.186,160.224,0.905,0.035,21.88,56.451,0.0,2.777
26.2,1967.772,161.949,0.943,0.033,22.645,56.065,0.0,2.801
26.2,2003.157,163.006,0.947,0.036,21.574,55.688,0.0,2.756
26.2,1889.22,160.799,0.918,0.04,20.07,56.381,0.0,2.713
26.2,1685.87,154.436,0.888,0.036,21.004,54.594,0.0,2.771
26.2,2026.427,163.929,0.948,0.044,21.284,56.038,0.0,2.753
26.2,1554.799,148.153,0.89,0.037,19.071,51.43,0.0,2.758
26.2,1868.939,158.546,0.934,0.041,21.068,57.039,0.0,2.722
26.2,1555.826,147.852,0.894,0.038,18.881,53.227,0.0,2.693
26.2,1770.698,155.66,0.918,0.042,19.551,54.414,0.0,2.722
26.2,1679.51,152.741,0.905,0.04,18.948,52.421,0.0,2.765
26.2,1778.349,156.175,0.916,0.038,18.995,54.16,0.0,2.698
26.2,1777.904,155.256,0.927,0.043,18.662,51.479,0.0,2.747
26.2,1683.515,153.163,0.902,0.045,19.884,51.818,0.0,2.753
26.2,1867.901,158.168,0.938,0.036,22.088,55.825,0.0,2.764
26.2,1696.392,152.41,0.918,0.038,20.002,51.686,0.0,2.794
26.2,1733.264,155.561,0.9,0.043,21.026,55.579,0.0,2.736
26.2,1752.987,156.815,0.896,0.044,20.964,54.081,0.0,2.772
26.2,1712.418,153.594,0.912,0.033,21.051,54.745,0.0,2.773
26.2,1889.326,161.939,0.905,0.037,19.668,57.638,0.0,2.691
26.2,1764.589,154.031,0.935,0.044,20.539,52.594,0.0,2.777
26.2,1757.11,154.089,0.93,0.045,19.645,54.533,0.0,2.721
26.2,1840.89,157.625,0.931,0.039,20.375,56.597,0.0,2.713
26.2,1625.72,149.055,0.92,0.045,18.959,52.927,0.0,2.73
26.2,1632.578,150.14,0.91,0.041,20.925,54.105,0.0,2.739
26.2,1439.741,141.924,0.898,0.051,19.156,53.129,0.0,2.693
26.2,1930.525,160.26,0.945,0.042,22.205,55.976,0.0,2.788
26.2,1819.901,156.837,0.93,0.04,21.222,54.667,0.0,2.763
26.2,1871.415,158.997,0.93,0.032,22.087,55.821,0.0,2.78
26.2,1820.915,158.44,0.912,0.035,19.165,54.305,0.0,2.699
26.2,1920.868,160.292,0.939,0.039,20.262,56.316,0.0,2.713
26.2,1685.18,150.747,0.932,0.038,19.359,50.281,0.0,2.764
26.2,1513.05,144.906,0.906,0.04,19.535,49.753,0.0,2.784
26.2,1788.416,154.989,0.936,0.032,20.798,52.523,0.0,2.825
26.2,1877.992,158.964,0.934,0.037,21.299,55.376,0.0,2.764
26.2,1886.052,159.44,0.932,0.049,20.49,55.592,0.0,2.719
26.2,1758.287,154.288,0.928,0.036,20.526,54.212,0.0,2.744
26.2,1626.601,148.181,0.931,0.036,20.828,50.865,0.0,2.82
26.2,1988.462,163.422,0.936,0.04,20.995,55.862,0.0,2.757
26.2,1814.569,157.909,0.914,0.035,20.985,55.414,0.0,2.763
26.2,1715.707,155.954,0.886,0.033,19.977,54.849,0.0,2.757
26.2,1824.423,157.822,0.92,0.034,20.716,54.072,0.0,2.767
26.2,2031.519,164.685,0.941,0.037,22.404,56.844,0.0,2.82
26.2,1778.813,155.867,0.92,0.034,20.689,53.921,0.0,2.777
26.2,1778.104,156.06,0.917,0.034,20.627,54.981,0.0,2.784
26.2,1794.514,155.05,0.938,0.045,19.573,54.514,0.0,2.695
26.2,1981.094,162.984,0.937,0.041,20.065,55.52,0.0,2.735
26.2,1891.385,160.328,0.925,0.033,21.834,56.889,0.0,2.76
26.2,1784.11,154.362,0.941,0.039,20.388,54.766,0.0,2.744
26.2,1819.693,157.625,0.92,0.043,21.094,54.758,0.0,2.763
26.2,1497.878,147.556,0.865,0.039,17.233,55.854,0.0,2.641
26.2,1935.728,160.38,0.946,0.039,21.687,55.851,0.0,2.774
26.2,1674.886,148.785,0.951,0.046,18.471,50.687,0.0,2.729
26.2,1901.92,159.432,0.94,0.045,18.761,56.871,0.0,2.673
26.2,1694.233,154.828,0.888,0.04,19.273,53.54,0.0,2.746
26.2,1889.378,158.941,0.94,0.043,20.0,54.556,0.0,2.736
26.2,1850.763,157.807,0.934,0.036,19.3,52.636,0.0,2.774
26.2,1769.988,156.46,0.909,0.046,20.06,54.024,0.0,2.728
26.2,1796.521,155.652,0.932,0.04,21.319,55.55,0.0,2.736
26.2,1915.961,162.647,0.91,0.038,23.164,57.665,0.0,2.782
26.2,1799.307,157.417,0.912,0.039,22.311,56.282,0.0,2.787
26.2,1591.306,149.514,0.895,0.049,18.373,53.876,0.0,2.651
26.2,1631.924,150.572,0.905,0.048,19.316,54.544,0.0,2.696
26.2,1681.385,153.133,0.901,0.037,18.841,55.376,0.0,2.727
26.2,1537.217,148.539,0.876,0.037,20.597,56.721,0.0,2.709
26.2,1270.907,140.309,0.811,0.039,17.44,54.597,0.0,2.676
26.2,1705.447,153.152,0.914,0.037,19.853,52.862,0.0,2.749
26.2,1904.612,159.825,0.937,0.038,22.397,56.821,0.0,2.759
26.2,1903.748,161.966,0.912,0.04,19.566,56.164,0.0,2.695
26.2,1835.736,155.268,0.957,0.035,23.361,53.404,0.0,2.86
26.2,1677.01,149.864,0.938,0.044,17.367,52.414,0.0,2.727
26.2,1839.228,157.845,0.928,0.042,20.961,54.867,0.0,2.773
26.2,1586.099,146.579,0.928,0.044,18.237,49.079,0.0,2.745
26.2,1711.249,153.352,0.914,0.041,20.71,54.321,0.0,2.794
26.2,1800.918,156.565,0.923,0.044,20.32,55.005,0.0,2.746
26.2,1804.357,154.982,0.944,0.043,19.503,51.205,0.0,2.78
26.2,1986.86,161.778,0.954,0.035,23.342,54.923,0.0,2.813
26.2,1829.1,159.127,0.908,0.04,19.975,55.891,0.0,2.727
26.2,1929.428,160.122,0.946,0.041,21.997,53.71,0.0,2.798
26.2,1687.165,151.136,0.928,0.034,20.532,50.622,0.0,2.808
26.2,1797.102,156.176,0.926,0.044,20.709,53.73,0.0,2.739
26.2,1895.341,160.079,0.929,0.043,19.801,54.654,0.0,2.753
26.2,1484.662,141.771,0.928,0.04,18.454,50.143,0.0,2.724
26.2,1841.817,159.014,0.915,0.031,19.673,55.736,0.0,2.74
26.2,2035.491,164.99,0.94,0.039,23.878,56.404,0.0,2.801
26.2,1467.164,142.468,0.908,0.048,17.828,51.029,0.0,2.676
26.2,1521.511,144.666,0.914,0.042,19.697,48.842,0.0,2.803
26.2,1917.522,160.51,0.935,0.038,23.562,56.53,0.0,2.797
26.2,1823.685,158.92,0.907,0.048,19.42,57.523,0.0,2.676
26.6,1646.043,150.373,0.915,0.038,18.378,52.153,0.0,2.721
26.6,1901.891,159.73,0.937,0.035,22.781,55.826,0.0,2.843
26.6,1913.858,162.864,0.907,0.03,21.742,56.152,0.0,2.808
26.6,1802.55,157.889,0.909,0.047,19.39,53.976,0.0,2.712
26.6,1732.163,156.626,0.887,0.045,19.799,57.954,0.0,2.688
26.6,1628.546,152.092,0.885,0.037,19.101,55.285,0.0,2.724
26.6,1916.231,162.113,0.916,0.03,22.396,56.947,0.0,2.79
26.6,1483.662,148.778,0.842,0.053,17.856,56.492,0.0,2.62
26.6,1860.076,160.402,0.908,0.033,17.847,56.774,0.0,2.654
26.6,1450.095,146.676,0.847,0.043,18.033,55.703,0.0,2.634
26.6,1909.107,160.55,0.931,0.037,21.104,57.394,0.0,2.744
26.6,1739.01,152.434,0.94,0.04,21.211,51.136,0.0,2.814
26.6,1818.973,157.483,0.922,0.045,19.41,53.612,0.0,2.716
26.6,1808.804,158.358,0.906,0.044,19.707,56.553,0.0,2.693
26.6,1766.198,156.267,0.909,0.038,21.198,56.72,0.0,2.705
26.6,1903.443,159.495,0.94,0.034,20.94,54.174,0.0,2.772
26.6,1657.015,152.393,0.897,0.04,19.95,53.821,0.0,2.744
26.6,1907.179,159.069,0.947,0.041,22.401,54.469,0.0,2.786
26.6,1787.505,157.339,0.907,0.037,20.537,55.734,0.0,2.767
26.6,1828.494,156.09,0.943,0.042,18.869,54.492,0.0,2.709
26.6,1724.54,155.713,0.894,0.036,19.32,53.975,0.0,2.722
26.6,1733.719,156.115,0.894,0.038,19.656,57.049,0.0,2.664
26.6,1617.79,152.499,0.874,0.041,19.95,55.944,0.0,2.751
26.6,1799.213,154.494,0.947,0.04,20.645,52.233,0.0,2.801
26.6,1933.389,160.953,0.938,0.043,21.471,55.617,0.0,2.763
26.6,1838.474,157.063,0.937,0.042,21.804,55.902,0.0,2.778
26.6,1850.995,160.1,0.907,0.043,20.222,56.018,0.0,2.734
26.6,1874.307,158.535,0.937,0.038,21.721,56.507,0.0,2.754
26.6,1713.199,157.036,0.873,0.049,21.187,57.08,0.0,2.76
26.6,1690.316,154.76,0.887,0.044,18.666,57.688,0.0,2.639
26.6,1855.205,160.646,0.903,0.033,21.164,57.95,0.0,2.74
26.6,1412.25,139.808,0.908,0.04,19.364,50.23,0.0,2.754
26.6,1796.359,159.066,0.892,0.041,19.248,56.832,0.0,2.672
26.6,1758.082,153.693,0.935,0.047,18.585,52.259,0.0,2.716
26.6,1843.16,158.822,0.918,0.039,20.428,56.229,0.0,2.704
26.6,1826.672,157.91,0.921,0.032,20.104,57.738,0.0,2.689
26.6,2016.509,165.688,0.923,0.032,19.944,58.041,0.0,2.707
26.6,1875.859,160.106,0.92,0.031,19.568,57.538,0.0,2.697
26.6,1758.034,153.838,0.933,0.044,18.929,53.899,0.0,2.737
26.6,1859.759,158.043,0.936,0.03,21.599,54.109,0.0,2.807
26.6,1838.042,160.526,0.896,0.048,21.604,56.431,0.0,2.757
26.6,1858.035,157.578,0.94,0.04,21.727,52.468,0.0,2.83
26.6,1760.126,153.411,0.94,0.049,19.389,52.435,0.0,2.728
26.6,1759.856,156.664,0.901,0.035,19.851,53.54,0.0,2.751
26.6,1613.474,148.714,0.917,0.041,17.713,50.998,0.0,2.734
26.6,1731.784,153.006,0.93,0.037,21.994,53.435,0.0,2.815
26.6,1757.572,155.701,0.911,0.041,21.459,57.827,0.0,2.723
26.6,1824.79,158.593,0.912,0.045,22.225,57.694,0.0,2.785
26.6,1405.271,140.29,0.897,0.045,19.044,48.838,0.0,2.778
26.6,1926.251,159.265,0.954,0.042,22.31,54.651,0.0,2.782
26.6,1832.506,156.271,0.943,0.035,20.498,52.93,0.0,2.787
26.6,1807.641,156.943,0.922,0.039,19.918,55.677,0.0,2.75
26.6,1886.77,157.832,0.952,0.047,22.019,52.075,0.0,2.837
26.6,2036.255,165.938,0.929,0.041,22.663,57.658,0.0,2.803
26.6,1513.215,145.748,0.895,0.049,17.448,50.764,0.0,2.692
26.6,1664.948,150.615,0.922,0.036,21.124,50.96,0.0,2.817
26.6,2001.966,162.553,0.952,0.037,21.723,55.92,0.0,2.773
26.6,1660.537,152.244,0.9,0.044,19.203,52.066,0.0,2.716
26.6,1583.44,146.685,0.925,0.051,18.687,52.698,0.0,2.734
26.6,1794.288,156.684,0.918,0.042,20.753,55.371,0.0,2.754
26.6,1651.637,149.869,0.924,0.05,17.92,50.419,0.0,2.747
26.6,1805.258,158.611,0.902,0.043,19.677,56.552,0.0,2.691
26.6,1878.905,160.511,0.916,0.035,22.787,58.263,0.0,2.739
26.6,1588.973,149.304,0.896,0.037,19.553,52.31,0.0,2.768
26.6,1628.577,149.099,0.921,0.039,18.885,52.869,0.0,2.703
26.6,1721.4,155.584,0.894,0.048,19.45,55.78,0.0,2.715
26.6,1569.907,151.027,0.865,0.039,20.672,51.212,0.0,2.814
26.6,1753.581,155.368,0.913,0.045,19.378,55.833,0.0,2.722
26.6,1941.832,163.545,0.912,0.035,19.915,59.392,0.0,2.703
26.6,2013.6,164.552,0.934,0.039,20.805,58.101,0.0,2.709
26.6,1817.917,157.879,0.917,0.035,21.779,54.82,0.0,2.778
26.6,1966.754,161.753,0.945,0.039,21.633,56.454,0.0,2.782
26.6,1889.868,160.267,0.925,0.038,20.945,56.224,0.0,2.789
26.6,1583.812,151.405,0.868,0.039,19.982,56.262,0.0,2.717
26.6,1556.946,147.131,0.904,0.052,18.551,50.02,0.0,2.735
26.6,1831.571,156.881,0.935,0.049,20.209,53.845,0.0,2.777
26.6,1771.98,155.877,0.916,0.043,19.666,53.899,0.0,2.744
26.6,1652.285,151.267,0.907,0.051,20.187,53.375,0.0,2.731
26.6,1779.551,158.359,0.892,0.042,18.737,57.085,0.0,2.67
26.6,1730.877,156.509,0.888,0.034,21.727,55.631,0.0,2.788
26.6,1800.216,156.876,0.919,0.043,20.332,53.141,0.0,2.785
26.6,1832.754,159.692,0.903,0.035,18.924,55.11,0.0,2.702
26.6,1470.529,144.693,0.883,0.05,19.085,50.872,0.0,2.747
26.6,1754.833,158.174,0.881,0.044,19.086,57.729,0.0,2.628
26.6,1684.488,151.667,0.92,0.043,20.917,52.954,0.0,2.761
26.6,1709.54,154.603,0.899,0.04,20.582,54.107,0.0,2.734
26.6,1623.393,153.425,0.867,0.046,18.921,56.248,0.0,2.682
26.6,1534.648,146.63,0.897,0.05,18.974,53.987,0.0,2.708
26.6,1919.128,160.193,0.94,0.037,20.109,56.059,0.0,2.722
26.6,1456.726,146.235,0.856,0.043,18.214,53.911,0.0,2.664
26.6,1689.098,151.791,0.921,0.042,20.394,54.209,0.0,2.749
26.6,1876.074,159.991,0.921,0.038,21.501,57.758,0.0,2.75
26.6,1710.345,152.728,0.921,0.041,19.443,52.214,0.0,2.74
26.6,1741.894,154.835,0.913,0.038,19.871,55.961,0.0,2.706
26.6,1880.259,159.83,0.925,0.036,21.828,57.951,0.0,2.74
26.6,1718.379,154.651,0.903,0.033,21.165,57.385,0.0,2.718
26.6,1892.328,160.425,0.924,0.037,19.382,54.108,0.0,2.731
26.6,1801.853,156.276,0.927,0.039,21.359,53.78,0.0,2.783
26.6,1632.343,151.41,0.895,0.042,20.149,53.083,0.0,2.772
26.6,1986.963,162.952,0.94,0.033,22.553,56.907,0.0,2.761
27.0,1691.342,155.022,0.884,0.039,20.14,58.233,0.0,2.69
27.0,1729.169,154.221,0.914,0.044,19.897,53.833,0.0,2.728
27.0,1740.699,155.133,0.909,0.034,19.816,55.91,0.0,2.768
27.0,1817.702,157.362,0.922,0.044,18.907,55.787,0.0,2.667
27.0,1716.062,156.824,0.877,0.042,21.468,57.916,0.0,2.733
27.0,1778.607,157.314,0.903,0.04,19.923,56.993,0.0,2.697
27.0,1962.918,162.998,0.928,0.047,20.752,57.827,0.0,2.756
27.0,1993.503,163.237,0.94,0.049,20.776,55.34,0.0,2.758
27.0,1971.044,161.033,0.955,0.044,21.139,55.501,0.0,2.775
27.0,1659.229,154.694,0.871,0.039,18.993,55.241,0.0,2.676
27.0,2013.542,164.622,0.934,0.036,23.422,56.059,0.0,2.82
27.0,1684.653,152.365,0.912,0.045,19.621,51.859,0.0,2.763
27.0,1616.324,150.624,0.895,0.037,20.826,50.687,0.0,2.832
27.0,1949.12,162.048,0.933,0.034,22.471,55.629,0.0,2.816
27.0,1712.954,151.769,0.935,0.041,20.276,52.802,0.0,2.768
27.0,1714.599,152.154,0.931,0.039,20.501,50.803,0.0,2.815
27.0,1880.585,160.5,0.917,0.031,20.318,54.061,0.0,2.744
27.0,1678.707,154.703,0.881,0.046,20.205,54.162,0.0,2.755
27.0,1743.163,152.702,0.939,0.047,19.618,51.666,0.0,2.78
27.0,1693.755,151.667,0.925,0.041,21.215,50.768,0.0,2.817
27.0,1779.767,155.062,0.93,0.036,21.103,55.629,0.0,2.736
27.0,1627.704,149.279,0.918,0.043,18.348,52.173,0.0,2.74
27.0,1764.586,154.296,0.931,0.033,19.648,53.337,0.0,2.773
27.0,1781.292,154.618,0.936,0.046,19.308,52.137,0.0,2.74
27.0,1718.876,155.881,0.889,0.041,19.862,54.597,0.0,2.718
27.0,1640.475,154.48,0.864,0.041,20.514,53.027,0.0,2.777
27.0,1712.35,156.53,0.878,0.044,19.037,58.091,0.0,2.691
27.0,1825.897,157.861,0.921,0.036,20.897,53.005,0.0,2.786
27.0,1871.87,159.756,0.922,0.04,20.424,55.107,0.0,2.758
27.0,2009.208,163.969,0.939,0.034,21.097,54.794,0.0,2.796
27.0,1620.826,152.994,0.87,0.046,17.044,54.13,0.0,2.662
27.0,1854.409,159.188,0.92,0.038,20.946,57.427,0.0,2.74
27.0,1872.015,159.05,0.93,0.035,20.369,54.976,0.0,2.764
27.0,1987.153,164.81,0.919,0.034,21.73,59.355,0.0,2.753
27.0,1786.031,156.407,0.917,0.041,18.408,53.203,0.0,2.731
27.0,1709.717,154.38,0.901,0.043,19.204,53.248,0.0,2.73
27.0,1698.277,151.576,0.929,0.041,19.47,51.57,0.0,2.738
27.0,1750.253,157.129,0.891,0.034,20.137,53.726,0.0,2.769
27.0,1742.101,153.125,0.934,0.037,19.069,55.389,0.0,2.684
27.0,1935.38,161.124,0.937,0.042,20.638,54.366,0.0,2.749
27.0,1860.01,158.142,0.935,0.036,19.589,54.226,0.0,2.745
27.0,1577.611,148.262,0.902,0.043,18.222,51.207,0.0,2.752
27.0,1826.127,157.821,0.921,0.043,19.393,51.997,0.0,2.759
27.0,1917.104,160.266,0.938,0.037,21.366,54.772,0.0,2.794
27.0,1841.817,157.98,0.927,0.034,20.774,53.515,0.0,2.805
27.0,1530.152,146.783,0.892,0.039,18.41,52.146,0.0,2.678
27.0,1657.488,150.022,0.925,0.052,21.286,53.823,0.0,2.764
27.0,1497.07,145.394,0.89,0.036,18.395,50.002,0.0,2.743
27.0,2041.404,164.873,0.944,0.031,22.492,57.078,0.0,2.766
27.0,1947.955,162.966,0.922,0.03,21.603,55.274,0.0,2.78
27.0,2066.162,166.167,0.94,0.044,20.918,58.029,0.0,2.73
27.0,1641.47,149.066,0.928,0.052,20.921,51.047,0.0,2.792
27.0,1971.607,163.782,0.924,0.041,19.446,58.063,0.0,2.65
27.0,1789.863,158.801,0.892,0.035,21.458,55.567,0.0,2.79
27.0,2038.325,164.214,0.95,0.041,22.793,56.217,0.0,2.792
27.0,1784.493,158.004,0.898,0.045,20.179,58.507,0.0,2.675
27.0,1884.152,159.239,0.934,0.042,20.486,54.626,0.0,2.771
27.0,1660.994,154.342,0.876,0.043,19.971,55.544,0.0,2.693
27.0,1826.31,157.015,0.931,0.037,20.93,55.661,0.0,2.747
27.0,1747.281,153.78,0.928,0.042,20.274,52.477,0.0,2.775
27.0,1620.059,150.849,0.895,0.046,17.893,52.199,0.0,2.71
27.0,1963.567,162.911,0.93,0.038,20.556,57.138,0.0,2.729
27.0,1919.233,159.984,0.942,0.039,19.991,56.46,0.0,2.72
27.0,2042.09,164.949,0.943,0.042,21.584,57.317,0.0,2.741
27.0,1835.538,157.831,0.926,0.037,21.757,54.682,0.0,2.78
27.0,1842.083,158.194,0.925,0.041,20.271,54.062,0.0,2.761
27.0,1869.671,158.815,0.932,0.039,21.5,53.305,0.0,2.783
27.0,2033.468,166.101,0.926,0.033,22.743,57.079,0.0,2.798
27.0,1717.738,156.999,0.876,0.042,18.542,55.299,0.0,2.673
27.0,1730.842,153.805,0.919,0.039,20.635,51.562,0.0,2.781
27.0,1992.982,164.433,0.926,0.045,20.251,56.252,0.0,2.749
27.0,1662.984,154.042,0.881,0.04,21.004,56.67,0.0,2.778
27.0,1722.498,151.705,0.941,0.046,19.247,52.584,0.0,2.728
27.0,1593.546,149.479,0.896,0.043,19.527,52.388,0.0,2.721
27.0,1818.229,158.397,0.911,0.046,20.112,53.241,0.0,2.763
27.0,1658.702,152.198,0.9,0.046,19.755,54.527,0.0,2.69
27.0,1973.937,163.203,0.931,0.035,22.957,57.357,0.0,2.792
27.0,1991.048,163.823,0.932,0.038,20.192,56.678,0.0,2.717
27.0,1691.612,151.312,0.928,0.04,19.002,52.898,0.0,2.753
27.0,1925.621,161.002,0.934,0.032,19.986,54.347,0.0,2.76
27.0,1872.775,159.441,0.926,0.047,21.619,57.382,0.0,2.727
27.0,1684.841,157.514,0.853,0.041,19.97,54.864,0.0,2.714
27.0,1458.864,139.758,0.939,0.052,18.922,48.672,0.0,2.76
27.0,1817.744,161.035,0.881,0.045,19.133,58.66,0.0,2.677
27.0,1732.524,156.669,0.887,0.043,21.219,54.125,0.0,2.768
27.0,1642.987,153.835,0.872,0.043,21.234,57.474,0.0,2.712
27.0,1948.591,163.308,0.918,0.041,20.57,58.301,0.0,2.723
27.0,1765.657,155.245,0.921,0.045,20.062,53.754,0.0,2.737
27.0,1927.268,161.039,0.934,0.042,19.615,56.652,0.0,2.692
27.0,1740.287,153.271,0.931,0.047,20.869,51.95,0.0,2.795
27.0,1725.619,155.349,0.899,0.038,20.24,56.266,0.0,2.726
27.0,1879.021,161.166,0.909,0.034,20.407,54.027,0.0,2.762
27.0,1587.801,147.849,0.913,0.042,19.283,52.948,0.0,2.725
27.0,1646.384,148.823,0.934,0.048,19.189,50.931,0.0,2.767
27.0,1852.323,156.893,0.946,0.04,19.78,52.669,0.0,2.764
27.0,1816.743,159.673,0.895,0.044,20.509,56.211,0.0,2.708
27.0,1899.128,161.201,0.918,0.042,20.384,56.075,0.0,2.749
27.0,1890.309,160.056,0.927,0.042,21.251,56.799,0.0,2.757
27.0,2052.781,164.849,0.949,0.039,20.906,56.225,0.0,2.759
27.0,1858.618,158.839,0.926,0.036,22.159,57.252,0.0,2.761
27.2,1908.627,160.995,0.925,0.035,20.98,55.892,0.0,2.805
27.2,1791.06,155.596,0.93,0.043,20.371,55.609,0.0,2.711
27.2,1873.7,159.261,0.928,0.039,19.815,56.468,0.0,2.697
27.2,1865.607,159.698,0.919,0.036,20.666,57.595,0.0,2.746
27.2,1888.311,158.911,0.94,0.037,21.346,52.256,0.0,2.805
27.2,1906.074,160.37,0.931,0.036,20.821,55.795,0.0,2.752
27.2,1803.312,157.458,0.914,0.044,19.717,56.124,0.0,2.713
27.2,1692.392,155.097,0.884,0.041,20.172,54.531,0.0,2.751
27.2,1910.181,162.702,0.907,0.033,19.436,57.324,0.0,2.677
