true_angle,convex_hull_area,convex_hull_perimeter,circularity,photon_density,mean_pairwise_distance,max_pairwise_distance,min_pairwise_distance,pairwise_entropy
10.6,4.349,7.661,0.931,25.066,0.971,2.622,0.0,2.74
10.6,4.048,7.409,0.927,25.938,0.953,2.566,0.0,2.748
10.8,4.347,7.572,0.953,22.545,0.958,2.59,0.0,2.748
10.8,4.077,7.45,0.923,29.188,0.881,2.568,0.0,2.693
10.8,4.608,7.79,0.954,24.739,1.05,2.621,0.0,2.789
10.8,4.335,7.62,0.938,24.683,0.946,2.588,0.0,2.722
10.8,3.762,7.163,0.921,28.176,0.841,2.467,0.0,2.673
10.8,3.972,7.351,0.924,36.506,0.852,2.468,0.0,2.699
10.8,4.276,7.655,0.917,28.764,0.854,2.564,0.0,2.689
10.8,4.184,7.417,0.956,28.205,0.92,2.447,0.0,2.749
10.8,4.023,7.377,0.929,26.099,0.905,2.49,0.0,2.73
10.8,4.186,7.493,0.937,32.489,0.931,2.523,0.0,2.744
10.8,4.263,7.696,0.905,28.615,0.878,2.598,0.0,2.678
10.8,4.746,7.933,0.948,22.123,1.032,2.649,0.0,2.782
10.8,4.076,7.49,0.913,28.95,0.855,2.517,0.0,2.691
10.8,4.402,7.578,0.963,29.53,0.938,2.518,0.0,2.746
10.8,3.878,7.249,0.927,28.365,0.894,2.516,0.0,2.687
10.8,4.438,7.721,0.935,25.914,0.924,2.587,0.0,2.756
10.8,4.237,7.532,0.938,27.144,0.885,2.459,0.0,2.717
10.8,4.476,7.714,0.945,24.575,0.976,2.576,0.0,2.768
10.8,4.435,7.67,0.947,27.511,0.944,2.521,0.0,2.742
10.8,4.115,7.539,0.91,26.0,0.901,2.61,0.0,2.707
10.8,4.125,7.483,0.926,28.362,0.914,2.515,0.0,2.698
10.8,4.579,7.774,0.952,24.679,0.964,2.548,0.0,2.782
10.8,4.532,7.699,0.961,24.932,1.014,2.581,0.0,2.798
10.8,4.302,7.565,0.945,26.265,0.964,2.572,0.0,2.764
10.8,4.219,7.437,0.959,27.495,0.907,2.513,0.0,2.735
10.8,4.061,7.39,0.935,32.009,0.915,2.5,0.0,2.765
10.8,4.27,7.465,0.963,30.446,0.9,2.486,0.0,2.74
10.8,4.229,7.528,0.938,27.668,0.964,2.583,0.0,2.758
10.8,4.31,7.621,0.933,26.216,0.931,2.636,0.0,2.714
10.8,4.298,7.566,0.943,28.848,0.917,2.576,0.0,2.72
10.8,4.287,7.642,0.922,23.56,0.871,2.572,0.0,2.692
10.8,4.609,7.788,0.955,24.95,0.957,2.661,0.0,2.744
10.8,3.963,7.303,0.934,26.498,0.925,2.517,0.0,2.721
10.8,4.349,7.581,0.951,29.201,0.916,2.495,0.0,2.763
10.8,4.022,7.303,0.948,27.849,0.915,2.521,0.0,2.748
10.8,4.31,7.616,0.934,26.912,0.918,2.582,0.0,2.695
10.8,4.576,7.754,0.956,29.503,0.979,2.643,0.0,2.723
10.8,4.227,7.547,0.933,27.445,0.944,2.537,0.0,2.746
10.8,4.284,7.603,0.931,24.976,0.967,2.544,0.0,2.75
10.8,3.996,7.341,0.932,25.779,0.883,2.442,0.0,2.748
10.8,4.57,7.751,0.956,28.885,0.981,2.629,0.0,2.755
10.8,4.163,7.493,0.932,21.618,0.902,2.572,0.0,2.731
10.8,4.678,7.813,0.963,27.147,0.98,2.557,0.0,2.783
10.8,4.157,7.535,0.92,24.538,0.902,2.59,0.0,2.713
10.8,4.053,7.398,0.931,27.385,0.878,2.609,0.0,2.668
10.8,4.363,7.671,0.932,25.21,0.835,2.578,0.0,2.688
10.8,4.359,7.68,0.929,24.778,1.02,2.614,0.0,2.778
10.8,4.42,7.625,0.955,23.983,0.907,2.54,0.0,2.736
10.8,4.219,7.57,0.925,22.043,0.881,2.56,0.0,2.727
10.8,4.608,7.785,0.955,22.351,0.989,2.625,0.0,2.789
10.8,4.023,7.307,0.947,30.573,0.883,2.419,0.0,2.731
10.8,4.466,7.624,0.966,27.768,0.958,2.519,0.0,2.787
10.8,4.174,7.588,0.911,23.957,0.919,2.583,0.0,2.719
10.8,4.621,7.806,0.953,29.861,0.945,2.614,0.0,2.737
10.8,4.552,7.765,0.949,23.948,0.969,2.613,0.0,2.759
10.8,4.499,7.757,0.94,25.781,0.91,2.569,0.0,2.699
10.8,3.982,7.257,0.95,35.409,0.832,2.374,0.0,2.713
10.8,4.189,7.587,0.915,22.916,0.939,2.584,0.0,2.727
10.8,4.043,7.369,0.936,28.692,0.948,2.538,0.0,2.747
10.8,4.29,7.504,0.957,23.778,0.904,2.568,0.0,2.712
10.8,4.313,7.673,0.921,25.971,0.938,2.56,0.0,2.754
10.8,4.092,7.41,0.937,29.329,0.868,2.46,0.0,2.696
10.8,4.4,7.665,0.941,28.409,0.857,2.554,0.0,2.694
10.8,4.398,7.622,0.951,29.332,0.938,2.658,0.0,2.704
10.8,4.389,7.602,0.954,28.027,1.024,2.61,0.0,2.79
10.8,4.149,7.551,0.914,25.066,0.9,2.554,0.0,2.733
10.8,4.119,7.431,0.937,23.791,0.888,2.499,0.0,2.727
10.8,4.019,7.337,0.938,26.377,0.924,2.557,0.0,2.706
10.8,4.347,7.62,0.941,20.706,0.961,2.549,0.0,2.771
10.8,4.302,7.553,0.948,24.639,0.984,2.504,0.0,2.775
10.8,3.828,7.284,0.907,26.125,0.897,2.502,0.0,2.722
10.8,4.704,7.847,0.96,27.848,0.949,2.639,0.0,2.735
10.8,4.466,7.694,0.948,21.046,0.966,2.558,0.0,2.768
10.8,4.067,7.482,0.913,27.538,0.931,2.607,0.0,2.748
10.8,4.452,7.646,0.957,28.973,0.86,2.549,0.0,2.714
10.8,4.303,7.632,0.928,29.976,0.886,2.595,0.0,2.678
10.8,4.314,7.611,0.936,25.5,0.964,2.534,0.0,2.778
10.8,4.362,7.609,0.947,22.468,0.974,2.612,0.0,2.754
10.8,4.264,7.572,0.934,28.848,0.948,2.595,0.0,2.737
10.8,4.396,7.673,0.938,22.975,0.973,2.572,0.0,2.775
10.8,4.452,7.678,0.949,24.257,0.978,2.592,0.0,2.757
10.8,4.209,7.5,0.94,24.471,0.898,2.553,0.0,2.709
10.8,3.944,7.341,0.92,31.691,0.873,2.536,0.0,2.689
10.8,3.928,7.321,0.921,25.712,0.881,2.506,0.0,2.719
10.8,4.692,7.848,0.957,27.707,0.965,2.577,0.0,2.752
10.8,4.35,7.598,0.947,28.043,0.977,2.57,0.0,2.752
10.8,4.026,7.367,0.932,28.317,0.922,2.508,0.0,2.728
10.8,4.53,7.792,0.938,28.695,0.941,2.589,0.0,2.767
10.8,4.317,7.621,0.934,25.249,0.977,2.565,0.0,2.771
10.8,4.515,7.699,0.957,27.907,0.943,2.589,0.0,2.739
10.8,4.193,7.448,0.95,28.382,0.889,2.548,0.0,2.717
10.8,4.455,7.673,0.951,25.588,0.983,2.612,0.0,2.746
10.8,4.114,7.473,0.926,27.956,0.855,2.562,0.0,2.668
10.8,4.468,7.694,0.948,27.307,0.968,2.582,0.0,2.75
10.8,4.538,7.737,0.953,27.324,0.924,2.628,0.0,2.724
10.8,4.581,7.794,0.948,24.231,0.974,2.605,0.0,2.763
10.8,4.487,7.719,0.946,20.949,1.017,2.638,0.0,2.793
10.8,4.218,7.564,0.926,31.057,0.931,2.543,0.0,2.747
10.8,4.485,7.722,0.945,27.65,0.96,2.551,0.0,2.744
10.8,4.408,7.613,0.956,29.492,0.928,2.503,0.0,2.731
11.4,4.419,7.585,0.965,27.155,1.052,2.532,0.0,2.829
11.4,4.273,7.494,0.956,31.829,0.911,2.497,0.0,2.741
11.4,4.567,7.762,0.953,29.779,1.01,2.646,0.0,2.759
11.4,4.485,7.698,0.951,28.092,0.889,2.622,0.0,2.686
11.4,4.197,7.515,0.934,28.355,0.879,2.55,0.0,2.711
11.4,4.35,7.639,0.937,28.047,1.014,2.623,0.0,2.742
11.4,4.024,7.364,0.932,29.073,0.926,2.602,0.0,2.714
11.4,4.531,7.732,0.952,26.485,0.959,2.575,0.0,2.738
11.4,4.695,7.859,0.955,24.068,0.968,2.611,0.0,2.77
11.4,4.308,7.601,0.937,24.606,0.906,2.556,0.0,2.713
11.4,4.83,7.97,0.955,20.703,0.973,2.624,0.0,2.769
11.4,4.254,7.567,0.934,26.091,0.878,2.538,0.0,2.706
11.4,4.443,7.666,0.95,27.91,0.953,2.61,0.0,2.761
11.4,4.454,7.739,0.935,20.881,0.962,2.586,0.0,2.765
11.4,4.512,7.735,0.948,27.483,0.918,2.636,0.0,2.719
11.4,4.301,7.684,0.915,28.134,0.918,2.661,0.0,2.697
11.4,4.331,7.605,0.941,24.473,0.953,2.57,0.0,2.739
11.4,4.268,7.605,0.927,27.413,0.951,2.621,0.0,2.73
11.4,4.681,7.862,0.952,24.568,0.957,2.647,0.0,2.752
11.4,4.368,7.66,0.936,30.449,0.883,2.607,0.0,2.687
11.4,4.454,7.679,0.949,26.941,0.904,2.53,0.0,2.735
11.4,4.798,7.906,0.965,27.094,1.0,2.616,0.0,2.772
11.4,4.667,7.84,0.954,28.068,0.953,2.632,0.0,2.712
11.4,4.692,7.812,0.966,24.725,1.002,2.562,0.0,2.789
11.4,4.489,7.716,0.947,25.618,0.977,2.58,0.0,2.769
11.4,4.208,7.56,0.925,24.953,0.979,2.576,0.0,2.75
11.4,4.17,7.49,0.934,29.015,0.887,2.484,0.0,2.718
11.4,4.234,7.503,0.945,25.746,0.91,2.492,0.0,2.724
11.4,4.761,7.92,0.954,27.098,1.028,2.655,0.0,2.765
11.4,4.679,7.882,0.946,26.076,0.954,2.648,0.0,2.739
11.4,4.351,7.632,0.939,25.744,0.97,2.566,0.0,2.764
11.4,3.939,7.318,0.924,29.705,0.875,2.44,0.0,2.715
11.4,4.321,7.554,0.951,31.708,0.952,2.517,0.0,2.76
11.4,4.554,7.771,0.948,28.546,0.981,2.566,0.0,2.759
11.4,4.53,7.737,0.951,27.814,0.992,2.604,0.0,2.758
11.4,3.959,7.304,0.933,26.27,0.903,2.441,0.0,2.799
11.4,4.254,7.513,0.947,29.149,0.902,2.547,0.0,2.715
11.4,4.168,7.412,0.953,27.831,0.93,2.474,0.0,2.746
11.4,4.139,7.457,0.935,29.718,0.867,2.511,0.0,2.738
11.4,4.337,7.63,0.936,26.516,0.983,2.628,0.0,2.748
11.4,4.073,7.488,0.913,25.045,0.839,2.548,0.0,2.722
11.4,4.445,7.719,0.937,25.199,0.957,2.598,0.0,2.749
11.4,4.686,7.866,0.952,24.967,1.007,2.603,0.0,2.771
11.4,4.565,7.821,0.938,24.536,0.985,2.599,0.0,2.771
11.4,4.546,7.792,0.941,26.175,0.976,2.658,0.0,2.724
11.4,4.467,7.751,0.934,24.623,0.932,2.617,0.0,2.728
11.4,3.968,7.358,0.921,27.723,0.882,2.539,0.0,2.7
11.4,4.551,7.791,0.942,27.245,0.942,2.65,0.0,2.739
11.4,4.665,7.869,0.947,25.08,0.902,2.618,0.0,2.735
11.4,4.166,7.496,0.932,28.562,0.867,2.532,0.0,2.712
11.4,4.573,7.764,0.953,24.93,0.967,2.604,0.0,2.75
11.4,4.511,7.761,0.941,21.058,1.032,2.613,0.0,2.78
11.4,4.473,7.674,0.955,27.719,0.956,2.595,0.0,2.753
11.4,4.74,7.904,0.953,24.894,0.997,2.61,0.0,2.755
11.4,4.818,7.919,0.966,25.527,1.038,2.618,0.0,2.78
11.4,4.348,7.673,0.928,22.54,0.876,2.625,0.0,2.663
11.4,4.481,7.805,0.924,28.116,0.9,2.667,0.0,2.686
11.4,4.398,7.673,0.939,25.922,0.954,2.623,0.0,2.719
11.4,4.885,7.999,0.959,27.023,0.982,2.657,0.0,2.752
11.4,4.143,7.46,0.935,29.688,0.913,2.476,0.0,2.729
11.4,4.386,7.65,0.942,28.725,0.895,2.602,0.0,2.686
11.4,4.571,7.811,0.941,28.661,0.915,2.632,0.0,2.71
11.4,4.056,7.528,0.899,31.559,0.881,2.614,0.0,2.656
11.4,4.505,7.73,0.947,25.75,1.003,2.603,0.0,2.769
11.4,4.3,7.626,0.929,24.652,0.965,2.613,0.0,2.725
11.4,4.585,7.764,0.956,22.901,0.947,2.593,0.0,2.76
11.4,4.819,7.951,0.958,25.522,0.93,2.642,0.0,2.692
11.4,4.637,7.762,0.967,25.878,1.037,2.607,0.0,2.795
11.4,4.462,7.66,0.956,26.891,0.89,2.615,0.0,2.707
11.4,4.799,7.896,0.967,23.341,1.07,2.616,0.0,2.819
11.4,4.276,7.604,0.929,25.257,0.958,2.604,0.0,2.727
11.4,4.721,7.874,0.957,24.357,0.981,2.63,0.0,2.75
11.4,4.672,7.853,0.952,23.542,0.913,2.602,0.0,2.702
11.4,4.775,7.935,0.953,22.826,0.981,2.664,0.0,2.757
11.4,4.487,7.727,0.945,20.28,0.931,2.608,0.0,2.731
11.4,4.449,7.789,0.921,23.826,0.92,2.639,0.0,2.707
11.4,4.137,7.432,0.941,28.767,0.866,2.598,0.0,2.673
11.4,4.212,7.545,0.93,27.543,0.856,2.562,0.0,2.656
11.4,4.56,7.776,0.948,27.852,0.919,2.633,0.0,2.689
11.4,4.656,7.824,0.956,24.699,0.965,2.648,0.0,2.739
11.4,4.328,7.678,0.923,27.726,0.972,2.579,0.0,2.791
11.4,4.16,7.489,0.932,27.162,0.904,2.621,0.0,2.691
11.4,4.601,7.836,0.942,29.126,0.956,2.634,0.0,2.728
11.4,4.776,7.894,0.963,22.612,1.034,2.668,0.0,2.793
11.4,4.216,7.582,0.922,26.327,0.949,2.504,0.0,2.724
11.4,3.853,7.248,0.922,27.248,0.915,2.503,0.0,2.71
11.4,4.381,7.599,0.953,25.564,0.971,2.566,0.0,2.755
11.4,3.788,7.255,0.904,31.149,0.922,2.565,0.0,2.717
11.4,4.309,7.636,0.929,23.206,0.903,2.638,0.0,2.699
11.4,4.458,7.721,0.94,24.223,0.941,2.626,0.0,2.728
11.4,4.519,7.805,0.932,26.553,0.902,2.664,0.0,2.669
11.4,4.342,7.604,0.944,24.412,0.938,2.529,0.0,2.744
11.4,4.319,7.644,0.929,24.313,0.997,2.525,0.0,2.788
11.4,4.46,7.71,0.943,25.787,0.946,2.633,0.0,2.702
11.4,4.557,7.736,0.957,33.138,0.936,2.61,0.0,2.727
11.4,4.638,7.801,0.958,25.013,1.001,2.595,0.0,2.758
11.4,4.652,7.75,0.973,29.449,0.991,2.57,0.0,2.777
11.4,4.722,7.862,0.96,24.988,0.952,2.597,0.0,2.746
11.4,4.051,7.472,0.912,31.599,0.797,2.49,0.0,2.656
11.4,4.172,7.557,0.918,24.691,0.889,2.62,0.0,2.691
10.2,4.324,7.513,0.963,28.443,0.848,2.523,0.0,2.668
10.2,3.725,7.204,0.902,29.802,0.819,2.515,0.0,2.631
10.2,3.926,7.251,0.938,24.454,0.906,2.43,0.0,2.742
10.2,4.418,7.6,0.961,25.801,0.996,2.599,0.0,2.745
10.2,4.346,7.57,0.953,26.688,0.935,2.593,0.0,2.733
10.2,4.442,7.675,0.948,25.441,0.907,2.542,0.0,2.737
10.2,4.189,7.495,0.937,26.976,0.959,2.526,0.0,2.755
10.2,4.28,7.617,0.927,26.634,0.935,2.573,0.0,2.719
10.2,4.565,7.765,0.952,26.943,1.043,2.627,0.0,2.759
10.2,3.798,7.238,0.911,24.752,0.829,2.474,0.0,2.67
10.2,4.322,7.673,0.923,28.919,0.894,2.606,0.0,2.671
10.2,4.292,7.617,0.93,30.287,0.911,2.519,0.0,2.743
10.2,4.398,7.646,0.945,23.647,0.973,2.575,0.0,2.764
10.2,4.297,7.521,0.955,30.952,0.91,2.564,0.0,2.705
10.2,4.446,7.688,0.945,24.29,0.946,2.621,0.0,2.738
10.2,4.358,7.6,0.948,21.798,0.967,2.657,0.0,2.727
10.2,4.041,7.386,0.931,26.729,0.966,2.536,0.0,2.758
10.2,4.376,7.672,0.934,29.249,0.89,2.565,0.0,2.717
10.2,4.379,7.631,0.945,28.315,0.966,2.542,0.0,2.764
10.2,4.394,7.608,0.954,27.764,0.958,2.564,0.0,2.74
10.2,4.41,7.631,0.952,29.704,0.913,2.491,0.0,2.747
10.2,4.172,7.512,0.929,22.05,0.985,2.584,0.0,2.748
10.2,4.565,7.767,0.951,23.878,0.93,2.571,0.0,2.73
10.2,4.506,7.702,0.954,27.522,0.956,2.534,0.0,2.752
10.2,4.47,7.683,0.952,28.86,0.944,2.569,0.0,2.733
10.2,4.134,7.44,0.938,25.159,0.862,2.545,0.0,2.687
10.2,4.353,7.583,0.951,25.728,0.935,2.526,0.0,2.763
10.2,3.901,7.28,0.925,24.869,0.91,2.503,0.0,2.728
10.2,4.181,7.502,0.934,31.329,0.844,2.594,0.0,2.646
10.2,4.373,7.602,0.951,28.353,0.943,2.55,0.0,2.728
10.2,4.302,7.63,0.929,22.313,0.926,2.576,0.0,2.74
10.2,4.238,7.515,0.943,26.193,0.963,2.529,0.0,2.752
10.2,4.403,7.559,0.968,24.531,1.013,2.521,0.0,2.806
10.2,4.217,7.5,0.942,27.745,0.867,2.449,0.0,2.751
10.2,4.42,7.66,0.947,24.886,0.965,2.563,0.0,2.757
10.2,4.136,7.572,0.907,26.836,0.948,2.59,0.0,2.742
10.2,4.366,7.644,0.939,24.277,0.904,2.533,0.0,2.745
10.2,3.915,7.386,0.902,30.65,0.893,2.564,0.0,2.7
10.2,4.124,7.478,0.927,30.31,0.905,2.573,0.0,2.713
10.2,4.263,7.512,0.949,25.101,0.905,2.552,0.0,2.744
10.2,4.392,7.669,0.938,26.867,0.965,2.564,0.0,2.771
10.2,4.455,7.682,0.949,27.609,0.896,2.569,0.0,2.734
10.2,3.976,7.43,0.905,28.925,0.903,2.604,0.0,2.679
10.2,4.098,7.379,0.946,26.601,0.91,2.462,0.0,2.75
10.2,4.301,7.566,0.944,25.81,0.899,2.513,0.0,2.734
10.2,4.29,7.486,0.962,27.274,0.938,2.457,0.0,2.768
10.2,4.121,7.438,0.936,24.991,0.942,2.514,0.0,2.751
10.2,3.716,7.086,0.93,25.299,0.923,2.477,0.0,2.742
10.2,4.494,7.773,0.935,27.37,0.98,2.604,0.0,2.739
10.2,4.357,7.604,0.947,27.544,0.928,2.54,0.0,2.727
10.2,4.307,7.585,0.941,29.258,0.948,2.591,0.0,2.725
10.2,4.389,7.592,0.957,25.749,0.915,2.499,0.0,2.777
10.2,4.319,7.622,0.934,22.921,0.984,2.583,0.0,2.763
10.2,4.235,7.456,0.957,24.324,0.946,2.467,0.0,2.777
10.2,4.216,7.534,0.934,27.037,0.982,2.508,0.0,2.792
10.2,4.195,7.513,0.934,28.843,0.9,2.511,0.0,2.735
10.2,4.133,7.439,0.939,26.374,0.914,2.489,0.0,2.741
10.2,4.446,7.68,0.947,26.765,0.891,2.55,0.0,2.73
10.2,3.981,7.346,0.927,29.644,0.89,2.496,0.0,2.7
10.2,4.039,7.41,0.924,28.721,0.909,2.544,0.0,2.692
10.2,4.164,7.407,0.954,26.419,0.949,2.474,0.0,2.766
10.2,4.419,7.62,0.956,26.929,0.873,2.57,0.0,2.686
10.2,3.743,7.153,0.919,24.313,0.925,2.477,0.0,2.754
10.2,3.928,7.247,0.94,24.188,0.849,2.418,0.0,2.741
10.2,4.314,7.538,0.954,22.483,0.968,2.529,0.0,2.778
10.2,4.328,7.517,0.962,23.335,0.936,2.478,0.0,2.793
10.2,4.574,7.75,0.957,25.363,0.96,2.584,0.0,2.758
10.2,4.24,7.466,0.956,26.413,0.951,2.482,0.0,2.775
10.2,4.638,7.779,0.963,21.778,0.977,2.583,0.0,2.75
10.2,4.341,7.592,0.947,23.957,0.939,2.621,0.0,2.723
10.2,4.349,7.587,0.949,25.52,0.939,2.601,0.0,2.744
10.2,4.435,7.638,0.955,28.411,0.924,2.544,0.0,2.742
10.2,4.005,7.284,0.949,29.71,0.939,2.41,0.0,2.786
10.2,4.335,7.569,0.951,27.451,0.928,2.542,0.0,2.714
10.2,4.252,7.507,0.948,26.103,0.915,2.566,0.0,2.713
10.2,4.565,7.737,0.958,27.166,0.956,2.539,0.0,2.766
10.2,4.357,7.588,0.951,24.1,0.986,2.563,0.0,2.776
10.2,4.246,7.49,0.951,32.975,0.871,2.538,0.0,2.737
10.2,4.526,7.678,0.965,27.394,0.91,2.563,0.0,2.723
10.2,4.218,7.476,0.948,27.973,0.963,2.552,0.0,2.75
10.2,4.645,7.799,0.96,25.188,0.99,2.559,0.0,2.776
10.2,4.523,7.714,0.955,23.879,0.973,2.565,0.0,2.776
10.2,4.445,7.689,0.945,28.344,0.973,2.539,0.0,2.753
10.2,4.33,7.589,0.945,25.864,0.94,2.556,0.0,2.752
10.2,4.553,7.765,0.949,25.039,1.025,2.604,0.0,2.781
10.2,4.503,7.776,0.936,25.763,0.942,2.589,0.0,2.733
10.2,4.318,7.563,0.949,25.012,0.985,2.536,0.0,2.777
10.2,4.419,7.65,0.949,24.439,0.908,2.533,0.0,2.728
10.2,4.576,7.747,0.958,25.789,0.91,2.596,0.0,2.745
10.2,4.566,7.752,0.955,24.312,0.9,2.554,0.0,2.748
10.2,4.109,7.417,0.939,29.207,0.941,2.474,0.0,2.754
10.2,4.281,7.618,0.927,27.099,0.909,2.519,0.0,2.739
10.2,3.911,7.314,0.919,24.549,0.873,2.474,0.0,2.719
10.2,4.097,7.42,0.935,25.629,0.941,2.545,0.0,2.753
10.2,4.647,7.812,0.957,23.888,0.875,2.608,0.0,2.728
10.2,4.479,7.656,0.96,22.773,0.945,2.502,0.0,2.786
10.2,4.575,7.777,0.95,23.827,0.956,2.57,0.0,2.751
10.2,4.488,7.686,0.955,28.295,0.879,2.613,0.0,2.69
10.2,4.373,7.651,0.939,28.353,0.919,2.614,0.0,2.693
10.2,3.626,7.142,0.893,29.237,0.884,2.494,0.0,2.711
11.2,4.522,7.778,0.939,26.536,0.884,2.558,0.0,2.716
11.2,4.319,7.592,0.942,25.935,0.95,2.623,0.0,2.716
11.2,4.607,7.83,0.944,24.963,0.913,2.651,0.0,2.71
11.2,3.992,7.278,0.947,30.06,0.865,2.521,0.0,2.708
11.2,4.759,7.909,0.956,27.317,0.931,2.584,0.0,2.748
11.2,4.285,7.614,0.929,25.204,0.924,2.652,0.0,2.688
11.2,4.282,7.54,0.946,26.859,1.014,2.577,0.0,2.761
11.2,4.345,7.68,0.926,20.713,0.897,2.616,0.0,2.711
11.2,4.492,7.74,0.942,26.046,0.982,2.609,0.0,2.741
11.2,4.448,7.736,0.934,26.077,0.915,2.636,0.0,2.698
11.2,4.198,7.567,0.921,24.534,0.917,2.632,0.0,2.732
11.2,3.976,7.479,0.893,23.142,0.875,2.595,0.0,2.666
11.2,4.637,7.814,0.954,24.368,1.019,2.585,0.0,2.777
11.2,4.471,7.686,0.951,27.063,0.949,2.555,0.0,2.755
11.2,4.659,7.795,0.964,25.328,1.013,2.617,0.0,2.763
11.2,4.494,7.747,0.941,28.258,0.94,2.58,0.0,2.73
11.2,4.458,7.67,0.952,25.349,0.935,2.577,0.0,2.738
11.2,4.141,7.468,0.933,27.288,0.924,2.665,0.0,2.677
11.2,4.333,7.563,0.952,27.461,0.934,2.524,0.0,2.745
11.2,4.614,7.814,0.95,26.656,0.974,2.643,0.0,2.748
11.2,4.035,7.286,0.955,27.264,0.962,2.441,0.0,2.808
11.2,4.187,7.638,0.902,25.557,0.989,2.676,0.0,2.74
11.2,4.569,7.741,0.958,25.168,0.968,2.594,0.0,2.759
11.2,4.632,7.792,0.959,26.769,0.965,2.577,0.0,2.739
11.2,4.454,7.683,0.948,22.225,0.952,2.635,0.0,2.749
11.2,4.348,7.546,0.96,27.136,0.958,2.524,0.0,2.746
11.2,4.299,7.59,0.938,27.916,0.919,2.518,0.0,2.736
11.2,4.18,7.55,0.921,27.272,0.969,2.65,0.0,2.733
11.2,4.198,7.52,0.933,27.395,0.929,2.544,0.0,2.734
11.2,4.291,7.613,0.93,27.5,0.877,2.676,0.0,2.657
11.2,4.645,7.844,0.949,24.545,0.893,2.62,0.0,2.695
11.2,4.282,7.585,0.935,28.256,0.908,2.591,0.0,2.684
11.2,4.771,7.897,0.961,23.684,1.0,2.568,0.0,2.794
11.2,4.691,7.846,0.958,28.352,1.005,2.665,0.0,2.739
11.2,3.9,7.27,0.927,28.974,0.861,2.489,0.0,2.699
11.2,4.058,7.426,0.925,30.307,0.889,2.543,0.0,2.691
11.2,3.876,7.275,0.92,27.609,0.845,2.571,0.0,2.664
11.2,4.67,7.825,0.958,24.626,0.965,2.64,0.0,2.734
11.2,4.275,7.539,0.945,25.962,0.916,2.557,0.0,2.733
11.2,4.664,7.867,0.947,26.8,0.984,2.606,0.0,2.753
11.2,4.054,7.471,0.913,30.586,0.865,2.562,0.0,2.689
11.2,4.566,7.727,0.961,25.189,0.937,2.622,0.0,2.722
11.2,4.146,7.369,0.959,25.811,0.871,2.49,0.0,2.713
11.2,4.159,7.46,0.939,30.296,0.896,2.516,0.0,2.72
11.2,4.595,7.76,0.959,25.68,1.035,2.62,0.0,2.783
11.2,4.636,7.832,0.95,25.667,0.916,2.598,0.0,2.711
11.2,4.493,7.736,0.943,26.706,0.898,2.553,0.0,2.725
11.2,4.475,7.728,0.942,26.145,0.919,2.568,0.0,2.713
11.2,4.392,7.632,0.948,25.048,0.898,2.54,0.0,2.721
11.2,4.269,7.622,0.923,31.154,0.945,2.563,0.0,2.742
11.2,4.346,7.615,0.942,25.77,0.929,2.501,0.0,2.758
11.2,4.301,7.598,0.936,27.901,0.945,2.579,0.0,2.726
11.2,4.503,7.752,0.942,24.427,0.893,2.614,0.0,2.693
11.2,4.42,7.688,0.94,24.208,0.952,2.67,0.0,2.715
11.2,4.141,7.531,0.918,25.355,0.989,2.57,0.0,2.758
11.2,4.06,7.459,0.917,27.832,0.924,2.459,0.0,2.748
11.2,4.371,7.613,0.948,26.083,0.956,2.573,0.0,2.749
11.2,4.102,7.458,0.927,27.058,0.918,2.661,0.0,2.692
11.2,4.455,7.671,0.951,27.159,0.927,2.514,0.0,2.752
11.2,4.119,7.461,0.93,27.434,0.954,2.645,0.0,2.731
11.2,4.329,7.55,0.954,27.488,0.94,2.571,0.0,2.743
11.2,4.125,7.395,0.948,22.788,0.959,2.43,0.0,2.781
11.2,4.065,7.461,0.918,28.287,0.927,2.604,0.0,2.723
11.2,4.451,7.673,0.95,31.229,0.899,2.607,0.0,2.679
11.2,4.432,7.745,0.928,25.947,0.907,2.654,0.0,2.69
11.2,4.057,7.534,0.898,24.65,0.867,2.524,0.0,2.678
11.2,4.304,7.685,0.916,27.183,0.905,2.609,0.0,2.696
11.2,4.218,7.525,0.936,23.708,0.968,2.563,0.0,2.737
11.2,3.988,7.456,0.901,23.571,0.815,2.518,0.0,2.668
11.2,4.141,7.504,0.924,26.323,0.83,2.586,0.0,2.644
11.2,4.817,7.951,0.957,29.481,0.888,2.666,0.0,2.68
11.2,4.338,7.633,0.936,28.123,0.969,2.546,0.0,2.774
11.2,4.629,7.768,0.964,23.765,0.981,2.564,0.0,2.781
11.2,4.04,7.426,0.921,25.742,0.902,2.655,0.0,2.653
11.2,4.749,7.852,0.968,22.109,1.024,2.634,0.0,2.781
11.2,4.038,7.368,0.935,28.724,0.93,2.484,0.0,2.741
11.2,4.596,7.78,0.954,21.758,0.975,2.571,0.0,2.764
11.2,4.048,7.423,0.923,29.395,0.872,2.61,0.0,2.7
11.2,4.245,7.528,0.941,26.618,0.919,2.579,0.0,2.757
11.2,4.474,7.727,0.941,26.601,0.951,2.636,0.0,2.751
11.2,4.18,7.517,0.93,30.623,0.936,2.617,0.0,2.731
11.2,4.819,7.93,0.963,25.734,0.952,2.595,0.0,2.766
11.2,3.912,7.31,0.92,25.052,0.963,2.507,0.0,2.744
11.2,4.533,7.738,0.951,24.488,0.993,2.578,0.0,2.762
