true_angle,convex_hull_area,convex_hull_perimeter,mean_distance,std_distance,max_distance,point_density,aspect_ratio,circularity
21.8,1655.063,149.669,13.705,7.44,27.83,0.047,1.044,0.928
21.8,1511.317,143.365,12.629,7.34,28.224,0.054,1.22,0.924
21.8,1309.847,139.597,13.006,6.375,29.569,0.046,1.168,0.845
21.8,1502.84,142.505,12.684,7.0,26.02,0.047,0.963,0.93
21.8,1548.853,143.433,12.706,7.302,26.859,0.046,1.075,0.946
21.8,1401.862,138.408,12.556,7.209,25.848,0.05,0.926,0.92
21.8,1513.678,144.308,13.168,6.768,26.232,0.049,0.963,0.913
21.8,1568.347,148.338,14.571,7.406,28.282,0.041,1.127,0.896
21.8,1415.336,141.24,13.028,7.516,26.021,0.047,1.004,0.892
21.8,1653.98,149.554,14.487,6.735,26.512,0.038,1.115,0.929
21.8,1541.735,143.504,12.712,7.137,27.307,0.045,1.132,0.941
21.8,1729.628,151.24,13.281,7.405,27.266,0.047,1.071,0.95
22.0,1524.817,143.281,14.217,6.665,25.831,0.042,1.001,0.933
22.0,1672.94,150.389,13.491,7.759,28.808,0.039,1.118,0.93
22.0,1563.902,147.277,14.559,7.301,26.606,0.045,1.115,0.906
22.0,1480.654,141.543,12.395,7.049,26.18,0.05,0.999,0.929
22.0,1519.375,142.691,14.232,7.049,25.999,0.035,1.044,0.938
22.0,1609.996,148.094,13.286,6.67,27.316,0.048,1.16,0.922
22.0,1722.408,152.327,13.963,7.289,28.29,0.039,1.0,0.933
22.0,1232.568,130.168,12.209,6.111,24.83,0.057,0.917,0.914
22.0,1596.53,146.559,12.394,7.325,27.813,0.043,1.004,0.934
22.0,1525.93,143.06,13.564,6.941,28.256,0.05,0.997,0.937
22.0,1479.977,142.752,12.231,7.011,28.28,0.055,1.044,0.913
22.0,1559.944,146.627,13.849,7.672,27.361,0.045,1.166,0.912
22.0,1454.937,141.271,12.945,7.06,26.8,0.049,0.925,0.916
22.0,1456.526,139.965,12.098,7.159,25.008,0.043,0.997,0.934
22.0,1230.96,132.33,12.246,7.112,28.72,0.043,1.194,0.883
22.0,1568.579,145.511,12.834,6.896,26.563,0.038,1.116,0.931
22.0,1635.233,148.978,12.862,7.711,28.503,0.036,0.999,0.926
22.0,1622.663,147.745,13.582,7.867,27.989,0.036,1.119,0.934
22.0,1531.437,146.111,14.736,6.8,25.377,0.045,1.087,0.901
22.0,1796.468,154.654,13.364,8.797,30.878,0.033,1.114,0.944
22.0,1553.738,145.898,13.344,7.511,27.396,0.044,1.0,0.917
22.0,1293.404,137.082,12.351,6.546,25.762,0.051,1.126,0.865
22.0,1447.628,141.291,12.807,6.989,25.428,0.042,0.88,0.911
22.0,1459.498,142.171,12.649,7.437,29.81,0.043,1.26,0.907
22.0,1726.506,150.971,15.505,7.044,27.885,0.037,1.121,0.952
22.0,1607.616,148.288,13.229,7.67,26.761,0.037,1.126,0.919
22.0,1634.469,148.946,14.241,6.762,26.923,0.042,1.279,0.926
22.0,1700.128,151.145,14.205,7.677,30.376,0.041,1.161,0.935
22.0,1376.108,138.923,12.386,6.648,26.19,0.059,1.131,0.896
22.0,1706.445,152.298,12.895,6.946,28.051,0.045,1.124,0.925
22.0,1487.886,142.486,12.788,6.982,28.014,0.044,1.094,0.921
22.0,1609.134,147.889,12.068,7.626,29.958,0.047,1.086,0.925
22.0,1443.356,140.991,13.264,6.764,25.259,0.05,1.091,0.912
22.0,1479.883,143.838,13.581,7.401,27.249,0.041,1.087,0.899
22.0,1728.017,150.611,14.601,7.017,27.609,0.042,1.001,0.957
22.0,1700.497,151.044,13.659,7.717,28.298,0.041,1.122,0.937
22.0,1390.03,140.734,13.519,7.154,26.322,0.05,1.281,0.882
22.0,1624.936,148.614,13.356,7.099,28.226,0.049,1.204,0.925
22.0,1319.205,135.508,13.061,6.747,26.218,0.039,1.191,0.903
22.0,1654.929,150.918,13.381,7.772,26.399,0.034,1.316,0.913
22.0,1601.853,147.114,13.911,7.044,26.497,0.04,1.0,0.93
22.0,1602.404,146.153,14.076,7.509,25.851,0.044,0.961,0.943
22.0,1640.104,148.276,14.461,7.6,28.287,0.042,1.121,0.937
22.0,1636.515,148.48,13.531,7.777,27.121,0.038,1.128,0.933
22.0,1543.301,145.412,13.677,6.935,27.485,0.047,1.171,0.917
22.0,1493.474,143.11,12.3,7.504,25.703,0.044,0.955,0.916
22.0,1317.439,136.617,12.67,6.558,27.784,0.04,1.187,0.887
22.0,1622.74,147.676,12.784,7.188,29.66,0.043,1.154,0.935
22.0,1473.855,145.61,12.45,7.742,29.877,0.047,1.111,0.874
22.0,1420.191,144.525,11.965,6.705,26.169,0.045,1.071,0.854
22.0,1493.258,142.793,12.76,7.153,26.759,0.048,0.997,0.92
22.0,1626.33,148.609,13.81,7.623,26.635,0.049,1.085,0.925
22.0,1493.4,141.034,12.682,7.745,28.463,0.043,1.173,0.943
22.0,1651.92,149.442,14.036,7.556,27.326,0.05,1.072,0.93
22.0,1465.997,143.708,12.836,7.155,28.597,0.042,1.078,0.892
22.0,1553.24,145.568,13.972,6.811,26.802,0.036,1.123,0.921
22.0,1702.934,150.704,13.653,7.425,28.084,0.045,1.04,0.942
22.0,1541.159,146.764,12.647,7.663,29.244,0.045,1.119,0.899
22.0,1591.499,147.63,13.846,8.072,28.837,0.033,1.167,0.918
22.0,1349.929,138.276,12.362,6.924,28.032,0.043,1.265,0.887
22.0,1707.532,151.309,14.1,7.399,27.109,0.045,1.12,0.937
22.0,1400.573,138.163,12.891,7.019,26.755,0.039,0.963,0.922
22.0,1354.913,136.629,11.811,7.253,25.862,0.056,1.122,0.912
22.0,1544.005,144.792,13.245,7.233,25.426,0.045,1.039,0.925
22.0,1351.494,138.698,13.29,6.611,26.471,0.04,0.883,0.883
22.0,1608.059,147.341,12.965,7.52,28.769,0.045,1.033,0.931
22.0,1702.674,150.596,13.824,7.467,28.004,0.045,1.163,0.943
22.0,1398.085,139.835,12.559,6.485,24.9,0.051,0.923,0.898
22.0,1523.672,143.517,13.539,5.917,25.252,0.046,1.08,0.93
22.0,1523.36,145.072,12.334,7.552,30.414,0.046,1.149,0.91
22.0,1548.657,147.102,14.468,7.797,27.712,0.041,1.264,0.899
22.0,1522.711,144.375,12.75,7.569,26.459,0.034,1.001,0.918
22.0,1357.139,139.004,13.378,6.652,26.179,0.043,1.091,0.883
22.0,1410.618,141.602,12.779,7.243,27.101,0.053,1.175,0.884
22.0,1599.496,147.149,13.393,7.01,27.018,0.038,1.079,0.928
22.0,1531.08,146.395,12.937,6.865,26.828,0.049,0.959,0.898
22.0,1489.028,145.828,13.706,7.277,28.74,0.042,1.16,0.88
22.0,1493.212,143.597,13.247,7.233,27.818,0.035,1.085,0.91
22.0,1445.042,142.138,13.835,6.707,25.738,0.041,1.048,0.899
22.0,1645.876,149.229,12.255,7.489,28.645,0.054,1.043,0.929
22.0,1466.975,141.252,13.505,6.722,29.293,0.043,1.002,0.924
22.0,1579.517,147.285,13.798,7.271,28.903,0.047,1.127,0.915
22.0,1478.143,141.794,13.784,6.841,27.262,0.042,1.084,0.924
22.0,1566.568,144.317,13.058,7.474,25.176,0.038,0.996,0.945
22.0,1482.816,141.594,12.416,7.397,27.479,0.049,1.128,0.929
22.0,1548.442,146.131,11.875,7.818,29.912,0.043,1.123,0.911
22.0,1275.49,135.965,11.852,6.868,26.411,0.049,1.005,0.867
22.0,1413.733,142.555,12.683,7.246,29.366,0.037,1.164,0.874
22.0,1700.979,149.974,13.009,7.792,26.97,0.049,1.001,0.95
22.0,1377.991,142.094,14.727,6.594,26.461,0.045,1.223,0.858
22.0,1455.826,140.638,12.741,7.651,25.247,0.038,1.072,0.925
22.0,1531.624,143.404,13.041,6.863,26.949,0.041,0.961,0.936
22.0,1666.684,151.076,12.036,7.519,29.56,0.044,1.113,0.918
22.0,1565.568,147.453,14.526,6.767,25.388,0.049,0.92,0.905
22.0,1306.295,138.262,14.095,5.844,26.35,0.05,1.042,0.859
22.0,1315.688,137.979,12.542,6.984,28.224,0.049,1.338,0.868
22.0,1401.47,139.88,13.983,6.652,26.946,0.041,0.911,0.9
22.0,1299.843,134.425,11.985,6.555,26.725,0.061,1.125,0.904
22.0,1580.275,145.298,14.708,6.673,28.179,0.044,1.086,0.941
22.0,1689.882,150.784,14.231,7.777,29.201,0.036,1.116,0.934
22.2,1468.214,139.645,14.848,6.739,25.188,0.042,0.924,0.946
22.2,1348.074,138.214,12.033,7.186,29.448,0.053,1.085,0.887
22.2,1578.539,145.306,14.57,7.022,25.538,0.054,1.221,0.94
22.2,1462.823,143.491,12.603,7.019,25.945,0.048,1.223,0.893
22.2,1631.698,150.708,12.869,7.38,28.225,0.035,1.21,0.903
22.2,1392.56,139.228,13.073,6.705,25.292,0.045,1.09,0.903
22.2,1382.903,139.183,12.766,7.167,27.734,0.043,1.14,0.897
22.2,1615.03,147.835,14.775,6.572,27.677,0.044,1.254,0.929
22.2,1644.882,149.283,12.19,7.764,28.248,0.04,1.215,0.928
22.2,1458.144,143.924,13.031,7.511,27.179,0.039,1.086,0.885
22.2,1568.638,146.174,14.061,6.514,26.7,0.042,1.122,0.923
22.2,1361.753,138.884,12.389,6.832,28.472,0.047,1.133,0.887
22.2,1545.285,145.041,13.108,6.896,24.866,0.039,1.077,0.923
22.2,1635.96,148.708,13.169,6.737,29.105,0.046,0.966,0.93
22.2,1415.51,137.836,11.316,7.009,28.947,0.058,0.994,0.936
22.2,1394.237,138.025,13.308,6.792,26.247,0.041,1.187,0.92
22.2,1626.471,148.445,14.867,6.692,28.177,0.036,1.03,0.928
22.2,1567.997,146.115,14.343,6.617,26.237,0.043,0.965,0.923
22.2,1522.336,143.437,12.903,6.878,25.644,0.046,0.927,0.93
22.2,1600.789,149.324,14.408,7.612,29.45,0.037,1.122,0.902
22.2,1630.819,147.41,12.52,6.982,26.609,0.052,1.072,0.943
22.2,1343.26,138.214,12.496,7.197,29.837,0.043,1.191,0.884
22.2,1607.081,147.491,12.974,7.126,27.213,0.045,1.161,0.928
22.2,1451.03,140.963,12.694,6.455,27.255,0.041,1.127,0.918
22.2,1549.466,145.563,14.524,7.634,28.696,0.042,1.045,0.919
22.2,1346.922,136.627,10.791,6.756,26.403,0.051,0.997,0.907
22.2,1571.57,145.54,13.715,7.422,26.206,0.037,1.082,0.932
22.2,1658.519,151.356,13.835,7.565,29.681,0.036,1.037,0.91
22.2,1626.61,148.565,13.485,7.255,27.649,0.041,1.114,0.926
22.2,1344.54,137.971,11.519,7.547,28.491,0.044,1.233,0.888
22.2,1692.686,150.679,15.153,6.485,26.383,0.047,1.045,0.937
22.2,1671.431,150.723,14.404,7.231,26.633,0.04,1.125,0.925
22.2,1339.645,134.77,11.619,7.386,26.058,0.048,0.922,0.927
22.2,1633.786,147.96,14.519,7.708,27.423,0.039,1.113,0.938
22.2,1506.137,142.51,13.419,7.178,26.516,0.046,1.086,0.932
22.2,1623.279,149.269,13.575,7.544,26.668,0.036,1.004,0.916
22.2,1526.726,146.541,14.051,6.786,31.301,0.042,1.225,0.893
22.2,1646.082,147.611,14.483,7.437,28.66,0.038,1.041,0.949
22.2,1251.641,135.227,12.605,6.938,29.216,0.043,1.18,0.86
22.2,1413.962,138.821,14.023,6.836,26.54,0.04,1.006,0.922
22.2,1597.36,147.185,13.266,7.554,28.777,0.044,1.214,0.927
22.2,1699.216,150.537,12.25,7.792,27.072,0.043,1.028,0.942
22.2,1732.99,151.859,13.163,7.353,30.004,0.043,0.969,0.944
22.2,1728.842,152.585,14.461,7.889,28.056,0.033,1.16,0.933
22.2,1561.573,146.76,13.25,7.365,26.82,0.048,1.081,0.911
22.2,1547.561,147.099,13.218,7.552,27.411,0.048,1.044,0.899
22.2,1635.903,151.298,13.126,7.482,27.392,0.035,1.081,0.898
22.2,1447.374,142.449,13.191,6.309,26.543,0.043,1.22,0.896
22.2,1713.377,150.524,14.173,7.903,29.066,0.041,1.074,0.95
22.2,1546.606,146.232,13.13,6.965,28.867,0.048,0.999,0.909
22.2,1458.064,143.248,12.955,7.097,29.049,0.045,1.071,0.893
22.2,1826.394,155.321,14.7,7.618,27.504,0.042,1.121,0.951
22.2,1476.189,144.993,12.03,7.411,27.858,0.038,1.172,0.882
22.2,1426.576,141.37,13.077,7.004,30.035,0.05,1.281,0.897
22.2,1575.243,145.623,14.389,7.184,27.692,0.041,0.952,0.933
22.2,1521.42,147.081,13.285,7.246,27.665,0.036,0.961,0.884
22.2,1372.905,138.518,12.511,7.347,28.381,0.045,1.294,0.899
22.2,1450.636,143.977,12.848,6.876,27.231,0.041,1.232,0.879
22.2,1637.51,149.302,14.15,7.162,26.126,0.042,0.968,0.923
22.2,1546.301,143.158,13.692,6.925,28.448,0.044,0.999,0.948
22.2,1661.063,150.251,12.616,7.258,28.08,0.049,1.0,0.925
22.2,1358.21,136.525,12.972,7.134,24.131,0.045,0.999,0.916
22.2,1208.852,131.174,12.306,6.008,24.444,0.051,0.926,0.883
22.2,1541.06,146.426,12.68,6.954,28.589,0.043,1.17,0.903
22.2,1605.919,148.866,14.717,6.007,27.327,0.04,1.049,0.911
22.2,1626.697,149.15,13.629,7.394,26.636,0.046,1.05,0.919
22.2,1468.696,140.796,13.417,7.263,26.184,0.045,0.84,0.931
22.2,1433.172,141.419,13.765,6.759,25.91,0.053,1.125,0.901
22.2,1468.035,144.575,11.909,7.686,26.82,0.049,1.037,0.883
22.2,1465.689,141.272,12.586,7.467,26.32,0.041,1.178,0.923
22.2,1395.63,138.395,12.912,6.726,26.153,0.047,1.047,0.916
22.2,1635.049,148.074,14.21,6.967,27.963,0.033,1.115,0.937
22.2,1478.277,143.7,12.889,7.043,26.603,0.045,1.116,0.9
22.2,1593.901,145.381,12.575,7.169,29.744,0.052,1.076,0.948
22.2,1478.457,140.909,14.343,6.967,24.408,0.048,1.034,0.936
22.2,1413.018,140.395,12.781,6.914,28.752,0.055,1.124,0.901
22.2,1450.97,139.461,13.956,7.155,25.131,0.045,0.881,0.937
22.2,1758.072,152.764,12.561,8.016,27.22,0.04,1.075,0.947
22.2,1451.527,143.105,14.322,6.379,27.089,0.05,1.121,0.891
22.2,1317.722,136.528,12.797,6.659,29.537,0.038,1.003,0.888
22.2,1209.677,129.548,10.348,6.268,24.645,0.056,0.996,0.906
22.2,1310.48,134.597,12.682,6.405,25.086,0.053,1.181,0.909
22.2,1277.533,137.188,12.764,7.008,27.431,0.045,1.213,0.853
22.2,1644.778,149.189,13.844,7.453,26.47,0.043,0.888,0.929
22.2,1515.759,145.42,13.443,7.254,31.4,0.048,1.303,0.901
22.2,1385.081,138.515,13.371,6.496,25.852,0.051,0.969,0.907
22.2,1383.639,141.022,13.384,7.211,26.904,0.045,1.085,0.874
22.2,1721.208,151.039,12.637,7.726,28.67,0.04,1.163,0.948
22.2,1525.162,143.324,12.138,7.518,27.189,0.052,1.044,0.933
22.2,1484.814,142.273,13.263,6.84,28.847,0.038,1.158,0.922
22.2,1482.665,144.014,11.925,7.669,28.369,0.041,1.17,0.898
22.2,1581.845,147.707,13.939,7.219,29.924,0.047,1.261,0.911
22.2,1360.04,138.712,13.175,6.609,26.278,0.037,1.087,0.888
22.2,1599.101,147.945,13.032,7.426,26.847,0.044,1.001,0.918
22.2,1617.502,148.998,13.347,7.658,28.569,0.054,1.033,0.916
22.2,1474.813,141.311,10.957,7.504,25.26,0.044,1.221,0.928
22.2,1701.349,150.418,14.99,6.981,27.636,0.043,1.044,0.945
22.2,1544.591,143.244,13.265,7.393,25.623,0.039,1.129,0.946
22.2,1593.065,146.88,14.462,7.095,28.681,0.036,1.001,0.928
22.2,1399.434,143.812,13.813,7.079,28.626,0.038,1.293,0.85
21.6,1508.149,141.939,13.313,7.24,24.688,0.033,0.955,0.941
21.6,1711.291,151.818,12.986,7.408,30.077,0.046,1.125,0.933
21.6,1409.627,140.06,13.336,7.27,25.969,0.048,1.04,0.903
21.6,1458.922,144.61,13.863,7.078,26.933,0.038,1.083,0.877
21.6,1611.699,146.394,14.475,6.556,26.238,0.047,1.08,0.945
21.6,1471.429,141.945,12.106,7.596,26.838,0.036,1.128,0.918
21.6,1538.762,143.759,13.086,7.031,27.854,0.048,0.962,0.936
21.6,1635.031,148.431,13.322,7.707,28.471,0.045,1.035,0.933
21.6,1566.229,146.217,13.339,6.931,26.137,0.04,0.963,0.921
21.6,1690.672,150.544,12.903,7.709,28.892,0.039,1.074,0.937
21.6,1518.227,145.064,13.761,7.403,28.647,0.043,0.996,0.907
21.6,1493.502,145.162,13.119,7.379,27.473,0.043,1.163,0.891
21.6,1441.245,138.298,13.84,6.776,27.013,0.048,0.957,0.947
21.6,1416.304,140.476,12.429,6.703,28.181,0.046,1.131,0.902
21.6,1203.337,129.385,11.929,6.831,25.239,0.037,1.045,0.903
21.6,1633.469,148.373,13.416,7.751,26.563,0.034,0.996,0.932
21.6,1413.832,140.313,11.562,7.311,24.838,0.043,0.919,0.902
21.6,1529.823,143.63,12.869,7.032,25.484,0.037,0.961,0.932
21.6,1409.322,140.324,11.971,7.185,26.028,0.043,0.998,0.899
21.6,1351.837,136.238,12.132,6.907,25.868,0.047,1.048,0.915
21.6,1572.165,143.984,14.156,6.742,28.345,0.05,1.002,0.953
21.6,1570.322,147.589,14.034,6.547,28.034,0.043,1.126,0.906
21.6,1580.305,147.065,13.215,7.323,28.213,0.039,1.036,0.918
21.6,1561.452,146.146,13.699,7.125,26.93,0.045,0.998,0.919
21.6,1607.879,147.673,13.411,7.415,25.875,0.037,1.037,0.927
21.6,1435.979,138.662,12.995,7.784,23.863,0.042,0.886,0.939
21.6,1658.491,150.618,13.544,7.181,27.867,0.038,1.173,0.919
21.6,1608.555,147.186,12.678,7.046,26.994,0.04,1.04,0.933
21.6,1716.268,150.213,14.105,7.703,26.941,0.041,1.042,0.956
21.6,1498.207,145.331,12.807,7.065,28.422,0.049,1.212,0.891
21.6,1673.088,150.561,13.708,7.593,27.825,0.044,1.079,0.927
21.6,1552.497,144.296,13.687,6.968,26.126,0.05,1.172,0.937
21.6,1422.57,142.349,13.45,6.887,27.122,0.048,1.039,0.882
21.6,1676.971,149.941,13.582,7.177,27.973,0.049,1.169,0.937
21.6,1583.579,147.957,13.837,8.179,30.533,0.04,1.113,0.909
21.6,1594.592,146.153,12.98,7.508,27.551,0.043,0.959,0.938
21.6,1717.336,150.913,15.797,7.414,28.89,0.037,0.998,0.948
21.6,1324.267,136.172,12.553,7.08,26.891,0.049,1.222,0.897
21.6,1705.145,151.604,13.042,7.438,28.01,0.042,1.113,0.932
21.6,1548.342,144.622,14.37,6.869,27.147,0.047,1.003,0.93
21.6,1469.012,143.272,13.453,7.523,25.195,0.033,1.04,0.899
21.6,1145.984,126.436,11.092,6.481,26.445,0.049,1.248,0.901
21.6,1664.276,150.893,14.323,7.644,27.843,0.034,1.08,0.919
21.6,1321.078,134.884,13.236,7.221,24.043,0.043,0.921,0.912
21.6,1408.061,139.868,11.676,7.066,26.884,0.045,1.08,0.904
21.6,1413.996,139.218,12.412,6.81,26.355,0.044,0.96,0.917
21.6,1187.521,130.742,13.0,6.327,24.979,0.049,1.24,0.873
21.6,1534.86,146.306,12.68,8.184,29.994,0.038,1.209,0.901
21.6,1596.642,149.153,12.474,6.866,28.371,0.043,1.12,0.902
21.6,1426.152,142.135,13.244,6.565,28.365,0.06,1.203,0.887
21.6,1673.459,151.392,14.203,6.721,29.067,0.038,1.2,0.918
21.6,1536.791,144.411,15.519,6.915,26.013,0.042,1.158,0.926
21.6,1712.958,150.863,13.279,7.431,28.489,0.046,1.116,0.946
21.6,1629.125,147.627,13.147,7.962,27.365,0.041,0.959,0.939
21.6,1356.206,140.957,12.259,7.35,29.428,0.054,1.403,0.858
21.6,1428.428,145.914,12.103,6.806,26.293,0.05,1.09,0.843
21.6,1515.352,145.546,14.53,6.763,28.228,0.044,1.151,0.899
21.6,1232.307,132.972,10.99,7.715,26.984,0.045,1.04,0.876
21.6,1284.943,135.023,11.153,6.417,26.972,0.051,1.184,0.886
21.6,1722.013,151.493,12.656,7.654,29.384,0.042,1.034,0.943
21.6,1178.577,127.811,13.615,5.658,23.408,0.051,1.195,0.907
21.6,1537.851,144.39,13.479,7.417,26.936,0.049,1.039,0.927
21.6,1655.093,150.177,14.347,7.355,26.246,0.037,1.168,0.922
21.6,1587.381,147.921,13.44,7.065,28.555,0.045,0.962,0.912
21.6,1508.563,143.218,13.527,7.379,25.136,0.053,0.967,0.924
21.6,1260.705,135.947,11.577,6.828,25.373,0.05,0.999,0.857
21.6,1274.009,135.487,12.253,7.114,28.668,0.037,1.008,0.872
21.6,1588.167,146.19,14.344,6.425,28.552,0.047,1.112,0.934
21.6,1478.427,140.954,13.757,7.213,25.975,0.044,0.958,0.935
21.6,1408.489,140.253,12.789,6.96,29.397,0.038,1.046,0.9
21.6,1519.566,145.719,12.899,7.057,27.192,0.039,1.212,0.899
21.6,1437.08,142.051,12.26,6.909,26.892,0.053,1.0,0.895
21.6,1538.989,145.541,13.596,7.34,27.757,0.034,1.16,0.913
21.6,1632.151,147.145,13.473,7.373,28.785,0.048,1.159,0.947
21.6,1560.044,145.361,13.791,6.898,27.263,0.042,1.081,0.928
21.6,1468.439,141.022,14.094,6.831,26.107,0.049,0.855,0.928
21.6,1545.269,146.128,12.557,7.951,27.346,0.047,1.08,0.909
21.6,1582.136,148.158,13.776,7.905,27.461,0.033,1.17,0.906
21.6,1365.867,139.786,12.874,7.057,28.323,0.039,1.002,0.878
21.6,1422.179,138.154,13.262,6.679,25.011,0.043,0.996,0.936
21.6,1302.864,137.276,12.873,6.766,27.122,0.053,1.128,0.869
21.6,1476.899,142.336,12.985,6.937,29.33,0.039,1.217,0.916
21.6,1443.486,141.057,10.791,7.093,24.856,0.05,1.091,0.912
21.6,1741.144,153.033,12.94,7.334,29.011,0.039,1.122,0.934
21.6,1509.96,144.488,14.871,6.932,28.658,0.033,1.032,0.909
21.6,1500.56,143.361,13.319,6.744,26.774,0.054,1.078,0.917
21.6,1384.772,138.892,13.49,6.962,25.543,0.045,1.084,0.902
21.6,1488.206,142.782,13.439,6.927,26.175,0.054,1.329,0.917
21.6,1518.549,144.208,13.149,7.293,25.793,0.042,1.039,0.918
21.6,1624.219,146.817,15.115,6.683,25.68,0.034,1.089,0.947
21.6,1484.477,141.255,12.708,6.833,24.452,0.047,1.042,0.935
21.6,1416.596,139.038,13.909,6.421,25.86,0.047,1.085,0.921
21.6,1525.248,144.821,13.232,6.818,26.183,0.045,0.963,0.914
21.6,1475.93,145.536,12.571,7.187,28.708,0.044,1.162,0.876
21.6,1375.898,138.336,12.949,6.454,29.203,0.051,1.178,0.903
21.6,1572.421,146.795,12.391,8.103,29.022,0.038,1.001,0.917
21.6,1681.513,151.089,13.014,7.35,29.926,0.043,1.117,0.926
21.6,1409.769,139.711,12.731,7.053,27.025,0.041,1.27,0.908
21.6,1525.64,145.075,14.105,7.102,27.915,0.041,1.257,0.911
21.6,1277.614,132.944,11.928,6.551,23.794,0.05,1.256,0.908
22.4,1567.76,148.77,13.983,7.242,29.625,0.043,1.131,0.89
22.4,1562.106,146.543,13.56,7.97,29.472,0.044,1.204,0.914
22.4,1578.465,146.303,13.66,6.819,29.323,0.046,1.079,0.927
22.4,1516.311,143.433,13.832,7.377,26.487,0.041,0.811,0.926
22.4,1627.71,149.478,14.442,6.991,28.495,0.039,1.072,0.915
22.4,1573.483,145.028,14.146,6.948,25.784,0.043,0.962,0.94
22.4,1601.536,148.492,14.518,6.821,25.957,0.044,1.044,0.913
22.4,1294.766,139.072,14.164,6.151,26.635,0.045,1.126,0.841
22.4,1705.28,151.645,12.679,7.685,27.74,0.043,1.078,0.932
22.4,1654.022,148.792,13.394,7.843,27.944,0.042,1.117,0.939
22.4,1525.961,144.578,12.681,7.157,30.369,0.041,1.27,0.917
22.4,1370.017,140.736,12.442,6.162,26.557,0.046,1.225,0.869
22.4,1460.306,141.609,13.011,6.638,26.992,0.049,1.132,0.915
22.4,1680.845,150.601,15.955,6.686,27.495,0.039,1.116,0.931
22.4,1405.774,141.635,12.587,6.491,26.313,0.048,1.129,0.881
22.4,1497.365,143.756,13.18,6.939,28.01,0.049,1.081,0.911
22.4,1447.395,140.586,11.804,7.023,24.917,0.05,1.035,0.92
22.4,1562.811,147.201,13.539,7.399,26.086,0.034,1.028,0.906
22.4,1650.325,149.387,13.859,7.089,26.977,0.046,1.033,0.929
22.4,1688.611,151.879,13.255,7.561,28.237,0.035,1.079,0.92
22.4,1575.466,147.105,12.339,6.959,28.86,0.053,0.997,0.915
22.4,1593.293,148.342,12.869,7.185,28.791,0.05,1.21,0.91
22.4,1651.133,149.88,13.434,7.182,26.81,0.044,1.155,0.924
22.4,1546.978,145.874,13.746,8.061,28.444,0.039,1.044,0.914
22.4,1702.019,152.595,15.358,6.92,27.275,0.038,1.073,0.919
22.4,1638.593,150.551,14.008,6.982,29.242,0.033,1.115,0.908
22.4,1534.488,148.214,13.18,6.844,27.952,0.045,1.258,0.878
22.4,1446.895,144.845,13.177,7.436,28.163,0.041,1.134,0.867
22.4,1523.659,146.055,13.811,7.432,28.434,0.039,1.173,0.898
22.4,1441.095,141.648,12.703,7.9,27.085,0.034,0.924,0.903
22.4,1437.864,142.425,13.115,6.928,29.679,0.046,1.338,0.891
22.4,1705.325,151.864,14.211,7.121,28.223,0.049,1.209,0.929
22.4,1538.612,147.069,13.358,7.489,30.592,0.041,1.082,0.894
22.4,1592.639,145.679,14.622,7.506,27.261,0.033,0.965,0.943
22.4,1665.618,150.274,12.088,7.802,28.647,0.031,1.159,0.927
22.4,1684.508,149.782,13.621,7.416,26.49,0.037,1.079,0.944
22.4,1574.282,145.624,12.96,7.636,26.452,0.044,1.118,0.933
22.4,1660.127,150.272,14.5,7.65,28.365,0.04,1.21,0.924
22.4,1783.807,154.93,15.029,6.669,28.379,0.047,1.114,0.934
22.4,1359.876,140.647,12.745,6.522,28.187,0.047,0.921,0.864
22.4,1567.481,145.686,13.131,7.344,26.959,0.047,0.958,0.928
22.4,1589.887,146.576,13.507,7.224,28.347,0.04,1.008,0.93
22.4,1669.503,150.983,13.349,7.072,29.285,0.047,1.121,0.92
22.4,1814.908,155.413,13.326,7.981,31.158,0.044,1.069,0.944
22.4,1574.186,148.543,12.828,7.953,26.369,0.032,1.163,0.897
22.4,1515.963,143.866,13.385,7.327,27.717,0.041,1.162,0.92
22.4,1181.587,132.536,11.584,5.747,25.511,0.054,1.246,0.845
22.4,1073.61,122.975,11.368,5.908,21.836,0.054,1.047,0.892
22.4,1259.045,139.221,12.786,6.45,30.178,0.051,1.211,0.816
22.4,1545.089,144.674,13.252,7.619,27.964,0.044,1.267,0.928
22.4,1556.303,144.575,13.449,7.175,28.153,0.046,1.004,0.936
22.4,1492.66,141.91,13.438,7.446,27.214,0.047,0.998,0.931
22.4,1540.006,147.117,13.571,7.454,27.008,0.045,1.075,0.894
22.4,1469.103,144.075,12.395,6.883,28.575,0.056,1.157,0.889
22.4,1361.904,139.866,13.404,6.216,28.268,0.047,0.852,0.875
22.4,1579.858,147.737,13.055,7.138,28.443,0.04,1.112,0.91
22.4,1422.867,140.444,13.521,7.144,26.12,0.045,0.856,0.907
22.4,1719.169,151.04,14.368,7.432,28.063,0.042,1.037,0.947
22.4,1736.15,153.543,13.68,7.947,29.796,0.033,1.243,0.925
22.4,1458.958,144.36,12.988,7.26,28.055,0.044,1.073,0.88
22.4,1598.188,146.508,13.82,7.51,26.417,0.041,0.96,0.936
22.4,1597.62,146.837,14.011,7.109,26.635,0.038,1.086,0.931
22.4,1746.303,152.592,15.036,7.776,28.128,0.041,1.036,0.942
22.4,1700.166,152.636,14.399,7.414,29.619,0.04,1.124,0.917
