true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
23.6,26.882,24.424,0.418,1951.088,160.134
23.6,26.875,24.16,0.438,1949.926,159.118
23.6,26.105,24.901,0.3,1939.302,158.631
23.6,27.249,24.384,0.446,2010.915,161.264
23.6,26.688,23.989,0.438,1915.885,158.711
23.6,27.8,23.832,0.515,2004.412,161.357
23.6,26.98,24.467,0.421,2017.165,161.83
23.6,26.469,24.799,0.35,1982.584,160.026
23.6,27.557,24.61,0.45,2031.598,162.313
23.6,27.258,24.468,0.441,2042.119,161.794
23.6,27.057,24.319,0.438,1984.572,160.436
23.6,27.145,24.461,0.433,1989.463,160.567
23.6,27.193,24.839,0.407,2040.315,162.504
23.6,26.554,24.496,0.386,1985.633,160.21
23.6,27.223,24.513,0.435,2037.566,161.931
23.6,26.571,24.614,0.377,1989.035,159.986
23.6,27.831,23.757,0.521,1993.463,161.33
23.6,27.307,24.489,0.442,2049.702,162.168
23.6,27.317,24.613,0.434,2041.99,162.122
23.6,27.896,23.597,0.533,1982.409,160.894
23.6,27.152,23.738,0.485,1904.899,157.879
23.6,26.74,24.476,0.403,1972.354,159.679
23.6,27.331,24.317,0.457,2011.925,161.255
23.6,26.801,23.77,0.462,1888.292,157.753
23.6,27.134,24.748,0.41,1990.975,161.283
23.6,27.762,23.977,0.504,2012.183,161.57
23.6,27.272,24.403,0.446,2006.676,161.196
23.4,27.193,24.494,0.434,2007.105,160.989
23.4,27.444,24.387,0.459,2025.399,161.873
23.4,26.97,23.932,0.461,1954.629,158.944
23.4,27.148,24.167,0.456,1952.158,159.645
23.4,26.657,24.515,0.393,1941.149,159.327
23.4,26.955,24.264,0.436,1958.237,159.57
23.4,27.442,24.439,0.455,2028.123,162.086
23.4,26.095,24.642,0.329,1973.348,159.381
23.4,26.712,24.439,0.404,1967.052,159.686
23.4,27.059,24.512,0.423,1981.693,160.253
23.4,26.763,24.597,0.394,1995.543,160.788
23.4,26.935,24.212,0.438,1930.446,159.329
23.4,27.293,24.453,0.444,2006.648,161.225
23.4,27.191,24.418,0.44,1951.235,159.897
23.4,27.467,24.58,0.446,2058.625,162.588
23.4,27.296,24.618,0.432,2052.57,162.336
23.4,27.18,24.475,0.435,1966.377,160.553
23.4,27.164,24.771,0.41,2040.075,162.49
23.4,27.377,24.166,0.47,2003.069,161.042
23.4,27.379,24.5,0.446,2052.09,162.335
23.4,27.33,24.519,0.442,2004.625,161.454
23.4,27.339,24.058,0.475,1993.925,160.925
23.4,27.332,24.048,0.475,1959.811,159.937
23.4,26.92,24.352,0.426,1998.965,160.505
23.4,27.602,24.424,0.466,2048.437,162.58
23.4,27.142,24.152,0.456,1966.225,160.121
23.4,26.663,24.338,0.408,1977.308,159.652
23.4,26.681,24.331,0.41,1977.179,159.475
23.4,26.695,24.338,0.411,1944.953,159.742
23.4,27.049,24.348,0.436,1999.859,160.838
23.4,27.096,24.237,0.447,1972.53,160.289
23.4,26.872,24.67,0.396,2002.96,160.937
23.4,26.89,24.601,0.404,2010.472,160.993
23.4,27.537,23.117,0.543,1945.602,158.762
23.4,26.918,24.571,0.408,2009.541,160.978
23.4,27.083,24.158,0.452,1982.049,159.993
23.4,26.96,24.359,0.429,1970.125,159.804
23.4,27.448,24.458,0.454,2062.002,162.681
23.4,27.301,24.22,0.461,1996.82,160.876
23.4,26.542,24.578,0.378,1945.48,158.786
23.4,26.662,24.704,0.376,2014.598,161.033
23.4,26.645,24.049,0.431,1894.257,157.489
23.4,26.607,24.685,0.373,2006.279,160.339
23.4,26.597,24.859,0.356,1998.394,160.655
23.4,27.056,24.55,0.42,2022.22,161.582
23.4,27.075,24.627,0.415,1970.929,160.394
23.4,27.166,24.687,0.417,2016.292,161.624
23.4,27.173,24.654,0.421,2011.317,161.368
23.4,27.129,24.408,0.436,2006.417,160.884
23.4,26.907,24.372,0.424,1966.535,160.123
23.8,27.214,24.601,0.428,2023.327,161.442
23.8,26.81,24.942,0.367,1982.092,160.644
23.8,26.792,24.826,0.376,2030.617,161.927
23.8,26.719,24.572,0.393,1971.291,159.972
23.8,27.627,24.409,0.468,2043.418,162.513
23.8,26.736,24.353,0.413,1935.561,159.037
23.8,27.144,24.698,0.415,2028.673,161.972
23.8,27.127,24.428,0.435,2032.772,161.447
23.8,27.069,24.631,0.415,2009.833,160.905
23.8,27.327,24.668,0.43,2031.028,161.846
23.8,27.809,24.044,0.502,1933.639,160.349
23.8,27.673,24.59,0.459,2086.39,163.736
23.8,27.385,24.636,0.437,2035.192,162.25
23.8,26.667,24.032,0.433,1940.03,158.385
23.8,27.628,24.228,0.481,2042.706,162.687
23.8,27.306,24.281,0.457,2015.485,161.358
23.8,27.126,24.658,0.417,2038.971,161.914
23.8,27.116,24.599,0.421,2025.745,161.811
23.8,27.704,24.558,0.463,2053.821,163.047
23.8,27.496,23.96,0.491,1908.329,158.997
23.8,27.778,23.99,0.504,2021.997,161.925
23.8,27.238,24.687,0.422,2014.84,161.508
23.8,27.217,24.119,0.463,1983.427,160.634
23.8,27.427,24.843,0.424,2050.24,162.997
23.8,26.749,25.0,0.356,1958.603,160.237
23.8,27.323,24.13,0.469,1985.108,160.642
23.8,27.479,24.787,0.432,2054.029,162.835
23.8,27.19,24.571,0.428,2006.279,160.98
23.8,27.523,24.7,0.441,2069.427,163.332
23.8,27.024,23.909,0.466,1930.111,159.043
23.8,27.789,24.38,0.48,2013.389,162.069
23.8,27.125,24.701,0.413,2024.774,161.594
23.8,27.483,24.748,0.435,2028.352,162.303
23.8,27.868,24.291,0.49,2023.209,162.605
23.8,27.091,23.907,0.47,1959.608,159.724
23.8,26.853,24.634,0.398,1987.445,160.834
23.8,27.147,24.658,0.418,2009.927,161.445
23.8,27.219,24.667,0.423,2027.054,161.843
23.8,27.414,24.466,0.451,2027.802,161.877
23.8,26.715,24.893,0.363,2012.229,161.391
23.8,26.988,24.405,0.427,1995.921,160.6
23.8,26.956,24.872,0.386,2035.143,161.885
23.8,27.05,24.502,0.424,1976.575,160.728
23.8,27.406,24.604,0.44,2020.813,161.811
23.8,26.768,24.931,0.364,2031.999,161.956
23.8,26.93,24.879,0.383,2051.651,162.37
23.8,27.808,24.485,0.474,2052.353,163.222
23.8,27.413,24.667,0.436,2061.855,162.88
23.8,27.281,24.378,0.449,2012.562,161.621
23.8,27.277,23.684,0.496,1944.747,159.005
24.2,27.752,24.693,0.456,2093.07,164.181
24.2,27.673,24.317,0.477,2035.575,162.253
24.2,28.14,24.613,0.485,2114.54,164.823
24.2,27.103,24.394,0.436,2001.592,160.955
24.2,28.039,24.699,0.473,2065.907,163.94
24.2,27.23,24.787,0.414,2045.673,162.368
24.2,26.701,24.755,0.375,2002.097,160.613
24.2,27.635,24.814,0.44,2089.098,164.502
24.2,27.512,24.835,0.43,2030.42,162.668
24.2,27.651,25.052,0.423,2089.764,164.717
24.2,28.062,24.856,0.464,2119.874,165.183
24.2,26.996,23.928,0.463,1943.657,158.882
24.2,27.48,24.438,0.457,2014.042,161.673
24.2,27.7,24.479,0.468,1990.41,161.661
24.2,27.412,25.017,0.409,2097.507,164.12
24.2,28.104,24.613,0.483,2074.908,164.277
24.2,27.779,24.485,0.472,2060.868,163.38
24.2,28.109,24.772,0.473,2068.249,164.326
24.2,26.981,24.788,0.395,2030.133,162.07
24.2,27.34,24.773,0.423,2055.243,162.933
24.2,27.766,24.619,0.462,2062.625,163.403
24.2,27.352,25.034,0.403,2022.521,162.395
24.2,27.527,24.623,0.447,2030.563,162.631
24.2,26.653,24.987,0.348,2019.208,161.64
24.2,27.627,24.33,0.474,2035.098,162.469
24.2,27.588,24.225,0.478,2004.307,161.66
24.2,28.146,23.999,0.522,1999.957,162.138
24.2,27.748,24.709,0.455,2069.512,163.521
24.2,28.058,24.039,0.516,2050.577,163.12
24.2,27.386,24.409,0.453,1981.305,161.536
24.2,28.201,24.525,0.494,2074.394,164.047
24.2,28.11,24.022,0.519,2029.19,162.572
24.2,27.642,24.71,0.448,2028.95,162.532
24.2,27.332,24.25,0.461,2014.992,161.792
24.2,27.762,24.667,0.459,2080.089,163.784
24.2,27.61,24.519,0.46,2047.292,162.878
24.2,27.058,25.153,0.369,2074.111,163.586
24.2,27.949,24.691,0.469,2076.329,164.067
24.2,28.142,24.384,0.499,2099.484,164.524
24.2,28.168,24.836,0.472,2108.326,164.991
24.2,26.977,24.235,0.439,1958.108,160.24
24.2,27.414,24.462,0.451,2027.305,161.969
24.2,27.742,24.875,0.443,2039.157,163.548
24.2,27.787,24.768,0.453,2087.033,164.245
24.2,27.877,24.439,0.481,2051.605,162.896
24.2,27.975,24.642,0.473,2108.824,164.877
24.2,27.98,24.214,0.501,2055.613,163.306
24.2,27.84,24.631,0.466,2089.013,164.154
24.2,27.002,24.696,0.404,2003.217,161.412
24.2,27.078,24.281,0.443,1966.926,160.221
24.4,28.157,24.863,0.469,2110.601,165.341
24.4,27.368,24.301,0.46,1987.952,161.072
24.4,27.795,24.836,0.449,2069.826,164.077
24.4,27.651,24.031,0.495,1980.468,161.228
24.4,27.589,24.792,0.439,2050.141,163.062
24.4,27.687,24.819,0.443,2052.871,163.304
24.4,27.847,25.043,0.437,2095.972,164.9
24.4,26.357,25.233,0.289,1988.898,161.024
24.4,27.797,24.709,0.458,2089.43,164.659
24.4,27.061,24.73,0.406,2035.305,162.342
24.4,27.966,24.598,0.476,2079.41,164.22
24.4,27.257,24.411,0.445,1973.03,160.784
24.4,26.917,24.496,0.414,1959.464,160.136
24.4,28.058,24.524,0.486,2058.204,163.716
24.4,27.969,24.148,0.505,2002.421,162.046
24.4,27.441,25.199,0.396,2078.399,163.891
24.4,27.852,24.902,0.448,2084.779,164.381
24.4,28.013,24.235,0.502,2075.033,163.558
24.4,28.095,24.216,0.507,2085.642,164.012
24.4,27.643,24.296,0.477,2023.147,162.025
24.4,27.697,24.541,0.464,2065.238,163.322
24.4,27.469,24.31,0.466,2014.605,161.874
24.4,27.455,24.864,0.424,2021.443,162.717
24.4,28.019,24.074,0.512,2034.258,162.941
24.4,27.703,24.934,0.436,2074.796,163.967
24.4,27.938,24.541,0.478,2035.074,162.806
24.4,27.735,24.587,0.463,2079.389,163.921
24.4,26.875,24.372,0.421,1937.775,159.609
24.4,28.249,24.577,0.493,2094.426,164.753
24.4,27.567,24.813,0.436,2049.297,163.364
24.4,28.228,24.67,0.486,2109.71,165.273
24.4,27.875,24.915,0.448,2115.917,165.337
24.4,27.659,24.637,0.454,2049.018,163.02
24.4,28.032,24.397,0.492,2045.952,163.016
24.4,28.033,24.66,0.476,2096.391,164.432
24.4,28.026,24.43,0.49,2044.331,163.243
24.4,26.897,24.363,0.424,1984.079,160.216
24.4,28.151,23.655,0.542,1958.663,160.671
24.4,27.37,24.205,0.467,1991.862,160.974
24.4,27.871,24.488,0.478,2097.33,164.47
24.4,27.245,24.264,0.455,2006.832,161.674
24.4,27.778,24.611,0.464,2057.001,163.314
24.4,28.044,24.94,0.457,2133.636,165.87
24.4,26.716,25.322,0.319,1994.917,161.539
24.4,27.818,24.889,0.447,2066.59,163.977
24.4,27.33,25.001,0.404,2070.335,163.632
24.4,27.872,24.398,0.483,2080.955,163.818
24.4,27.976,24.503,0.483,2086.658,164.408
24.4,27.977,24.792,0.463,2131.08,165.513
24.4,28.232,24.543,0.494,2113.807,165.185
24.6,27.53,24.625,0.447,2027.708,162.132
24.6,27.988,24.549,0.48,2086.987,164.162
24.6,27.54,24.919,0.426,2066.021,163.46
24.6,26.667,25.01,0.347,2024.141,162.177
24.6,27.425,24.856,0.423,2066.26,163.371
24.6,27.355,24.628,0.435,2060.03,163.116
24.6,27.79,24.241,0.489,2021.832,162.816
24.6,26.934,25.195,0.353,2027.71,161.982
24.6,27.864,24.549,0.473,2057.979,163.61
24.6,27.836,24.634,0.466,2086.333,163.805
24.6,27.866,24.456,0.479,2035.502,162.681
24.6,27.567,24.167,0.481,2018.935,161.949
24.6,27.402,24.517,0.447,2031.707,162.192
24.6,27.523,24.676,0.443,2072.246,163.445
24.6,28.26,24.679,0.487,2126.208,165.705
24.6,27.206,24.906,0.402,2035.137,162.558
24.6,27.568,24.685,0.445,2012.5,162.203
24.6,27.771,24.49,0.472,2042.497,163.129
24.6,27.398,24.917,0.416,2042.691,163.06
24.6,27.008,24.66,0.408,1970.542,160.377
24.6,27.684,24.574,0.461,2072.104,163.449
24.6,27.894,24.752,0.461,2118.509,165.02
24.6,27.687,24.529,0.464,2047.06,162.696
24.6,28.009,24.125,0.508,2032.611,162.56
24.6,27.975,24.082,0.509,2029.494,162.629
24.6,27.799,24.6,0.466,2077.998,163.707
24.6,27.646,24.382,0.471,2062.041,163.028
24.6,27.203,24.807,0.41,2021.005,162.553
24.6,27.745,24.917,0.44,2088.759,164.345
24.6,28.332,24.34,0.512,2030.437,163.177
24.6,28.067,24.452,0.491,2053.203,163.53
24.6,27.881,24.369,0.486,2058.736,163.352
24.6,27.609,25.004,0.424,2083.345,164.367
24.6,27.885,24.039,0.507,2005.982,161.685
24.6,28.064,22.6,0.593,1884.689,158.354
24.6,27.514,24.315,0.468,2053.751,162.68
24.6,27.553,24.968,0.423,2069.526,163.606
24.6,27.069,24.194,0.449,1954.489,159.894
24.6,27.231,24.627,0.427,2022.318,161.89
24.6,27.509,24.73,0.438,2065.01,162.996
24.6,27.919,24.733,0.464,2086.284,164.39
24.6,28.073,24.861,0.464,2099.941,164.877
24.6,27.618,24.938,0.43,2075.933,163.716
24.6,27.727,24.034,0.499,2001.427,161.593
24.6,27.319,25.019,0.402,2085.046,163.818
24.6,26.968,24.506,0.417,1978.307,160.372
24.6,27.976,24.811,0.462,2094.177,164.515
24.6,27.87,24.625,0.468,2065.688,163.821
24.6,26.263,24.368,0.373,1921.992,157.887
24.6,26.426,25.106,0.312,2007.291,161.356
25.0,27.375,24.31,0.46,1980.267,161.913
25.0,28.242,24.178,0.517,2057.048,164.33
25.0,27.568,25.05,0.418,2091.247,164.336
25.0,28.215,24.405,0.502,2042.454,163.707
25.0,28.056,24.929,0.459,2108.635,165.284
25.0,26.987,24.798,0.394,2028.332,162.259
25.0,27.778,24.777,0.452,2081.834,164.078
25.0,28.008,24.553,0.481,2071.678,164.492
25.0,28.006,24.093,0.51,2055.375,163.593
25.0,27.856,24.728,0.46,2065.046,164.249
25.0,27.658,24.337,0.475,2038.488,162.593
25.0,27.711,24.846,0.443,2087.898,164.29
25.0,28.566,24.454,0.517,2127.475,166.116
25.0,27.795,25.197,0.422,2131.074,165.699
25.0,28.142,24.652,0.482,2122.397,165.453
25.0,27.668,24.382,0.473,2039.936,162.747
25.0,28.147,24.88,0.468,2098.389,164.93
25.0,28.177,25.098,0.455,2157.416,166.924
25.0,28.522,24.49,0.513,2105.811,165.361
25.0,27.943,24.782,0.462,2086.836,164.878
25.0,28.033,24.509,0.485,2100.592,164.808
25.0,28.024,24.628,0.477,2107.47,165.254
25.0,28.442,24.665,0.498,2089.159,165.207
25.0,28.59,24.895,0.492,2168.024,167.241
25.0,27.193,25.155,0.38,2043.088,163.273
25.0,27.659,25.051,0.424,2111.073,165.386
25.0,28.063,24.592,0.482,2064.41,164.104
25.0,28.215,24.746,0.48,2118.031,165.391
25.0,28.598,24.951,0.489,2122.222,166.012
25.0,27.474,24.469,0.455,2019.743,162.45
25.0,27.914,24.738,0.463,2108.828,165.121
25.0,28.604,24.614,0.509,2125.038,165.895
25.0,27.456,24.704,0.436,2067.753,163.683
25.0,27.887,24.719,0.463,2066.155,163.679
25.0,28.018,24.468,0.487,2087.656,164.679
25.0,28.397,24.992,0.475,2130.891,166.338
25.0,28.295,24.671,0.49,2123.285,165.775
25.0,28.398,24.574,0.501,2075.364,165.122
25.0,28.021,24.999,0.452,2097.794,165.516
25.0,27.306,24.68,0.428,2011.115,162.072
25.0,27.512,25.064,0.412,2101.427,164.962
25.0,27.876,24.52,0.476,2067.083,163.942
25.0,27.857,24.832,0.453,2120.137,165.272
25.0,28.156,24.516,0.492,2070.592,164.876
25.0,28.296,24.452,0.503,2102.309,164.938
25.0,28.471,24.404,0.515,2118.443,165.477
25.0,27.507,24.734,0.438,2075.587,163.732
25.0,28.261,24.607,0.492,2122.061,165.726
25.0,27.161,24.868,0.402,2023.455,162.852
25.0,27.866,24.717,0.462,2108.575,165.076
25.2,27.999,24.471,0.486,2036.734,163.333
25.2,28.604,24.436,0.52,2103.912,165.331
25.2,27.543,25.152,0.407,2077.047,164.186
25.2,27.676,24.909,0.436,2098.472,165.14
25.2,27.777,24.696,0.458,2090.935,164.202
25.2,28.629,24.593,0.512,2129.793,166.463
25.2,27.527,24.907,0.426,2063.077,163.903
25.2,27.791,24.529,0.47,2000.07,162.442
25.2,28.619,24.676,0.507,2129.925,166.392
25.2,28.581,24.233,0.53,2100.464,165.701
25.2,27.734,24.639,0.459,2101.45,164.454
25.2,27.761,24.958,0.438,2149.582,165.994
25.2,28.305,24.902,0.475,2138.411,166.297
25.2,27.697,24.637,0.457,2078.589,163.893
25.2,28.193,24.994,0.463,2148.127,166.719
25.2,28.188,25.255,0.444,2154.181,166.674
25.2,28.099,24.994,0.457,2099.965,165.746
25.2,27.703,24.687,0.454,2079.114,163.833
25.2,28.327,24.613,0.495,2119.597,165.536
25.2,28.737,24.225,0.538,2096.488,165.542
25.2,27.968,24.872,0.457,2077.734,164.728
25.2,27.748,24.82,0.447,2114.819,164.993
25.2,28.21,24.768,0.479,2132.344,165.671
25.2,27.729,24.995,0.433,2079.61,163.952
25.2,28.44,24.885,0.484,2155.145,166.654
25.2,28.199,24.86,0.472,2129.017,166.045
25.2,27.916,24.539,0.477,2062.451,164.096
25.2,28.136,25.165,0.447,2112.377,165.853
25.2,28.42,24.649,0.498,2097.13,165.746
25.2,27.626,24.679,0.449,2020.887,162.622
25.2,28.689,24.401,0.526,2095.643,165.297
25.2,28.348,24.743,0.488,2141.095,166.227
25.2,28.306,25.096,0.463,2121.875,166.118
25.2,28.34,24.622,0.495,2099.836,165.507
25.2,28.002,24.569,0.48,2063.529,164.028
25.2,28.049,24.883,0.462,2130.087,165.79
25.2,28.393,24.964,0.476,2120.678,166.04
25.2,27.828,24.9,0.447,2118.945,165.292
25.2,27.968,24.932,0.453,2107.149,165.062
25.2,28.601,24.408,0.521,2091.877,165.413
25.2,27.288,25.276,0.377,2077.471,163.759
25.2,28.826,24.038,0.552,2079.338,164.99
25.2,27.801,24.452,0.476,2042.318,163.209
25.2,28.127,24.866,0.467,2126.143,165.669
25.2,27.727,24.718,0.453,2093.635,164.197
25.2,28.263,24.863,0.476,2142.889,166.517
25.2,27.586,25.023,0.421,2100.464,164.399
25.2,27.969,24.975,0.45,2127.129,166.079
25.2,28.268,24.492,0.499,2077.116,164.105
25.2,27.949,24.147,0.504,2003.743,162.88
24.8,27.937,24.265,0.496,2029.583,162.728
24.8,26.301,25.11,0.297,2015.333,160.979
24.8,27.944,25.007,0.446,2128.829,165.742
24.8,27.539,24.51,0.456,2036.955,162.59
24.8,27.769,24.657,0.46,2076.344,163.916
24.8,28.182,24.807,0.475,2080.325,164.768
24.8,27.338,24.918,0.411,2023.689,162.533
24.8,28.229,24.394,0.503,2093.754,164.571
24.8,27.533,24.339,0.467,2016.745,162.495
24.8,26.815,25.096,0.352,1989.107,160.833
24.8,26.866,24.731,0.391,2010.788,161.321
24.8,27.568,24.631,0.449,2075.022,163.839
24.8,27.918,24.531,0.477,2077.166,164.247
24.8,27.275,24.848,0.412,2035.215,162.622
24.8,27.876,24.801,0.457,2060.033,163.652
24.8,27.975,24.418,0.488,1995.591,162.304
24.8,27.061,24.642,0.413,2009.907,161.336
24.8,27.681,24.462,0.468,2045.888,163.249
24.8,28.155,24.543,0.49,2058.079,163.576
24.8,27.776,24.946,0.44,2103.644,164.739
24.8,27.787,24.848,0.448,2070.265,163.581
24.8,28.468,24.894,0.485,2120.614,166.124
24.8,28.042,24.387,0.494,2058.422,163.877
24.8,27.785,24.619,0.464,2085.711,164.02
24.8,28.007,24.528,0.483,2035.022,163.4
24.8,27.747,24.848,0.445,2092.329,164.102
24.8,28.703,23.511,0.574,2043.641,163.494
24.8,27.601,24.604,0.453,2042.764,162.912
24.8,27.444,24.931,0.418,2083.331,163.628
24.8,27.448,24.389,0.459,2032.5,162.467
24.8,27.518,23.867,0.498,1980.729,160.425
24.8,28.112,24.568,0.486,2109.147,165.237
24.8,27.616,23.958,0.497,2010.654,161.172
24.8,27.597,24.288,0.475,2048.602,162.912
24.8,27.142,24.872,0.4,2038.769,162.776
24.8,27.645,24.978,0.428,2080.861,164.002
24.8,27.461,24.662,0.44,2045.107,163.128
24.8,27.479,25.174,0.401,2104.556,165.137
24.8,27.973,24.128,0.506,2035.591,162.879
24.8,27.414,24.551,0.445,2030.729,162.257
24.8,26.892,24.757,0.391,2044.024,161.9
24.8,27.817,24.3,0.487,2052.706,162.95
24.8,27.914,24.777,0.461,2100.687,164.737
24.8,27.835,24.326,0.486,2013.981,162.388
24.8,28.205,24.511,0.495,2098.102,165.127
24.8,27.663,24.458,0.467,2021.655,162.139
24.8,27.692,24.296,0.48,2028.191,162.674
24.8,27.997,23.986,0.516,2000.888,162.357
24.8,27.859,24.658,0.465,2066.059,163.673
24.8,28.204,24.658,0.485,2111.039,165.36
24.0,27.501,24.361,0.464,1987.161,161.208
24.0,27.352,23.719,0.498,1936.629,158.994
24.0,27.783,24.337,0.482,2048.787,162.763
24.0,27.547,24.648,0.446,2073.062,163.351
24.0,26.532,24.893,0.346,1985.976,160.267
24.0,27.369,24.573,0.44,2032.146,162.802
24.0,27.61,24.632,0.452,2043.208,162.854
24.0,27.79,24.637,0.463,2061.714,163.483
24.0,27.001,24.245,0.44,1987.274,160.886
24.0,27.651,23.83,0.507,1958.131,159.743
24.0,27.148,24.768,0.409,1993.256,161.294
24.0,26.859,24.739,0.389,1995.18,161.016
24.0,27.248,24.348,0.449,2010.551,161.479
24.0,27.805,24.254,0.489,2014.84,162.162
24.0,27.655,23.965,0.499,2016.178,161.852
24.0,26.702,24.527,0.395,1959.014,159.702
24.0,27.852,24.24,0.492,2021.895,162.477
24.0,27.298,24.623,0.432,2014.325,161.85
24.0,27.796,24.611,0.465,2100.363,164.213
24.0,27.293,24.862,0.413,2038.93,162.574
24.0,27.281,24.355,0.451,2000.969,161.497
24.0,27.399,24.603,0.44,2012.023,161.815
24.0,26.587,24.594,0.38,1989.781,160.449
24.0,26.903,24.699,0.396,2007.604,161.228
24.0,27.534,24.465,0.459,2039.758,162.101
24.0,27.622,24.693,0.448,2089.883,164.073
24.0,27.072,24.718,0.408,2034.226,162.062
24.0,26.585,24.925,0.348,2015.936,161.123
24.0,27.967,24.565,0.478,2076.71,163.812
24.0,27.148,24.444,0.435,2017.484,161.391
24.0,27.316,24.871,0.414,2070.007,163.228
24.0,26.921,24.751,0.393,2000.412,161.159
24.0,27.06,24.683,0.41,2034.828,161.759
24.0,27.256,25.045,0.395,2028.926,162.609
24.0,26.766,24.71,0.384,2014.351,161.021
24.0,27.338,24.574,0.438,2029.845,162.36
24.0,27.211,24.344,0.447,2021.294,161.635
24.0,27.565,24.488,0.459,2030.408,162.136
24.0,27.778,25.089,0.429,2096.275,164.635
24.0,27.531,24.493,0.457,2027.242,162.286
24.0,27.54,24.495,0.457,2025.433,162.086
24.0,27.261,24.523,0.437,1997.92,161.412
24.0,27.34,23.869,0.488,1973.241,160.431
24.0,27.854,24.529,0.474,2058.66,163.191
24.0,27.173,24.508,0.432,2018.507,161.363
24.0,27.863,24.777,0.457,2100.943,164.473
24.0,27.1,24.653,0.415,2013.342,161.609
24.0,26.794,24.412,0.412,1990.945,160.355
24.0,27.257,24.573,0.433,2020.311,162.018
24.0,27.731,24.641,0.459,2013.574,162.193
25.6,27.552,24.572,0.452,2065.129,163.541
25.6,28.501,24.986,0.481,2159.761,167.331
25.6,28.879,25.245,0.486,2211.428,168.908
25.6,28.074,25.119,0.447,2113.916,165.879
25.6,28.31,24.573,0.497,2107.741,165.529
25.6,27.595,24.715,0.445,2082.419,163.86
25.6,28.434,24.998,0.477,2146.624,167.2
25.6,27.382,24.913,0.415,2077.627,163.849
25.6,27.987,24.915,0.456,2087.202,165.237
25.6,28.443,24.577,0.503,2117.002,165.759
25.6,28.191,25.154,0.451,2181.014,167.223
25.6,27.659,24.531,0.462,2038.222,163.068
25.6,28.333,24.944,0.474,2083.723,165.038
25.6,27.541,24.931,0.425,2092.964,164.406
25.6,28.423,24.815,0.488,2151.628,166.74
25.6,28.851,24.972,0.501,2160.294,167.39
25.6,27.92,24.27,0.494,2046.005,162.877
25.6,27.871,24.86,0.452,2111.767,165.056
25.6,26.518,24.518,0.381,1983.447,160.893
25.6,28.342,24.621,0.495,2118.633,165.71
25.6,28.117,25.559,0.417,2115.177,166.464
25.6,28.65,24.495,0.519,2121.162,165.903
25.6,28.207,24.877,0.471,2103.518,165.394
25.6,28.605,24.837,0.496,2133.06,166.532
25.6,27.562,24.549,0.455,2053.979,163.511
25.6,28.294,24.877,0.476,2092.796,165.103
25.6,28.337,25.024,0.469,2097.537,165.834
25.6,28.421,24.849,0.485,2165.745,167.223
25.6,28.112,24.316,0.502,2069.14,163.875
25.6,28.968,24.596,0.528,2130.994,166.51
25.6,28.354,25.024,0.47,2134.426,166.524
25.6,28.825,24.584,0.522,2146.611,166.854
25.6,28.356,24.495,0.504,2096.801,165.159
25.6,27.985,24.659,0.473,2056.559,163.896
25.6,28.121,24.291,0.504,2058.045,163.699
25.6,28.448,24.833,0.488,2150.238,166.774
25.6,28.08,25.043,0.452,2120.604,165.635
25.6,28.416,24.856,0.485,2114.128,165.991
25.6,27.794,25.216,0.421,2140.288,166.214
25.6,27.955,24.723,0.467,2090.198,164.571
25.6,28.532,24.241,0.527,2097.536,164.909
25.6,28.529,24.738,0.498,2122.937,166.304
25.6,28.401,24.387,0.513,2084.722,164.626
25.6,28.151,24.627,0.484,2094.357,165.046
25.6,28.235,24.997,0.465,2148.014,166.575
25.6,28.277,24.498,0.499,2072.867,165.561
25.6,28.231,25.043,0.462,2097.96,165.604
25.6,28.341,25.044,0.468,2163.717,166.971
25.6,27.916,24.85,0.456,2092.777,164.679
25.6,28.433,24.661,0.498,2111.053,165.615
25.4,28.416,24.69,0.495,2131.929,166.113
25.4,28.245,24.719,0.484,2106.465,165.373
25.4,28.02,24.978,0.453,2123.432,165.749
25.4,28.482,24.491,0.511,2113.488,165.958
25.4,28.033,24.87,0.461,2135.476,166.009
25.4,27.998,25.002,0.45,2113.954,165.897
25.4,27.863,24.76,0.459,2102.047,165.333
25.4,28.024,24.854,0.462,2121.141,165.496
25.4,28.468,24.746,0.494,2143.504,166.279
25.4,28.188,25.146,0.452,2151.602,166.497
25.4,27.775,24.372,0.48,2042.399,162.75
25.4,27.618,24.588,0.455,2033.193,162.855
25.4,28.364,25.047,0.469,2148.657,166.906
25.4,27.909,24.28,0.493,2053.679,163.324
25.4,28.233,24.656,0.487,2099.886,165.129
25.4,28.506,24.319,0.522,2103.363,165.479
25.4,28.257,24.567,0.494,2074.811,164.393
25.4,28.217,24.062,0.522,2053.265,163.45
25.4,28.201,24.175,0.515,2023.188,162.903
25.4,26.998,25.021,0.376,2037.326,163.202
25.4,27.794,25.44,0.403,2148.964,166.759
25.4,27.735,24.862,0.443,2099.883,164.664
25.4,28.202,24.993,0.463,2155.419,166.667
25.4,28.416,24.649,0.498,2061.239,165.035
25.4,28.333,25.006,0.47,2120.717,166.26
25.4,28.018,24.942,0.456,2127.873,165.681
25.4,27.892,24.14,0.501,2031.846,162.446
25.4,28.47,24.492,0.51,2116.99,165.406
25.4,27.978,24.725,0.468,2064.464,164.559
25.4,28.143,24.751,0.476,2077.872,164.561
25.4,28.359,23.945,0.536,2013.829,162.506
