true_angle,semi_major_axis,semi_minor_axis,eccentricity,std_x,std_y
22.7,1.474,1.397,0.318,0.666,0.596
22.7,1.552,1.378,0.46,0.666,0.596
22.7,1.538,1.402,0.412,0.666,0.596
22.7,1.567,1.254,0.599,0.666,0.596
22.7,1.473,1.333,0.425,0.666,0.596
22.7,1.533,1.364,0.456,0.666,0.596
22.7,1.582,1.242,0.619,0.666,0.596
22.7,1.44,1.32,0.399,0.666,0.596
22.7,1.546,1.227,0.609,0.666,0.596
22.7,1.492,1.421,0.304,0.666,0.596
22.7,1.582,1.389,0.479,0.666,0.596
22.7,1.577,1.412,0.445,0.666,0.596
22.7,1.524,1.371,0.437,0.666,0.596
22.7,1.533,1.306,0.523,0.666,0.596
22.7,1.516,1.23,0.584,0.666,0.596
22.7,1.541,1.288,0.549,0.666,0.596
22.7,1.477,1.424,0.264,0.666,0.596
22.7,1.435,1.37,0.299,0.666,0.596
22.7,1.471,1.385,0.337,0.666,0.596
22.7,1.535,1.37,0.451,0.666,0.596
22.7,1.577,1.382,0.481,0.666,0.596
22.7,1.547,1.449,0.35,0.666,0.596
22.7,1.526,1.404,0.392,0.666,0.596
22.7,1.469,1.243,0.532,0.666,0.596
22.7,1.481,1.338,0.429,0.666,0.596
22.7,1.504,1.343,0.45,0.666,0.596
22.8,1.526,1.39,0.412,0.666,0.6
22.8,1.468,1.281,0.489,0.666,0.6
22.8,1.474,1.434,0.23,0.666,0.6
22.8,1.491,1.295,0.496,0.666,0.6
22.8,1.565,1.346,0.511,0.666,0.6
22.8,1.464,1.309,0.449,0.666,0.6
22.8,1.424,1.326,0.364,0.666,0.6
22.8,1.558,1.423,0.407,0.666,0.6
22.8,1.485,1.353,0.411,0.666,0.6
22.8,1.542,1.419,0.392,0.666,0.6
22.8,1.568,1.27,0.586,0.666,0.6
22.8,1.488,1.349,0.422,0.666,0.6
22.8,1.547,1.372,0.462,0.666,0.6
22.8,1.591,1.254,0.616,0.666,0.6
22.8,1.559,1.321,0.531,0.666,0.6
22.8,1.507,1.413,0.348,0.666,0.6
22.8,1.602,1.405,0.481,0.666,0.6
22.8,1.544,1.378,0.452,0.666,0.6
22.8,1.661,1.132,0.732,0.666,0.6
22.8,1.493,1.379,0.383,0.666,0.6
22.8,1.446,1.325,0.4,0.666,0.6
22.8,1.427,1.364,0.292,0.666,0.6
22.8,1.492,1.379,0.382,0.666,0.6
22.8,1.541,1.292,0.545,0.666,0.6
22.8,1.548,1.407,0.416,0.666,0.6
22.8,1.519,1.334,0.478,0.666,0.6
22.8,1.591,1.264,0.607,0.666,0.6
22.8,1.536,1.354,0.472,0.666,0.6
22.8,1.513,1.428,0.331,0.666,0.6
22.8,1.622,1.356,0.549,0.666,0.6
22.8,1.602,1.305,0.58,0.666,0.6
22.8,1.54,1.441,0.353,0.666,0.6
22.8,1.515,1.398,0.385,0.666,0.6
22.8,1.463,1.346,0.391,0.666,0.6
22.8,1.609,1.309,0.581,0.666,0.6
22.8,1.541,1.302,0.535,0.666,0.6
22.8,1.398,1.291,0.384,0.666,0.6
22.8,1.457,1.407,0.261,0.666,0.6
22.8,1.552,1.342,0.503,0.666,0.6
22.8,1.55,1.233,0.606,0.666,0.6
22.8,1.483,1.373,0.379,0.666,0.6
22.8,1.616,1.332,0.566,0.666,0.6
22.8,1.628,1.342,0.566,0.666,0.6
22.8,1.591,1.176,0.674,0.666,0.6
22.8,1.512,1.395,0.386,0.666,0.6
22.8,1.523,1.333,0.483,0.666,0.6
22.8,1.571,1.386,0.471,0.666,0.6
22.8,1.539,1.402,0.413,0.666,0.6
22.8,1.504,1.405,0.358,0.666,0.6
22.8,1.549,1.297,0.547,0.666,0.6
22.9,1.684,1.214,0.693,0.676,0.608
22.9,1.443,1.377,0.3,0.676,0.608
22.9,1.569,1.226,0.624,0.676,0.608
22.9,1.492,1.175,0.616,0.676,0.608
22.9,1.541,1.39,0.431,0.676,0.608
22.9,1.533,1.35,0.474,0.676,0.608
22.9,1.522,1.243,0.577,0.676,0.608
22.9,1.627,1.234,0.651,0.676,0.608
22.9,1.503,1.422,0.325,0.676,0.608
22.9,1.586,1.393,0.478,0.676,0.608
22.9,1.523,1.408,0.382,0.676,0.608
22.9,1.523,1.403,0.388,0.676,0.608
22.9,1.482,1.401,0.328,0.676,0.608
22.9,1.525,1.425,0.356,0.676,0.608
22.9,1.512,1.342,0.461,0.676,0.608
22.9,1.443,1.419,0.179,0.676,0.608
22.9,1.58,1.332,0.538,0.676,0.608
22.9,1.587,1.395,0.477,0.676,0.608
22.9,1.523,1.328,0.489,0.676,0.608
22.9,1.485,1.314,0.466,0.676,0.608
22.9,1.393,1.335,0.287,0.676,0.608
22.9,1.47,1.373,0.356,0.676,0.608
22.9,1.614,1.31,0.584,0.676,0.608
22.9,1.585,1.432,0.429,0.676,0.608
22.9,1.586,1.388,0.484,0.676,0.608
22.9,1.609,1.36,0.535,0.676,0.608
22.9,1.555,1.339,0.508,0.676,0.608
22.9,1.369,1.33,0.237,0.676,0.608
22.9,1.471,1.356,0.387,0.676,0.608
22.9,1.6,1.309,0.575,0.676,0.608
22.9,1.497,1.325,0.466,0.676,0.608
22.9,1.515,1.428,0.333,0.676,0.608
22.9,1.575,1.259,0.601,0.676,0.608
22.9,1.503,1.397,0.369,0.676,0.608
22.9,1.504,1.375,0.406,0.676,0.608
22.9,1.565,1.369,0.486,0.676,0.608
22.9,1.565,1.417,0.425,0.676,0.608
22.9,1.588,1.235,0.628,0.676,0.608
22.9,1.502,1.363,0.42,0.676,0.608
22.9,1.646,1.268,0.637,0.676,0.608
22.9,1.526,1.332,0.488,0.676,0.608
22.9,1.447,1.425,0.174,0.676,0.608
22.9,1.517,1.417,0.357,0.676,0.608
22.9,1.618,1.343,0.558,0.676,0.608
22.9,1.506,1.374,0.41,0.676,0.608
22.9,1.481,1.289,0.493,0.676,0.608
22.9,1.524,1.405,0.387,0.676,0.608
22.9,1.573,1.454,0.383,0.676,0.608
22.9,1.536,1.415,0.39,0.676,0.608
22.9,1.465,1.345,0.397,0.676,0.608
23.0,1.688,1.318,0.625,0.66,0.619
23.0,1.42,1.399,0.171,0.66,0.619
23.0,1.438,1.408,0.203,0.66,0.619
23.0,1.409,1.305,0.377,0.66,0.619
23.0,1.486,1.364,0.397,0.66,0.619
23.0,1.412,1.388,0.187,0.66,0.619
23.0,1.557,1.371,0.474,0.66,0.619
23.0,1.485,1.264,0.526,0.66,0.619
23.0,1.417,1.367,0.263,0.66,0.619
23.0,1.5,1.257,0.545,0.66,0.619
23.0,1.557,1.302,0.549,0.66,0.619
23.0,1.638,1.289,0.617,0.66,0.619
23.0,1.46,1.324,0.422,0.66,0.619
23.0,1.557,1.374,0.47,0.66,0.619
23.0,1.575,1.36,0.505,0.66,0.619
23.0,1.61,1.386,0.509,0.66,0.619
23.0,1.476,1.379,0.357,0.66,0.619
23.0,1.635,1.082,0.75,0.66,0.619
23.0,1.48,1.381,0.36,0.66,0.619
23.0,1.509,1.409,0.358,0.66,0.619
23.0,1.54,1.329,0.505,0.66,0.619
23.0,1.527,1.366,0.446,0.66,0.619
23.0,1.445,1.359,0.339,0.66,0.619
23.0,1.53,1.366,0.45,0.66,0.619
23.0,1.503,1.342,0.451,0.66,0.619
23.0,1.506,1.403,0.363,0.66,0.619
23.0,1.59,1.315,0.562,0.66,0.619
23.0,1.543,1.424,0.385,0.66,0.619
23.0,1.567,1.287,0.571,0.66,0.619
23.0,1.356,1.323,0.219,0.66,0.619
23.0,1.475,1.379,0.355,0.66,0.619
23.0,1.406,1.214,0.504,0.66,0.619
23.0,1.484,1.387,0.355,0.66,0.619
23.0,1.572,1.433,0.411,0.66,0.619
23.0,1.55,1.464,0.328,0.66,0.619
23.0,1.458,1.275,0.485,0.66,0.619
23.0,1.56,1.339,0.514,0.66,0.619
23.0,1.461,1.292,0.467,0.66,0.619
23.0,1.561,1.417,0.42,0.66,0.619
23.0,1.601,1.33,0.557,0.66,0.619
23.0,1.498,1.31,0.485,0.66,0.619
23.0,1.593,1.307,0.571,0.66,0.619
23.0,1.478,1.359,0.394,0.66,0.619
23.0,1.623,1.279,0.616,0.66,0.619
23.0,1.604,1.364,0.527,0.66,0.619
23.0,1.596,1.41,0.468,0.66,0.619
23.0,1.609,1.41,0.482,0.66,0.619
23.0,1.516,1.313,0.501,0.66,0.619
23.0,1.599,1.342,0.544,0.66,0.619
23.0,1.556,1.357,0.49,0.66,0.619
23.1,1.464,1.387,0.32,0.676,0.6
23.1,1.525,1.363,0.448,0.676,0.6
23.1,1.547,1.358,0.479,0.676,0.6
23.1,1.44,1.287,0.449,0.676,0.6
23.1,1.579,1.388,0.477,0.676,0.6
23.1,1.551,1.254,0.589,0.676,0.6
23.1,1.515,1.414,0.358,0.676,0.6
23.1,1.607,1.35,0.542,0.676,0.6
23.1,1.555,1.317,0.531,0.676,0.6
23.1,1.451,1.361,0.347,0.676,0.6
23.1,1.596,1.319,0.563,0.676,0.6
23.1,1.575,1.308,0.557,0.676,0.6
23.1,1.591,1.303,0.574,0.676,0.6
23.1,1.531,1.388,0.422,0.676,0.6
23.1,1.392,1.334,0.287,0.676,0.6
23.1,1.697,1.281,0.656,0.676,0.6
23.1,1.551,1.377,0.461,0.676,0.6
23.1,1.444,1.386,0.279,0.676,0.6
23.1,1.427,1.227,0.511,0.676,0.6
23.1,1.394,1.357,0.23,0.676,0.6
23.1,1.601,1.32,0.566,0.676,0.6
23.1,1.442,1.285,0.455,0.676,0.6
23.1,1.513,1.334,0.472,0.676,0.6
23.1,1.543,1.432,0.371,0.676,0.6
23.1,1.528,1.347,0.472,0.676,0.6
23.1,1.429,1.34,0.347,0.676,0.6
23.1,1.526,1.423,0.361,0.676,0.6
23.1,1.544,1.386,0.442,0.676,0.6
23.1,1.429,1.389,0.236,0.676,0.6
23.1,1.509,1.372,0.416,0.676,0.6
23.1,1.494,1.242,0.556,0.676,0.6
23.1,1.55,1.255,0.587,0.676,0.6
23.1,1.544,1.327,0.511,0.676,0.6
23.1,1.617,1.379,0.523,0.676,0.6
23.1,1.425,1.356,0.308,0.676,0.6
23.1,1.482,1.316,0.46,0.676,0.6
23.1,1.559,1.463,0.344,0.676,0.6
23.1,1.437,1.369,0.303,0.676,0.6
23.1,1.599,1.366,0.52,0.676,0.6
23.1,1.534,1.364,0.457,0.676,0.6
23.1,1.606,1.298,0.589,0.676,0.6
23.1,1.429,1.226,0.514,0.676,0.6
23.1,1.514,1.442,0.304,0.676,0.6
23.1,1.58,1.348,0.521,0.676,0.6
23.1,1.513,1.278,0.536,0.676,0.6
23.1,1.551,1.309,0.537,0.676,0.6
23.1,1.621,1.252,0.635,0.676,0.6
23.1,1.446,1.429,0.156,0.676,0.6
23.1,1.518,1.41,0.371,0.676,0.6
23.1,1.477,1.414,0.289,0.676,0.6
23.2,1.555,1.345,0.502,0.671,0.616
23.2,1.544,1.247,0.59,0.671,0.616
23.2,1.597,1.407,0.473,0.671,0.616
23.2,1.61,1.249,0.631,0.671,0.616
23.2,1.578,1.417,0.44,0.671,0.616
23.2,1.455,1.374,0.328,0.671,0.616
23.2,1.479,1.364,0.387,0.671,0.616
23.2,1.523,1.359,0.451,0.671,0.616
23.2,1.554,1.368,0.475,0.671,0.616
23.2,1.598,1.301,0.581,0.671,0.616
23.2,1.467,1.442,0.182,0.671,0.616
23.2,1.587,1.306,0.569,0.671,0.616
23.2,1.608,1.225,0.648,0.671,0.616
23.2,1.568,1.346,0.513,0.671,0.616
23.2,1.641,1.175,0.698,0.671,0.616
23.2,1.584,1.336,0.537,0.671,0.616
23.2,1.487,1.391,0.354,0.671,0.616
23.2,1.556,1.273,0.575,0.671,0.616
23.2,1.58,1.382,0.484,0.671,0.616
23.2,1.483,1.367,0.388,0.671,0.616
23.2,1.577,1.399,0.462,0.671,0.616
23.2,1.574,1.339,0.526,0.671,0.616
23.2,1.567,1.39,0.462,0.671,0.616
23.2,1.508,1.362,0.429,0.671,0.616
23.2,1.488,1.297,0.49,0.671,0.616
23.2,1.523,1.364,0.444,0.671,0.616
23.2,1.589,1.385,0.49,0.671,0.616
23.2,1.56,1.352,0.499,0.671,0.616
23.2,1.591,1.325,0.554,0.671,0.616
23.2,1.528,1.485,0.233,0.671,0.616
23.2,1.427,1.363,0.296,0.671,0.616
23.2,1.483,1.374,0.378,0.671,0.616
23.2,1.494,1.465,0.194,0.671,0.616
23.2,1.451,1.415,0.222,0.671,0.616
23.2,1.575,1.378,0.485,0.671,0.616
23.2,1.589,1.309,0.567,0.671,0.616
23.2,1.525,1.357,0.456,0.671,0.616
23.2,1.423,1.358,0.299,0.671,0.616
23.2,1.429,1.368,0.289,0.671,0.616
23.2,1.569,1.393,0.46,0.671,0.616
23.2,1.54,1.37,0.456,0.671,0.616
23.2,1.593,1.287,0.59,0.671,0.616
23.2,1.502,1.312,0.486,0.671,0.616
23.2,1.587,1.302,0.572,0.671,0.616
23.2,1.565,1.455,0.369,0.671,0.616
23.2,1.58,1.291,0.577,0.671,0.616
23.2,1.517,1.437,0.321,0.671,0.616
23.2,1.564,1.459,0.36,0.671,0.616
23.2,1.503,1.427,0.313,0.671,0.616
23.2,1.55,1.153,0.668,0.671,0.616
23.3,1.544,1.347,0.489,0.671,0.603
23.3,1.577,1.458,0.38,0.671,0.603
23.3,1.575,1.376,0.486,0.671,0.603
23.3,1.494,1.356,0.419,0.671,0.603
23.3,1.546,1.324,0.516,0.671,0.603
23.3,1.49,1.341,0.436,0.671,0.603
23.3,1.558,1.238,0.607,0.671,0.603
23.3,1.546,1.355,0.481,0.671,0.603
23.3,1.457,1.341,0.391,0.671,0.603
23.3,1.53,1.402,0.401,0.671,0.603
23.3,1.61,1.325,0.568,0.671,0.603
23.3,1.543,1.406,0.412,0.671,0.603
23.3,1.521,1.294,0.526,0.671,0.603
23.3,1.446,1.399,0.254,0.671,0.603
23.3,1.57,1.327,0.534,0.671,0.603
23.3,1.6,1.456,0.415,0.671,0.603
23.3,1.563,1.312,0.544,0.671,0.603
23.3,1.515,1.337,0.47,0.671,0.603
23.3,1.595,1.366,0.516,0.671,0.603
23.3,1.372,1.342,0.207,0.671,0.603
23.3,1.583,1.208,0.646,0.671,0.603
23.3,1.487,1.304,0.48,0.671,0.603
23.3,1.571,1.283,0.577,0.671,0.603
23.3,1.442,1.405,0.225,0.671,0.603
23.3,1.555,1.265,0.581,0.671,0.603
23.3,1.613,1.293,0.597,0.671,0.603
23.3,1.634,1.304,0.603,0.671,0.603
23.3,1.571,1.181,0.659,0.671,0.603
23.3,1.545,1.385,0.443,0.671,0.603
23.3,1.49,1.284,0.508,0.671,0.603
23.3,1.57,1.368,0.491,0.671,0.603
23.3,1.441,1.251,0.497,0.671,0.603
23.3,1.56,1.333,0.52,0.671,0.603
23.3,1.525,1.363,0.448,0.671,0.603
23.3,1.52,1.45,0.299,0.671,0.603
23.3,1.504,1.301,0.501,0.671,0.603
23.3,1.523,1.384,0.418,0.671,0.603
23.3,1.523,1.408,0.382,0.671,0.603
23.3,1.529,1.398,0.406,0.671,0.603
23.3,1.499,1.321,0.473,0.671,0.603
23.3,1.535,1.423,0.375,0.671,0.603
23.3,1.634,1.308,0.6,0.671,0.603
23.3,1.526,1.43,0.348,0.671,0.603
23.3,1.493,1.399,0.349,0.671,0.603
23.3,1.544,1.414,0.401,0.671,0.603
23.3,1.412,1.334,0.328,0.671,0.603
23.3,1.575,1.37,0.493,0.671,0.603
23.3,1.593,1.376,0.504,0.671,0.603
23.3,1.615,1.367,0.532,0.671,0.603
23.3,1.54,1.345,0.487,0.671,0.603
23.4,1.443,1.362,0.33,0.665,0.61
23.4,1.53,1.242,0.584,0.665,0.61
23.4,1.541,1.413,0.399,0.665,0.61
23.4,1.527,1.411,0.383,0.665,0.61
23.4,1.502,1.382,0.391,0.665,0.61
23.4,1.565,1.468,0.346,0.665,0.61
23.4,1.567,1.364,0.492,0.665,0.61
23.4,1.535,1.364,0.459,0.665,0.61
23.4,1.546,1.28,0.561,0.665,0.61
23.4,1.514,1.379,0.413,0.665,0.61
23.4,1.553,1.435,0.382,0.665,0.61
23.4,1.593,1.381,0.499,0.665,0.61
23.4,1.616,1.33,0.568,0.665,0.61
23.4,1.551,1.306,0.539,0.665,0.61
23.4,1.511,1.283,0.527,0.665,0.61
23.4,1.568,1.289,0.57,0.665,0.61
23.4,1.487,1.289,0.498,0.665,0.61
23.4,1.51,1.332,0.47,0.665,0.61
23.4,1.487,1.391,0.353,0.665,0.61
23.4,1.491,1.323,0.462,0.665,0.61
23.4,1.51,1.425,0.331,0.665,0.61
23.4,1.563,1.338,0.517,0.665,0.61
23.4,1.517,1.319,0.494,0.665,0.61
23.4,1.584,1.297,0.574,0.665,0.61
23.4,1.503,1.354,0.434,0.665,0.61
23.4,1.528,1.376,0.435,0.665,0.61
23.4,1.485,1.2,0.589,0.665,0.61
23.4,1.477,1.349,0.408,0.665,0.61
23.4,1.694,1.296,0.644,0.665,0.61
23.4,1.459,1.356,0.37,0.665,0.61
23.4,1.461,1.434,0.19,0.665,0.61
23.4,1.553,1.36,0.483,0.665,0.61
23.4,1.535,1.44,0.346,0.665,0.61
23.4,1.59,1.26,0.609,0.665,0.61
23.4,1.443,1.333,0.384,0.665,0.61
23.4,1.553,1.375,0.465,0.665,0.61
23.4,1.487,1.364,0.398,0.665,0.61
23.4,1.426,1.323,0.373,0.665,0.61
23.4,1.6,1.399,0.485,0.665,0.61
23.4,1.521,1.384,0.415,0.665,0.61
23.4,1.64,1.33,0.585,0.665,0.61
23.4,1.583,1.266,0.6,0.665,0.61
23.4,1.566,1.237,0.614,0.665,0.61
23.4,1.546,1.236,0.601,0.665,0.61
23.4,1.534,1.421,0.376,0.665,0.61
23.4,1.614,1.165,0.692,0.665,0.61
23.4,1.499,1.154,0.638,0.665,0.61
23.4,1.575,1.442,0.402,0.665,0.61
23.4,1.546,1.348,0.49,0.665,0.61
23.4,1.449,1.331,0.396,0.665,0.61
23.5,1.48,1.366,0.386,0.685,0.602
23.5,1.488,1.421,0.297,0.685,0.602
23.5,1.41,1.385,0.189,0.685,0.602
23.5,1.592,1.275,0.599,0.685,0.602
23.5,1.477,1.379,0.359,0.685,0.602
23.5,1.552,1.226,0.613,0.685,0.602
23.5,1.522,1.354,0.456,0.685,0.602
23.5,1.53,1.301,0.527,0.685,0.602
23.5,1.601,1.369,0.518,0.685,0.602
23.5,1.483,1.426,0.275,0.685,0.602
23.5,1.529,1.373,0.44,0.685,0.602
23.5,1.653,1.307,0.612,0.685,0.602
23.5,1.765,1.039,0.808,0.685,0.602
23.5,1.488,1.309,0.476,0.685,0.602
23.5,1.544,1.413,0.403,0.685,0.602
23.5,1.454,1.308,0.436,0.685,0.602
23.5,1.555,1.34,0.507,0.685,0.602
23.5,1.544,1.326,0.513,0.685,0.602
23.5,1.56,1.265,0.586,0.685,0.602
23.5,1.632,1.168,0.698,0.685,0.602
23.5,1.449,1.258,0.496,0.685,0.602
23.5,1.563,1.352,0.502,0.685,0.602
23.5,1.542,1.408,0.408,0.685,0.602
23.5,1.434,1.325,0.383,0.685,0.602
23.5,1.507,1.408,0.357,0.685,0.602
23.5,1.433,1.33,0.373,0.685,0.602
23.5,1.573,1.387,0.472,0.685,0.602
23.5,1.812,1.133,0.78,0.685,0.602
23.5,1.507,1.424,0.328,0.685,0.602
23.5,1.601,1.329,0.558,0.685,0.602
23.5,1.466,1.239,0.534,0.685,0.602
23.5,1.581,1.346,0.524,0.685,0.602
23.5,1.579,1.375,0.491,0.685,0.602
23.5,1.608,1.396,0.496,0.685,0.602
23.5,1.513,1.348,0.454,0.685,0.602
23.5,1.504,1.409,0.35,0.685,0.602
23.5,1.498,1.321,0.472,0.685,0.602
23.5,1.513,1.32,0.489,0.685,0.602
23.5,1.533,1.413,0.388,0.685,0.602
23.5,1.565,1.39,0.46,0.685,0.602
23.5,1.512,1.403,0.373,0.685,0.602
23.5,1.557,1.391,0.449,0.685,0.602
23.5,1.614,1.401,0.496,0.685,0.602
23.5,1.55,1.242,0.598,0.685,0.602
23.5,1.568,1.292,0.567,0.685,0.602
23.5,1.608,1.34,0.553,0.685,0.602
23.5,1.48,1.385,0.351,0.685,0.602
23.5,1.599,1.296,0.586,0.685,0.602
23.5,1.524,1.316,0.504,0.685,0.602
23.5,1.542,1.359,0.473,0.685,0.602
23.6,1.57,1.282,0.578,0.662,0.604
23.6,1.616,1.353,0.547,0.662,0.604
23.6,1.534,1.244,0.585,0.662,0.604
23.6,1.483,1.389,0.351,0.662,0.604
23.6,1.584,1.31,0.562,0.662,0.604
23.6,1.402,1.313,0.35,0.662,0.604
23.6,1.471,1.354,0.39,0.662,0.604
23.6,1.516,1.38,0.415,0.662,0.604
23.6,1.605,1.398,0.491,0.662,0.604
23.6,1.523,1.38,0.423,0.662,0.604
23.6,1.544,1.267,0.572,0.662,0.604
23.6,1.566,1.293,0.565,0.662,0.604
23.6,1.57,1.325,0.536,0.662,0.604
23.6,1.444,1.362,0.332,0.662,0.604
23.6,1.55,1.377,0.458,0.662,0.604
23.6,1.607,1.356,0.536,0.662,0.604
23.6,1.502,1.232,0.572,0.662,0.604
23.6,1.543,1.204,0.625,0.662,0.604
23.6,1.538,1.424,0.377,0.662,0.604
23.6,1.589,1.372,0.504,0.662,0.604
23.6,1.505,1.36,0.429,0.662,0.604
23.6,1.383,1.07,0.633,0.662,0.604
23.6,1.466,1.31,0.449,0.662,0.604
23.6,1.597,1.394,0.488,0.662,0.604
23.6,1.557,1.34,0.509,0.662,0.604
23.6,1.642,1.298,0.613,0.662,0.604
23.6,1.468,1.427,0.234,0.662,0.604
23.6,1.541,1.388,0.435,0.662,0.604
23.6,1.61,1.413,0.48,0.662,0.604
23.6,1.546,1.401,0.423,0.662,0.604
23.6,1.452,1.373,0.326,0.662,0.604
23.6,1.452,1.406,0.25,0.662,0.604
23.6,1.616,1.263,0.624,0.662,0.604
23.6,1.633,1.399,0.516,0.662,0.604
23.6,1.575,1.345,0.519,0.662,0.604
23.6,1.648,1.356,0.568,0.662,0.604
23.6,1.481,1.304,0.474,0.662,0.604
23.6,1.583,1.284,0.585,0.662,0.604
23.6,1.593,1.284,0.591,0.662,0.604
23.6,1.56,1.423,0.409,0.662,0.604
23.6,1.523,1.303,0.518,0.662,0.604
23.6,1.515,1.425,0.34,0.662,0.604
23.6,1.637,1.246,0.648,0.662,0.604
23.6,1.498,1.361,0.419,0.662,0.604
23.6,1.672,1.327,0.609,0.662,0.604
23.6,1.583,1.411,0.454,0.662,0.604
23.6,1.596,1.341,0.542,0.662,0.604
23.6,1.581,1.332,0.538,0.662,0.604
23.6,1.568,1.269,0.588,0.662,0.604
23.6,1.392,1.364,0.197,0.662,0.604
23.7,1.477,1.372,0.37,0.674,0.611
23.7,1.494,1.411,0.329,0.674,0.611
23.7,1.559,1.412,0.425,0.674,0.611
23.7,1.515,1.38,0.414,0.674,0.611
23.7,1.44,1.397,0.243,0.674,0.611
23.7,1.611,1.277,0.61,0.674,0.611
23.7,1.628,1.344,0.565,0.674,0.611
23.7,1.535,1.402,0.407,0.674,0.611
23.7,1.482,1.425,0.275,0.674,0.611
23.7,1.556,1.207,0.631,0.674,0.611
23.7,1.564,1.374,0.478,0.674,0.611
23.7,1.598,1.447,0.424,0.674,0.611
23.7,1.502,1.306,0.494,0.674,0.611
23.7,1.585,1.266,0.601,0.674,0.611
23.7,1.437,1.345,0.352,0.674,0.611
23.7,1.613,1.329,0.567,0.674,0.611
23.7,1.552,1.424,0.398,0.674,0.611
23.7,1.535,1.291,0.541,0.674,0.611
23.7,1.637,1.308,0.602,0.674,0.611
23.7,1.631,1.353,0.558,0.674,0.611
23.7,1.505,1.391,0.381,0.674,0.611
23.7,1.522,1.391,0.405,0.674,0.611
23.7,1.619,1.395,0.508,0.674,0.611
23.7,1.598,1.392,0.491,0.674,0.611
23.7,1.523,1.252,0.569,0.674,0.611
23.7,1.587,1.309,0.566,0.674,0.611
23.7,1.551,1.418,0.405,0.674,0.611
23.7,1.622,1.318,0.583,0.674,0.611
23.7,1.573,1.38,0.481,0.674,0.611
23.7,1.521,1.302,0.517,0.674,0.611
23.7,1.586,1.381,0.492,0.674,0.611
23.7,1.636,1.348,0.567,0.674,0.611
23.7,1.616,1.361,0.539,0.674,0.611
23.7,1.518,1.477,0.233,0.674,0.611
23.7,1.615,1.383,0.517,0.674,0.611
23.7,1.51,1.419,0.341,0.674,0.611
23.7,1.52,1.331,0.484,0.674,0.611
23.7,1.568,1.456,0.372,0.674,0.611
23.7,1.516,1.283,0.533,0.674,0.611
23.7,1.548,1.452,0.347,0.674,0.611
23.7,1.479,1.354,0.401,0.674,0.611
23.7,1.586,1.419,0.447,0.674,0.611
23.7,1.462,1.377,0.337,0.674,0.611
23.7,1.543,1.35,0.484,0.674,0.611
23.7,1.588,1.331,0.546,0.674,0.611
23.7,1.588,1.383,0.492,0.674,0.611
23.7,1.556,1.394,0.444,0.674,0.611
23.7,1.458,1.314,0.433,0.674,0.611
23.7,1.638,1.297,0.611,0.674,0.611
23.7,1.407,1.254,0.453,0.674,0.611
23.8,1.467,1.371,0.356,0.686,0.608
23.8,1.625,1.235,0.65,0.686,0.608
23.8,1.675,1.299,0.631,0.686,0.608
23.8,1.458,1.411,0.251,0.686,0.608
23.8,1.466,1.366,0.363,0.686,0.608
23.8,1.611,1.312,0.581,0.686,0.608
23.8,1.535,1.332,0.497,0.686,0.608
23.8,1.545,1.399,0.425,0.686,0.608
23.8,1.636,1.286,0.618,0.686,0.608
23.8,1.525,1.391,0.41,0.686,0.608
23.8,1.594,1.345,0.536,0.686,0.608
23.8,1.553,1.366,0.476,0.686,0.608
23.8,1.606,1.34,0.551,0.686,0.608
23.8,1.53,1.429,0.357,0.686,0.608
23.8,1.547,1.311,0.531,0.686,0.608
23.8,1.462,1.305,0.451,0.686,0.608
23.8,1.578,1.43,0.423,0.686,0.608
23.8,1.616,1.423,0.474,0.686,0.608
23.8,1.58,1.442,0.409,0.686,0.608
23.8,1.597,1.371,0.513,0.686,0.608
23.8,1.62,1.358,0.545,0.686,0.608
23.8,1.476,1.23,0.553,0.686,0.608
23.8,1.49,1.376,0.384,0.686,0.608
23.8,1.517,1.439,0.317,0.686,0.608
23.8,1.58,1.373,0.496,0.686,0.608
23.8,1.571,1.439,0.401,0.686,0.608
23.8,1.541,1.328,0.508,0.686,0.608
23.8,1.609,1.324,0.569,0.686,0.608
23.8,1.518,1.391,0.401,0.686,0.608
23.8,1.446,1.305,0.43,0.686,0.608
23.8,1.538,1.38,0.442,0.686,0.608
23.8,1.582,1.358,0.513,0.686,0.608
23.8,1.67,1.209,0.69,0.686,0.608
23.8,1.622,1.333,0.57,0.686,0.608
23.8,1.54,1.328,0.507,0.686,0.608
23.8,1.556,1.348,0.499,0.686,0.608
23.8,1.56,1.443,0.381,0.686,0.608
23.8,1.562,1.281,0.572,0.686,0.608
23.8,1.582,1.312,0.559,0.686,0.608
23.8,1.579,1.439,0.413,0.686,0.608
23.8,1.621,1.313,0.587,0.686,0.608
23.8,1.554,1.351,0.495,0.686,0.608
23.8,1.565,1.297,0.559,0.686,0.608
23.8,1.548,1.436,0.374,0.686,0.608
23.8,1.518,1.499,0.159,0.686,0.608
23.8,1.581,1.45,0.398,0.686,0.608
23.8,1.554,1.343,0.503,0.686,0.608
23.8,1.677,1.211,0.692,0.686,0.608
23.8,1.518,1.386,0.409,0.686,0.608
23.8,1.533,1.378,0.439,0.686,0.608
23.9,1.553,1.368,0.473,0.67,0.606
23.9,1.435,1.402,0.215,0.67,0.606
23.9,1.528,1.365,0.449,0.67,0.606
23.9,1.59,1.372,0.506,0.67,0.606
23.9,1.577,1.19,0.656,0.67,0.606
