true_angle,semi_major_axis,semi_minor_axis,convex_hull_area,convex_hull_perimeter,max_distance,area_to_perimeter_ratio
11.5,0.981,0.9,2.615,5.825,1.911,0.449
11.5,0.964,0.917,2.665,5.872,1.971,0.454
11.5,0.984,0.904,2.671,5.881,1.948,0.454
12.1,0.987,0.91,2.695,5.903,1.964,0.457
12.1,0.977,0.928,2.728,5.934,1.971,0.46
12.1,0.983,0.915,2.716,5.915,1.959,0.459
12.1,0.968,0.919,2.675,5.883,1.957,0.455
12.1,0.997,0.906,2.648,5.881,1.95,0.45
12.1,0.964,0.93,2.744,5.933,1.956,0.463
12.1,0.962,0.909,2.659,5.853,1.946,0.454
12.1,0.976,0.912,2.667,5.88,1.938,0.454
12.1,0.961,0.907,2.6,5.822,1.925,0.447
12.1,0.953,0.927,2.675,5.88,1.946,0.455
12.1,0.963,0.916,2.654,5.853,1.935,0.453
12.1,0.968,0.887,2.546,5.788,1.962,0.44
12.1,0.975,0.922,2.677,5.891,1.953,0.454
12.1,0.978,0.924,2.699,5.914,1.955,0.456
12.1,0.968,0.919,2.668,5.889,1.948,0.453
12.1,0.963,0.892,2.582,5.813,1.938,0.444
12.1,0.973,0.903,2.659,5.872,1.942,0.453
12.1,0.97,0.898,2.625,5.836,1.937,0.45
12.1,0.971,0.916,2.693,5.902,1.968,0.456
12.1,0.968,0.904,2.624,5.839,1.944,0.449
12.1,0.98,0.925,2.699,5.922,1.973,0.456
12.1,0.969,0.917,2.651,5.886,1.936,0.45
12.1,0.961,0.932,2.671,5.885,1.937,0.454
12.1,0.976,0.922,2.749,5.931,1.968,0.463
12.1,0.959,0.936,2.703,5.909,1.941,0.457
12.1,0.976,0.94,2.8,5.992,1.97,0.467
12.1,0.98,0.891,2.64,5.847,1.958,0.452
12.1,0.979,0.93,2.775,5.968,1.983,0.465
12.1,0.976,0.907,2.673,5.874,1.977,0.455
12.1,0.986,0.924,2.774,5.964,1.968,0.465
12.1,0.979,0.922,2.719,5.919,1.954,0.459
12.1,0.978,0.923,2.709,5.928,1.965,0.457
12.1,0.98,0.897,2.673,5.872,1.975,0.455
12.1,0.978,0.917,2.711,5.909,1.972,0.459
12.1,0.991,0.918,2.663,5.903,1.973,0.451
12.1,0.968,0.934,2.722,5.938,1.941,0.458
12.1,0.956,0.922,2.687,5.88,1.952,0.457
12.1,0.968,0.929,2.706,5.902,1.951,0.459
12.1,0.963,0.904,2.59,5.826,1.923,0.445
12.1,0.98,0.885,2.603,5.826,1.968,0.447
12.1,0.965,0.935,2.623,5.862,1.948,0.447
12.1,0.993,0.892,2.698,5.895,1.978,0.458
12.1,0.965,0.929,2.696,5.895,1.958,0.457
12.1,0.959,0.926,2.689,5.892,1.943,0.456
12.1,0.96,0.93,2.705,5.907,1.954,0.458
12.1,0.966,0.929,2.709,5.914,1.959,0.458
12.1,0.957,0.917,2.619,5.83,1.905,0.449
12.1,0.963,0.935,2.711,5.917,1.942,0.458
12.1,0.98,0.924,2.713,5.921,1.973,0.458
12.1,0.979,0.93,2.745,5.946,1.959,0.462
11.8,0.979,0.916,2.653,5.871,1.953,0.452
11.8,0.98,0.925,2.754,5.941,1.955,0.464
11.8,0.981,0.921,2.732,5.929,1.954,0.461
11.8,0.972,0.917,2.64,5.862,1.968,0.45
11.8,0.955,0.92,2.66,5.846,1.933,0.455
11.8,0.956,0.918,2.646,5.856,1.915,0.452
11.8,0.958,0.929,2.647,5.864,1.958,0.451
11.8,0.962,0.918,2.597,5.814,1.92,0.447
11.8,0.983,0.905,2.682,5.886,1.953,0.456
11.8,0.957,0.918,2.667,5.862,1.931,0.455
11.8,0.978,0.884,2.618,5.831,1.925,0.449
11.8,0.982,0.915,2.738,5.933,1.962,0.462
11.8,0.966,0.902,2.614,5.817,1.934,0.449
11.8,0.955,0.925,2.705,5.893,1.935,0.459
11.8,0.957,0.934,2.706,5.899,1.938,0.459
11.8,0.972,0.903,2.6,5.818,1.947,0.447
11.8,0.975,0.927,2.727,5.927,1.946,0.46
11.8,0.981,0.912,2.677,5.899,1.968,0.454
11.8,0.967,0.938,2.738,5.937,1.971,0.461
11.8,0.98,0.876,2.546,5.76,1.927,0.442
11.8,0.934,0.919,2.616,5.798,1.909,0.451
11.8,0.965,0.93,2.728,5.933,1.968,0.46
11.8,0.954,0.916,2.665,5.852,1.928,0.455
11.8,0.96,0.911,2.666,5.877,1.95,0.454
11.8,0.958,0.915,2.563,5.794,1.938,0.442
11.8,0.981,0.905,2.646,5.866,1.941,0.451
11.8,0.985,0.885,2.607,5.817,1.956,0.448
11.8,0.983,0.885,2.598,5.826,1.938,0.446
11.8,0.953,0.907,2.63,5.812,1.906,0.453
11.8,0.962,0.895,2.562,5.785,1.936,0.443
11.8,0.955,0.937,2.705,5.918,1.951,0.457
11.8,0.968,0.905,2.638,5.832,1.917,0.452
11.8,0.95,0.899,2.557,5.754,1.889,0.444
11.8,0.966,0.87,2.54,5.739,1.947,0.443
11.8,0.978,0.905,2.683,5.879,1.965,0.456
11.8,0.954,0.931,2.686,5.885,1.926,0.456
11.8,0.967,0.9,2.629,5.852,1.936,0.449
11.8,0.968,0.924,2.711,5.899,1.947,0.46
11.8,0.963,0.906,2.63,5.832,1.954,0.451
11.8,0.987,0.91,2.704,5.912,1.968,0.457
11.8,0.953,0.927,2.684,5.885,1.91,0.456
11.8,0.941,0.908,2.557,5.75,1.879,0.445
11.8,0.986,0.884,2.61,5.808,1.938,0.449
11.8,0.952,0.924,2.663,5.857,1.916,0.455
11.8,0.935,0.909,2.571,5.789,1.877,0.444
11.8,0.945,0.925,2.65,5.834,1.905,0.454
11.8,0.967,0.92,2.658,5.865,1.928,0.453
11.8,0.959,0.915,2.609,5.822,1.926,0.448
11.8,0.948,0.924,2.64,5.841,1.932,0.452
11.8,0.968,0.927,2.718,5.918,1.947,0.459
12.0,0.943,0.914,2.595,5.804,1.903,0.447
12.0,0.943,0.929,2.626,5.83,1.9,0.45
12.0,0.977,0.926,2.758,5.946,1.962,0.464
12.0,0.954,0.94,2.725,5.914,1.942,0.461
12.0,0.956,0.904,2.643,5.85,1.969,0.452
12.0,0.955,0.93,2.686,5.882,1.941,0.457
12.0,0.967,0.924,2.709,5.907,1.953,0.459
12.0,0.962,0.928,2.708,5.898,1.93,0.459
12.0,0.943,0.927,2.638,5.844,1.915,0.451
12.0,0.972,0.935,2.733,5.928,1.936,0.461
12.0,0.949,0.925,2.608,5.814,1.911,0.449
12.0,0.98,0.924,2.742,5.938,1.981,0.462
12.0,0.972,0.905,2.692,5.881,1.939,0.458
12.0,0.987,0.882,2.636,5.838,1.935,0.452
12.0,0.961,0.905,2.632,5.825,1.944,0.452
12.0,0.975,0.917,2.703,5.916,1.961,0.457
12.0,0.965,0.914,2.58,5.847,1.938,0.441
12.0,0.953,0.929,2.669,5.864,1.927,0.455
12.0,0.958,0.915,2.553,5.796,1.927,0.44
12.0,0.979,0.908,2.639,5.864,1.977,0.45
12.0,0.962,0.9,2.585,5.816,1.933,0.444
12.0,0.973,0.924,2.702,5.908,1.959,0.457
12.0,0.967,0.91,2.668,5.866,1.962,0.455
12.0,0.969,0.913,2.68,5.887,1.949,0.455
12.0,0.965,0.931,2.701,5.911,1.97,0.457
12.0,0.983,0.923,2.717,5.928,1.97,0.458
12.0,0.953,0.93,2.574,5.82,1.916,0.442
12.0,0.962,0.904,2.616,5.819,1.918,0.45
12.0,0.957,0.923,2.563,5.815,1.942,0.441
12.0,0.961,0.931,2.705,5.897,1.926,0.459
12.0,0.955,0.93,2.673,5.87,1.938,0.455
12.0,0.97,0.928,2.642,5.893,1.964,0.448
12.0,0.954,0.908,2.568,5.785,1.908,0.444
12.0,0.959,0.94,2.707,5.914,1.922,0.458
12.0,0.944,0.927,2.63,5.834,1.907,0.451
12.0,0.959,0.925,2.669,5.869,1.908,0.455
12.0,0.943,0.936,2.654,5.881,1.943,0.451
12.0,0.965,0.926,2.7,5.899,1.921,0.458
12.0,0.986,0.923,2.755,5.955,1.976,0.463
12.0,0.979,0.929,2.746,5.953,1.982,0.461
12.0,0.979,0.921,2.706,5.921,1.962,0.457
12.0,0.973,0.903,2.667,5.878,1.96,0.454
12.0,0.959,0.926,2.694,5.881,1.931,0.458
12.0,0.966,0.917,2.673,5.876,1.967,0.455
12.0,0.964,0.926,2.663,5.871,1.931,0.454
12.0,0.971,0.927,2.715,5.909,1.958,0.459
12.0,0.96,0.914,2.648,5.859,1.955,0.452
12.0,0.954,0.91,2.569,5.795,1.963,0.443
12.0,0.987,0.917,2.702,5.92,1.981,0.456
12.0,0.966,0.907,2.668,5.854,1.936,0.456
11.9,0.96,0.91,2.621,5.838,1.96,0.449
11.9,0.95,0.942,2.675,5.895,1.94,0.454
11.9,0.984,0.926,2.69,5.909,1.931,0.455
11.9,0.984,0.91,2.75,5.929,1.969,0.464
11.9,0.98,0.902,2.7,5.893,1.971,0.458
11.9,0.982,0.926,2.738,5.938,1.96,0.461
11.9,0.97,0.927,2.635,5.867,1.919,0.449
11.9,0.966,0.905,2.632,5.837,1.94,0.451
11.9,0.973,0.899,2.616,5.84,1.963,0.448
11.9,0.948,0.925,2.653,5.854,1.921,0.453
11.9,0.964,0.929,2.687,5.888,1.921,0.456
11.9,0.975,0.916,2.688,5.9,1.976,0.456
11.9,0.968,0.9,2.664,5.847,1.942,0.456
11.9,0.963,0.917,2.694,5.876,1.956,0.458
11.9,0.959,0.908,2.649,5.834,1.934,0.454
11.9,0.94,0.911,2.568,5.791,1.919,0.443
11.9,0.941,0.927,2.577,5.806,1.929,0.444
11.9,0.976,0.921,2.712,5.908,1.953,0.459
11.9,0.971,0.905,2.619,5.821,1.937,0.45
11.9,0.979,0.905,2.712,5.905,1.968,0.459
11.9,0.956,0.937,2.702,5.899,1.947,0.458
11.9,0.971,0.908,2.6,5.809,1.929,0.448
11.9,0.951,0.924,2.66,5.861,1.922,0.454
11.9,0.951,0.924,2.629,5.834,1.905,0.451
11.9,0.968,0.916,2.626,5.858,1.93,0.448
11.9,0.982,0.879,2.622,5.823,1.975,0.45
11.9,0.962,0.873,2.521,5.721,1.918,0.441
11.9,0.941,0.932,2.636,5.834,1.899,0.452
11.9,0.982,0.902,2.659,5.866,1.977,0.453
11.9,0.972,0.906,2.647,5.86,1.955,0.452
11.9,0.959,0.921,2.684,5.864,1.917,0.458
11.9,0.927,0.897,2.522,5.708,1.901,0.442
11.9,0.955,0.892,2.513,5.738,1.91,0.438
11.9,0.956,0.937,2.668,5.879,1.94,0.454
11.9,0.972,0.866,2.513,5.738,1.948,0.438
11.9,0.97,0.92,2.645,5.862,1.96,0.451
11.9,0.964,0.911,2.601,5.81,1.91,0.448
11.9,0.987,0.928,2.751,5.953,1.969,0.462
11.9,0.985,0.908,2.7,5.929,1.968,0.455
11.9,0.953,0.937,2.663,5.874,1.938,0.453
11.9,0.971,0.918,2.64,5.874,1.963,0.449
11.9,0.97,0.929,2.735,5.935,1.973,0.461
11.9,0.974,0.925,2.738,5.929,1.955,0.462
11.9,0.968,0.911,2.685,5.882,1.962,0.456
11.9,0.948,0.918,2.615,5.82,1.941,0.449
11.9,0.964,0.897,2.608,5.81,1.93,0.449
11.9,0.945,0.897,2.489,5.696,1.901,0.437
11.9,0.957,0.923,2.684,5.877,1.935,0.457
11.9,0.995,0.913,2.704,5.925,1.953,0.456
11.9,0.971,0.905,2.703,5.889,1.962,0.459
12.2,0.978,0.913,2.688,5.89,1.966,0.456
12.2,0.979,0.913,2.71,5.911,1.968,0.458
12.2,0.935,0.927,2.591,5.793,1.896,0.447
12.2,0.978,0.916,2.737,5.92,1.966,0.462
12.2,0.985,0.917,2.63,5.875,1.952,0.448
12.2,0.968,0.927,2.721,5.914,1.944,0.46
12.2,0.978,0.924,2.705,5.914,1.959,0.457
12.2,0.96,0.937,2.698,5.903,1.952,0.457
12.2,0.959,0.926,2.711,5.901,1.953,0.459
12.2,0.972,0.919,2.695,5.906,1.963,0.456
12.2,0.963,0.905,2.592,5.817,1.927,0.446
12.2,0.969,0.929,2.73,5.935,1.955,0.46
12.2,0.954,0.895,2.589,5.776,1.929,0.448
12.2,0.981,0.905,2.688,5.891,1.959,0.456
12.2,0.945,0.929,2.586,5.816,1.929,0.445
12.2,0.983,0.923,2.719,5.923,1.976,0.459
12.2,0.968,0.922,2.707,5.904,1.943,0.459
12.2,0.974,0.924,2.759,5.96,1.964,0.463
12.2,0.994,0.915,2.738,5.944,1.962,0.461
12.2,0.963,0.899,2.547,5.778,1.955,0.441
12.2,0.961,0.932,2.687,5.888,1.932,0.456
12.2,0.948,0.915,2.632,5.816,1.92,0.453
12.2,0.95,0.937,2.713,5.897,1.909,0.46
12.2,0.967,0.91,2.704,5.89,1.943,0.459
12.2,0.985,0.927,2.746,5.951,1.963,0.461
12.2,0.974,0.919,2.667,5.89,1.951,0.453
12.2,0.966,0.903,2.653,5.861,1.972,0.453
12.2,0.969,0.906,2.643,5.869,1.954,0.45
12.2,0.973,0.877,2.594,5.794,1.927,0.448
12.2,0.972,0.92,2.695,5.901,1.941,0.457
12.2,0.965,0.912,2.651,5.865,1.952,0.452
12.2,0.964,0.925,2.666,5.871,1.931,0.454
12.2,0.971,0.91,2.642,5.861,1.972,0.451
12.2,0.963,0.919,2.583,5.827,1.916,0.443
12.2,0.946,0.926,2.635,5.826,1.913,0.452
12.2,0.982,0.921,2.624,5.875,1.955,0.447
12.2,0.972,0.924,2.702,5.915,1.951,0.457
12.2,0.963,0.936,2.728,5.922,1.953,0.461
12.2,0.955,0.908,2.601,5.821,1.924,0.447
12.2,0.939,0.917,2.517,5.745,1.897,0.438
12.2,0.981,0.924,2.728,5.945,1.948,0.459
12.2,0.952,0.923,2.673,5.88,1.946,0.455
12.2,0.98,0.908,2.671,5.877,1.959,0.455
12.2,0.994,0.884,2.631,5.872,1.96,0.448
12.2,0.969,0.928,2.699,5.905,1.954,0.457
12.2,0.971,0.909,2.621,5.854,1.941,0.448
12.2,0.94,0.912,2.578,5.765,1.884,0.447
12.2,0.965,0.922,2.643,5.863,1.957,0.451
12.2,0.966,0.918,2.685,5.879,1.942,0.457
12.2,0.965,0.918,2.637,5.855,1.946,0.45
12.3,0.978,0.88,2.549,5.774,1.933,0.441
12.3,0.972,0.938,2.679,5.902,1.932,0.454
12.3,0.987,0.911,2.637,5.89,1.97,0.448
12.3,0.985,0.931,2.767,5.978,1.977,0.463
12.3,0.972,0.905,2.658,5.881,1.94,0.452
12.3,0.958,0.934,2.707,5.905,1.925,0.458
12.3,0.95,0.929,2.683,5.892,1.932,0.455
12.3,0.957,0.909,2.607,5.82,1.959,0.448
12.3,0.977,0.934,2.797,5.981,1.959,0.468
12.3,0.975,0.926,2.709,5.931,1.948,0.457
12.3,0.963,0.948,2.723,5.933,1.945,0.459
12.3,0.975,0.926,2.692,5.911,1.948,0.455
12.3,0.98,0.922,2.746,5.935,1.963,0.463
12.3,0.959,0.919,2.659,5.874,1.918,0.453
12.3,0.97,0.9,2.629,5.852,1.945,0.449
12.3,0.957,0.921,2.671,5.867,1.947,0.455
12.3,0.982,0.897,2.628,5.844,1.967,0.45
12.3,0.971,0.911,2.634,5.846,1.941,0.451
12.3,0.975,0.941,2.754,5.959,1.95,0.462
12.3,0.977,0.895,2.632,5.836,1.957,0.451
12.3,0.975,0.93,2.778,5.976,1.96,0.465
12.3,0.977,0.926,2.756,5.947,1.96,0.463
12.3,0.966,0.924,2.615,5.839,1.953,0.448
12.3,0.963,0.913,2.671,5.876,1.956,0.455
12.3,0.957,0.934,2.735,5.914,1.941,0.462
12.3,0.989,0.934,2.778,5.987,1.974,0.464
12.3,0.947,0.9,2.556,5.79,1.954,0.441
12.3,0.973,0.913,2.684,5.882,1.95,0.456
12.3,0.98,0.918,2.715,5.913,1.95,0.459
12.3,0.967,0.868,2.48,5.7,1.965,0.435
12.3,0.974,0.924,2.718,5.928,1.967,0.459
12.3,0.98,0.933,2.757,5.969,1.981,0.462
12.3,0.971,0.925,2.7,5.911,1.957,0.457
12.3,0.988,0.891,2.631,5.854,1.979,0.449
12.3,0.942,0.928,2.66,5.845,1.907,0.455
12.3,0.951,0.912,2.657,5.841,1.935,0.455
12.3,0.957,0.925,2.689,5.897,1.944,0.456
12.3,0.952,0.928,2.616,5.837,1.915,0.448
12.3,0.984,0.908,2.689,5.894,1.951,0.456
12.3,0.983,0.937,2.793,5.986,1.955,0.467
12.3,0.993,0.918,2.747,5.956,1.979,0.461
12.3,0.956,0.925,2.687,5.879,1.97,0.457
12.3,0.964,0.918,2.666,5.876,1.966,0.454
12.3,0.953,0.946,2.739,5.929,1.928,0.462
12.3,0.962,0.902,2.569,5.795,1.94,0.443
12.3,0.986,0.93,2.739,5.947,1.962,0.46
12.3,0.969,0.929,2.725,5.932,1.953,0.459
12.3,0.975,0.917,2.699,5.907,1.971,0.457
12.3,0.971,0.921,2.707,5.911,1.959,0.458
12.3,0.973,0.944,2.753,5.965,1.954,0.462
11.7,0.951,0.925,2.656,5.849,1.93,0.454
11.7,0.977,0.859,2.54,5.755,1.971,0.441
11.7,0.952,0.901,2.559,5.755,1.879,0.445
11.7,0.958,0.92,2.64,5.853,1.922,0.451
11.7,0.967,0.929,2.71,5.911,1.964,0.458
11.7,0.965,0.906,2.65,5.834,1.915,0.454
11.7,0.941,0.905,2.565,5.774,1.92,0.444
11.7,0.941,0.907,2.516,5.75,1.926,0.438
11.7,0.963,0.927,2.703,5.907,1.944,0.458
11.7,0.96,0.917,2.648,5.852,1.92,0.453
11.7,0.973,0.912,2.594,5.838,1.934,0.444
11.7,0.944,0.902,2.554,5.771,1.896,0.442
11.7,0.967,0.903,2.674,5.857,1.963,0.457
11.7,0.957,0.922,2.646,5.85,1.917,0.452
11.7,0.953,0.923,2.676,5.876,1.935,0.455
11.7,0.954,0.914,2.666,5.849,1.926,0.456
11.7,0.962,0.926,2.658,5.885,1.947,0.452
11.7,0.956,0.914,2.627,5.838,1.914,0.45
11.7,0.965,0.909,2.636,5.85,1.956,0.451
11.7,0.976,0.9,2.645,5.847,1.931,0.452
11.7,0.966,0.907,2.586,5.801,1.908,0.446
11.7,0.976,0.93,2.725,5.924,1.937,0.46
11.7,0.961,0.934,2.692,5.896,1.92,0.457
11.7,0.969,0.932,2.7,5.909,1.947,0.457
11.7,0.961,0.891,2.556,5.77,1.973,0.443
11.7,0.964,0.914,2.643,5.857,1.951,0.451
11.7,0.976,0.923,2.68,5.899,1.963,0.454
11.7,0.954,0.907,2.632,5.837,1.945,0.451
11.7,0.946,0.926,2.595,5.804,1.908,0.447
11.7,0.939,0.902,2.552,5.783,1.929,0.441
11.7,0.964,0.9,2.609,5.817,1.968,0.449
11.7,0.95,0.926,2.652,5.851,1.925,0.453
11.7,0.97,0.897,2.619,5.817,1.965,0.45
11.7,0.968,0.922,2.637,5.852,1.965,0.451
11.7,0.97,0.932,2.737,5.934,1.956,0.461
11.7,0.955,0.932,2.684,5.877,1.935,0.457
11.7,0.956,0.913,2.637,5.831,1.946,0.452
11.7,0.965,0.923,2.671,5.876,1.919,0.455
11.7,0.961,0.926,2.682,5.884,1.942,0.456
11.7,0.955,0.934,2.71,5.897,1.942,0.46
11.7,0.971,0.902,2.648,5.854,1.971,0.452
11.7,0.949,0.923,2.599,5.843,1.957,0.445
11.7,0.96,0.908,2.649,5.858,1.959,0.452
11.7,0.973,0.922,2.707,5.897,1.958,0.459
11.7,0.959,0.919,2.69,5.865,1.937,0.459
11.7,0.968,0.918,2.72,5.904,1.958,0.461
11.7,0.953,0.918,2.627,5.851,1.941,0.449
11.7,0.969,0.889,2.626,5.837,1.949,0.45
11.7,0.967,0.924,2.658,5.874,1.943,0.452
11.7,0.968,0.929,2.677,5.892,1.936,0.454
12.4,0.985,0.916,2.748,5.952,1.962,0.462
12.4,0.985,0.904,2.611,5.869,1.989,0.445
12.4,0.996,0.879,2.662,5.869,1.988,0.454
12.4,0.982,0.921,2.741,5.941,1.973,0.461
12.4,0.961,0.931,2.711,5.903,1.919,0.459
12.4,0.99,0.916,2.739,5.961,1.995,0.46
12.4,0.958,0.918,2.667,5.878,1.945,0.454
12.4,0.967,0.917,2.634,5.859,1.925,0.45
12.4,0.987,0.893,2.581,5.813,1.973,0.444
12.4,0.981,0.903,2.655,5.867,1.956,0.453
12.4,0.953,0.921,2.649,5.86,1.945,0.452
12.4,0.962,0.943,2.713,5.917,1.946,0.458
12.4,0.964,0.928,2.661,5.875,1.943,0.453
12.4,0.977,0.924,2.708,5.912,1.944,0.458
12.4,0.972,0.888,2.573,5.818,1.993,0.442
12.4,0.954,0.922,2.627,5.839,1.941,0.45
12.4,0.973,0.923,2.707,5.907,1.946,0.458
12.4,0.985,0.931,2.761,5.961,1.961,0.463
12.4,0.96,0.916,2.648,5.855,1.933,0.452
12.4,0.978,0.941,2.82,6.001,1.983,0.47
12.4,0.971,0.923,2.715,5.917,1.955,0.459
12.4,0.964,0.912,2.651,5.857,1.949,0.453
12.4,0.968,0.929,2.732,5.948,1.964,0.459
12.4,0.972,0.917,2.657,5.9,1.997,0.45
12.4,0.956,0.923,2.637,5.872,1.988,0.449
12.4,0.961,0.908,2.624,5.821,1.904,0.451
12.4,0.966,0.911,2.681,5.872,1.961,0.457
12.4,0.94,0.916,2.593,5.793,1.915,0.448
12.4,0.947,0.914,2.587,5.805,1.945,0.446
12.4,0.988,0.927,2.69,5.926,1.982,0.454
12.4,0.976,0.925,2.739,5.938,1.982,0.461
12.4,0.981,0.92,2.647,5.905,1.978,0.448
12.4,0.959,0.935,2.695,5.893,1.944,0.457
12.4,0.965,0.916,2.651,5.861,1.95,0.452
12.4,0.963,0.909,2.663,5.887,1.954,0.452
12.4,0.97,0.937,2.743,5.962,1.981,0.46
12.4,0.966,0.933,2.713,5.918,1.947,0.458
12.4,0.981,0.928,2.735,5.94,1.987,0.46
12.4,0.951,0.942,2.698,5.895,1.927,0.458
12.4,0.972,0.904,2.666,5.868,1.981,0.454
12.4,0.964,0.918,2.653,5.858,1.942,0.453
12.4,0.991,0.914,2.743,5.938,1.99,0.462
12.4,0.964,0.908,2.622,5.847,1.972,0.449
12.4,0.949,0.899,2.559,5.787,1.951,0.442
12.4,0.974,0.941,2.766,5.964,1.935,0.464
12.4,0.992,0.933,2.776,5.986,1.982,0.464
12.4,0.912,0.891,2.454,5.623,1.847,0.437
12.4,0.965,0.941,2.745,5.946,1.942,0.462
12.4,0.969,0.903,2.637,5.851,1.952,0.451
12.4,0.956,0.931,2.605,5.851,1.929,0.445
12.5,0.987,0.93,2.758,5.97,1.973,0.462
12.5,0.987,0.904,2.704,5.916,1.975,0.457
12.5,0.952,0.91,2.62,5.834,1.945,0.449
12.5,0.965,0.914,2.685,5.875,1.956,0.457
12.5,0.985,0.927,2.705,5.935,1.967,0.456
12.5,0.942,0.923,2.642,5.849,1.922,0.452
12.5,0.953,0.91,2.637,5.855,1.933,0.45
12.5,0.991,0.926,2.752,5.968,1.995,0.461
12.5,0.984,0.938,2.771,5.991,1.98,0.462
12.5,0.957,0.939,2.716,5.918,1.96,0.459
12.5,0.968,0.93,2.716,5.919,1.961,0.459
12.5,0.974,0.927,2.73,5.924,1.942,0.461
12.5,0.982,0.898,2.666,5.872,1.962,0.454
12.5,0.975,0.939,2.672,5.91,1.937,0.452
12.5,0.958,0.937,2.692,5.903,1.927,0.456
12.5,0.965,0.907,2.597,5.824,1.926,0.446
12.5,0.966,0.931,2.719,5.92,1.962,0.459
12.5,0.968,0.936,2.724,5.934,1.962,0.459
12.5,0.973,0.897,2.648,5.844,1.979,0.453
12.5,0.981,0.931,2.675,5.917,1.961,0.452
12.5,1.0,0.875,2.6,5.842,1.962,0.445
12.5,1.0,0.883,2.589,5.847,1.966,0.443
12.5,0.971,0.924,2.69,5.891,1.965,0.457
12.5,0.991,0.924,2.769,5.968,1.973,0.464
12.5,0.965,0.936,2.68,5.894,1.939,0.455
12.5,0.941,0.928,2.608,5.853,1.944,0.446
12.5,0.962,0.921,2.699,5.901,1.948,0.457
12.5,0.983,0.905,2.721,5.929,1.998,0.459
12.5,0.978,0.885,2.613,5.834,1.948,0.448
12.5,0.977,0.918,2.683,5.908,1.948,0.454
12.5,0.967,0.936,2.726,5.937,1.957,0.459
12.5,0.957,0.906,2.611,5.828,1.961,0.448
12.5,0.965,0.927,2.63,5.875,1.95,0.448
12.5,0.964,0.902,2.622,5.831,1.964,0.45
12.5,0.987,0.918,2.747,5.956,1.978,0.461
12.5,0.957,0.924,2.642,5.857,1.937,0.451
12.5,0.977,0.919,2.657,5.886,1.963,0.451
12.5,0.994,0.9,2.725,5.938,1.976,0.459
12.5,0.971,0.913,2.676,5.893,1.966,0.454
12.5,0.978,0.913,2.681,5.885,1.953,0.456
12.5,0.958,0.902,2.612,5.813,1.907,0.449
12.5,0.978,0.915,2.725,5.911,1.961,0.461
12.5,0.966,0.938,2.691,5.913,1.968,0.455
12.5,0.966,0.917,2.657,5.858,1.938,0.454
12.5,0.979,0.918,2.695,5.919,1.993,0.455
12.5,0.967,0.926,2.659,5.882,1.929,0.452
12.5,0.989,0.915,2.753,5.958,1.971,0.462
12.5,0.969,0.932,2.723,5.933,1.976,0.459
12.5,0.975,0.918,2.682,5.9,1.966,0.455
12.5,0.975,0.905,2.633,5.857,1.982,0.45
12.8,0.984,0.931,2.766,5.971,1.958,0.463
12.8,0.996,0.92,2.742,5.966,1.992,0.46
12.8,0.964,0.928,2.688,5.914,1.992,0.454
12.8,0.978,0.915,2.7,5.908,1.966,0.457
12.8,0.993,0.905,2.685,5.909,1.972,0.454
12.8,0.994,0.919,2.679,5.923,2.006,0.452
12.8,0.966,0.92,2.69,5.882,1.934,0.457
12.8,0.97,0.92,2.682,5.901,1.96,0.454
12.8,0.981,0.916,2.705,5.936,1.982,0.456
12.8,0.964,0.908,2.623,5.833,1.966,0.45
12.8,0.984,0.872,2.592,5.793,1.962,0.447
12.8,0.965,0.913,2.613,5.845,1.944,0.447
12.8,0.997,0.888,2.625,5.877,1.977,0.447
12.8,0.982,0.944,2.775,5.99,1.965,0.463
12.8,0.976,0.925,2.696,5.912,1.96,0.456
12.8,0.996,0.93,2.742,5.974,1.978,0.459
12.8,0.972,0.942,2.719,5.938,1.969,0.458
12.8,0.989,0.912,2.726,5.931,1.986,0.46
12.8,0.998,0.915,2.728,5.952,1.985,0.458
12.8,0.978,0.926,2.71,5.935,1.975,0.457
12.8,0.967,0.938,2.758,5.965,1.959,0.462
12.8,0.995,0.912,2.686,5.917,1.983,0.454
12.8,0.98,0.917,2.664,5.901,1.975,0.451
12.8,0.998,0.906,2.75,5.961,2.013,0.461
12.8,0.946,0.925,2.639,5.838,1.888,0.452
12.8,0.998,0.909,2.684,5.931,1.998,0.453
12.8,0.992,0.922,2.749,5.964,2.001,0.461
12.8,0.968,0.936,2.759,5.956,1.966,0.463
12.8,0.978,0.913,2.727,5.924,1.981,0.46
12.8,0.983,0.929,2.74,5.961,2.011,0.46
12.8,0.963,0.927,2.722,5.931,1.972,0.459
12.8,0.989,0.936,2.791,5.999,1.996,0.465
12.8,0.983,0.943,2.799,6.006,1.973,0.466
12.8,0.992,0.913,2.701,5.914,1.976,0.457
12.8,0.97,0.915,2.697,5.897,1.967,0.457
12.8,0.975,0.946,2.783,5.996,1.957,0.464
12.8,0.998,0.908,2.714,5.932,1.99,0.457
12.8,0.984,0.914,2.643,5.879,1.955,0.45
12.8,0.994,0.912,2.709,5.943,1.976,0.456
12.8,0.963,0.926,2.647,5.863,1.918,0.452
12.8,0.979,0.929,2.711,5.917,1.956,0.458
12.8,1.001,0.87,2.597,5.844,1.992,0.444
12.8,0.987,0.931,2.774,5.99,1.988,0.463
12.8,0.976,0.939,2.738,5.957,1.963,0.46
