true_angle,semi_major_axis,semi_minor_axis,eccentricity,mean_x,mean_y,std_x,std_y
0,1.265,1.224,0.253,-3.503,-0.001,0.553,0.554
0,1.297,1.236,0.301,-3.503,-0.001,0.553,0.554
0,1.237,1.155,0.357,-3.503,-0.001,0.553,0.554
0,1.341,1.214,0.424,-3.503,-0.001,0.553,0.554
0,1.304,1.215,0.363,-3.503,-0.001,0.553,0.554
0,1.325,1.185,0.448,-3.503,-0.001,0.553,0.554
0,1.318,1.085,0.568,-3.503,-0.001,0.553,0.554
0,1.348,1.247,0.379,-3.503,-0.001,0.553,0.554
0,1.325,1.174,0.463,-3.503,-0.001,0.553,0.554
0,1.325,1.106,0.551,-3.503,-0.001,0.553,0.554
0,1.345,1.204,0.446,-3.503,-0.001,0.553,0.554
0,1.331,1.244,0.357,-3.503,-0.001,0.553,0.554
0,1.389,1.153,0.557,-3.503,-0.001,0.553,0.554
0,1.395,1.129,0.587,-3.503,-0.001,0.553,0.554
0,1.382,1.082,0.622,-3.503,-0.001,0.553,0.554
0,1.262,1.166,0.382,-3.503,-0.001,0.553,0.554
0,1.226,1.182,0.265,-3.503,-0.001,0.553,0.554
0,1.333,1.251,0.345,-3.503,-0.001,0.553,0.554
0,1.267,1.213,0.289,-3.503,-0.001,0.553,0.554
0,1.33,1.223,0.393,-3.503,-0.001,0.553,0.554
0,1.326,1.285,0.246,-3.503,-0.001,0.553,0.554
0,1.269,1.221,0.272,-3.503,-0.001,0.553,0.554
0,1.395,1.074,0.638,-3.503,-0.001,0.553,0.554
0,1.349,1.215,0.436,-3.503,-0.001,0.553,0.554
0,1.293,1.274,0.17,-3.503,-0.001,0.553,0.554
0,1.255,1.078,0.512,-3.503,-0.001,0.553,0.554
0,1.26,1.054,0.548,-3.503,-0.001,0.553,0.554
0,1.268,1.226,0.255,-3.503,-0.001,0.553,0.554
0,1.301,1.189,0.407,-3.503,-0.001,0.553,0.554
0,1.393,1.117,0.598,-3.503,-0.001,0.553,0.554
0,1.322,1.226,0.375,-3.503,-0.001,0.553,0.554
0,1.304,1.11,0.526,-3.503,-0.001,0.553,0.554
0,1.34,1.201,0.444,-3.503,-0.001,0.553,0.554
0,1.3,1.25,0.273,-3.503,-0.001,0.553,0.554
0,1.303,1.212,0.367,-3.503,-0.001,0.553,0.554
0,1.228,1.153,0.344,-3.503,-0.001,0.553,0.554
0,1.282,1.161,0.424,-3.503,-0.001,0.553,0.554
0,1.409,1.079,0.644,-3.503,-0.001,0.553,0.554
0,1.277,1.228,0.273,-3.503,-0.001,0.553,0.554
0,1.266,1.217,0.277,-3.503,-0.001,0.553,0.554
0,1.324,1.149,0.496,-3.503,-0.001,0.553,0.554
0,1.297,1.157,0.453,-3.503,-0.001,0.553,0.554
0,1.28,1.144,0.448,-3.503,-0.001,0.553,0.554
0,1.309,1.178,0.436,-3.503,-0.001,0.553,0.554
0,1.297,1.17,0.432,-3.503,-0.001,0.553,0.554
0,1.267,1.112,0.479,-3.503,-0.001,0.553,0.554
0,1.262,1.22,0.253,-3.503,-0.001,0.553,0.554
0,1.283,1.271,0.14,-3.503,-0.001,0.553,0.554
0,1.187,1.123,0.323,-3.503,-0.001,0.553,0.554
0,1.212,1.028,0.529,-3.503,-0.001,0.553,0.554
0,1.299,1.216,0.353,-3.503,-0.001,0.553,0.554
0,1.289,1.121,0.493,-3.503,-0.001,0.553,0.554
0,1.336,1.172,0.479,-3.503,-0.001,0.553,0.554
0,1.279,1.172,0.401,-3.503,-0.001,0.553,0.554
0,1.277,1.146,0.441,-3.503,-0.001,0.553,0.554
0,1.336,1.263,0.326,-3.503,-0.001,0.553,0.554
0,1.271,1.231,0.249,-3.503,-0.001,0.553,0.554
0,1.256,1.218,0.246,-3.503,-0.001,0.553,0.554
0,1.351,1.207,0.449,-3.503,-0.001,0.553,0.554
0,1.34,1.139,0.526,-3.503,-0.001,0.553,0.554
0,1.285,1.248,0.236,-3.503,-0.001,0.553,0.554
0,1.395,1.177,0.537,-3.503,-0.001,0.553,0.554
0,1.353,1.151,0.525,-3.503,-0.001,0.553,0.554
0,1.295,1.2,0.376,-3.503,-0.001,0.553,0.554
0,1.375,1.183,0.509,-3.503,-0.001,0.553,0.554
0,1.334,1.255,0.34,-3.503,-0.001,0.553,0.554
0,1.287,1.223,0.31,-3.503,-0.001,0.553,0.554
0,1.299,1.152,0.462,-3.503,-0.001,0.553,0.554
0,1.357,1.01,0.668,-3.503,-0.001,0.553,0.554
0,1.28,1.189,0.37,-3.503,-0.001,0.553,0.554
0,1.359,1.164,0.516,-3.503,-0.001,0.553,0.554
0,1.31,1.225,0.355,-3.503,-0.001,0.553,0.554
0,1.289,1.235,0.285,-3.503,-0.001,0.553,0.554
0,1.308,1.143,0.486,-3.503,-0.001,0.553,0.554
0,1.264,1.201,0.312,-3.503,-0.001,0.553,0.554
0,1.256,1.123,0.448,-3.503,-0.001,0.553,0.554
0,1.284,1.152,0.442,-3.503,-0.001,0.553,0.554
0,1.271,1.25,0.182,-3.503,-0.001,0.553,0.554
