true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
25.1,-1.628,-0.015,0.766,0.648,0.44,-0.169,-0.542,-0.765,1.257,3.246,6.559,9.002
25.1,-1.655,-0.096,0.738,0.653,0.464,-0.078,-0.104,-0.279,1.221,3.249,6.565,8.601
25.2,-1.646,0.048,0.67,0.479,0.697,0.015,0.046,0.142,1.0,2.846,4.859,7.806
25.2,-1.623,0.052,0.596,0.617,0.515,-0.238,0.452,0.015,1.044,3.015,5.701,7.784
25.2,-1.737,0.014,0.703,0.596,0.437,0.044,0.213,-0.054,1.135,3.241,6.501,8.518
25.2,-1.691,-0.119,0.602,0.609,0.265,-0.049,0.372,-0.454,1.056,3.119,6.043,7.72
25.2,-1.559,-0.102,0.756,0.607,0.252,-0.094,-0.49,-0.224,1.203,3.325,6.634,8.219
25.2,-1.631,0.031,0.731,0.666,0.391,-0.002,-0.466,-0.568,1.238,3.155,6.397,7.615
25.2,-1.608,0.066,0.746,0.57,0.308,0.159,-0.215,-0.036,1.162,3.239,6.221,8.544
25.2,-1.635,-0.044,0.692,0.593,0.324,0.058,0.208,-0.41,1.122,3.387,6.392,8.275
25.2,-1.641,0.013,0.66,0.586,0.212,0.087,-0.122,0.009,1.088,3.172,6.186,7.898
25.2,-1.611,0.009,0.624,0.614,0.131,-0.396,0.164,-0.033,1.083,3.057,5.666,8.352
25.3,-1.5,0.154,0.723,0.622,0.344,0.176,-0.27,-0.505,1.169,3.272,5.98,8.657
25.3,-1.504,-0.014,0.712,0.569,0.524,-0.143,-0.177,-0.376,1.125,3.26,6.199,8.346
25.3,-1.494,0.058,0.697,0.666,0.472,0.046,-0.081,-0.445,1.197,3.209,6.439,8.097
25.3,-1.632,0.043,0.666,0.702,0.191,0.16,-0.255,-0.607,1.205,3.084,6.564,8.62
25.3,-1.611,0.069,0.749,0.663,0.239,-0.107,-0.501,-0.449,1.25,3.106,6.264,8.082
25.3,-1.612,0.041,0.762,0.557,0.464,0.468,-0.261,-0.118,1.16,3.28,6.356,7.249
25.3,-1.685,0.031,0.639,0.568,0.299,0.236,-0.169,-0.283,1.055,3.136,5.5,8.415
25.3,-1.527,-0.023,0.74,0.689,0.261,-0.072,-0.475,-0.457,1.255,3.292,6.905,8.838
25.3,-1.542,-0.097,0.669,0.652,0.172,0.21,-0.359,-0.186,1.162,3.162,6.703,8.806
25.3,-1.687,0.02,0.637,0.585,0.345,0.046,-0.066,0.155,1.058,3.129,6.257,8.729
25.4,-1.682,0.009,0.566,0.553,0.029,-0.038,-0.56,-0.194,0.978,3.101,4.681,7.731
25.4,-1.523,-0.036,0.736,0.558,0.275,-0.008,-0.073,-0.309,1.136,3.334,6.073,8.679
25.4,-1.529,0.088,0.666,0.596,0.113,-0.194,-0.328,-0.104,1.105,3.072,5.884,7.872
25.4,-1.461,-0.014,0.668,0.706,0.278,-0.155,-0.678,-0.711,1.218,3.096,5.976,8.138
25.4,-1.582,-0.011,0.676,0.669,0.53,-0.116,0.1,-0.833,1.182,3.299,6.831,8.919
25.4,-1.558,-0.071,0.72,0.547,0.484,0.163,0.056,0.44,1.101,3.256,6.23,7.775
25.4,-1.585,-0.125,0.612,0.565,0.082,0.216,-0.201,-0.285,1.037,2.92,4.86,6.629
25.4,-1.623,-0.034,0.643,0.646,0.308,0.211,-0.276,-0.359,1.13,3.038,5.993,8.149
25.4,-1.499,0.065,0.63,0.571,0.227,-0.639,-0.135,0.169,1.053,2.996,5.228,7.087
25.4,-1.388,-0.037,0.716,0.552,0.504,-0.255,-0.317,0.074,1.114,3.185,5.788,7.321
25.5,-1.685,-0.053,0.699,0.567,0.608,-0.316,0.04,-0.223,1.102,3.176,5.541,6.964
25.5,-1.64,-0.054,0.718,0.668,0.746,0.114,0.065,-0.586,1.226,3.29,6.367,7.889
25.5,-1.502,0.054,0.796,0.531,0.495,-0.306,-0.397,0.016,1.179,3.34,6.089,8.456
25.5,-1.646,0.07,0.717,0.648,0.446,-0.054,-0.483,-0.553,1.198,3.002,6.175,8.551
25.5,-1.553,0.082,0.729,0.615,0.24,0.01,-0.277,-0.489,1.184,3.121,6.017,8.187
25.5,-1.457,-0.058,0.738,0.658,0.176,0.119,-0.715,-0.416,1.241,3.085,6.395,8.769
25.5,-1.572,0.021,0.748,0.553,0.48,-0.075,-0.188,-0.007,1.147,3.184,6.529,8.967
25.5,-1.581,-0.003,0.679,0.591,0.403,0.33,-0.513,-0.051,1.108,3.038,5.657,8.31
25.5,-1.651,0.064,0.543,0.626,-0.032,-0.167,-0.24,-0.234,1.017,3.025,4.802,7.346
25.5,-1.627,0.06,0.712,0.529,0.477,-0.059,-0.282,0.707,1.074,3.113,5.915,8.648
25.6,-1.582,0.095,0.731,0.646,0.417,-0.225,-0.406,-0.472,1.213,3.281,6.563,9.105
25.6,-1.448,-0.092,0.649,0.565,0.575,-0.334,0.695,-0.097,1.048,3.282,5.642,7.559
25.6,-1.474,-0.007,0.808,0.64,0.28,0.051,-0.725,-0.738,1.294,3.265,6.761,8.863
25.6,-1.49,0.008,0.687,0.648,0.417,0.132,-0.211,-0.403,1.165,3.192,6.699,8.664
25.6,-1.474,-0.021,0.711,0.6,0.332,0.001,-0.596,-0.292,1.159,3.125,5.725,7.735
25.6,-1.542,-0.025,0.762,0.721,0.319,0.16,-0.419,-0.791,1.313,3.241,6.709,9.307
25.6,-1.57,0.079,0.761,0.626,0.321,-0.027,-0.67,-0.269,1.228,3.116,6.343,7.431
25.6,-1.514,0.093,0.782,0.621,0.157,0.024,-0.396,0.07,1.24,3.358,6.466,7.992
25.6,-1.708,0.083,0.717,0.62,0.304,0.02,-0.626,-0.48,1.181,3.022,5.957,8.207
25.6,-1.381,0.062,0.702,0.625,0.305,-0.012,-0.814,-0.622,1.176,3.124,5.743,8.524
25.7,-1.639,0.023,0.751,0.718,0.538,-0.216,-0.34,-0.641,1.3,3.233,6.386,8.775
25.7,-1.568,0.162,0.743,0.635,0.35,-0.447,-0.457,-0.186,1.217,3.299,6.494,8.578
25.7,-1.552,0.106,0.691,0.593,0.447,-0.42,0.006,0.208,1.125,3.33,6.616,8.568
25.7,-1.65,0.042,0.734,0.631,0.246,0.034,-0.614,-0.491,1.209,2.965,5.913,7.981
25.7,-1.581,-0.118,0.668,0.591,0.542,0.41,0.298,-0.276,1.097,3.404,6.183,9.001
25.7,-1.612,-0.01,0.71,0.577,0.48,-0.178,-0.096,0.154,1.127,3.321,6.509,8.088
25.7,-1.552,0.085,0.726,0.649,0.389,-0.229,-0.492,-0.538,1.214,3.163,6.577,8.176
25.7,-1.508,-0.049,0.654,0.56,0.525,-0.171,0.213,-0.124,1.057,3.282,6.16,7.49
25.7,-1.478,-0.024,0.708,0.713,-0.139,0.13,-0.727,-0.697,1.259,3.181,6.076,8.279
25.7,-1.659,-0.044,0.592,0.598,0.272,0.072,0.099,0.037,1.026,3.037,5.983,7.806
25.8,-1.373,0.033,0.619,0.614,0.318,-0.386,-0.797,-0.226,1.079,2.895,4.818,6.361
25.8,-1.728,-0.026,0.72,0.63,0.261,0.06,-0.291,-0.097,1.18,3.173,6.409,8.413
25.8,-1.494,-0.011,0.729,0.659,0.123,-0.222,-0.475,-0.134,1.226,3.206,6.307,8.958
25.8,-1.587,0.091,0.737,0.652,0.333,-0.009,-0.364,-0.484,1.216,3.333,6.682,9.047
25.8,-1.501,-0.01,0.631,0.666,0.062,0.096,-0.323,-0.464,1.146,3.004,5.846,8.421
25.8,-1.442,0.071,0.71,0.7,0.069,-0.247,-0.87,-0.47,1.25,3.013,5.965,7.804
25.8,-1.491,-0.051,0.746,0.554,0.347,0.219,0.069,0.251,1.135,3.35,6.093,7.54
25.8,-1.617,0.05,0.802,0.602,0.568,0.194,-0.283,-0.002,1.232,3.418,6.628,9.037
25.8,-1.55,-0.051,0.741,0.515,0.547,-0.36,-0.411,0.032,1.104,3.247,5.74,7.329
25.8,-1.559,-0.212,0.708,0.531,0.458,0.051,0.009,-0.199,1.084,3.28,5.483,8.39
25.9,-1.622,-0.03,0.658,0.606,0.365,-0.153,-0.253,-0.359,1.102,3.033,6.053,8.451
25.9,-1.474,0.041,0.783,0.617,0.497,0.161,-0.528,-0.609,1.243,3.289,5.965,8.433
25.9,-1.586,0.025,0.625,0.58,0.498,-0.065,0.318,0.592,1.04,3.046,5.995,7.274
25.9,-1.461,-0.041,0.812,0.594,0.344,0.21,-0.519,-0.27,1.243,3.292,6.221,7.847
25.9,-1.465,0.029,0.656,0.543,-0.189,-0.242,-0.363,0.053,1.052,3.006,5.346,7.461
25.9,-1.552,-0.009,0.693,0.658,0.656,-0.186,0.253,-0.329,1.178,3.285,6.946,8.191
25.9,-1.595,-0.021,0.64,0.645,0.411,0.225,0.852,-0.08,1.107,3.44,6.37,8.646
25.9,-1.616,-0.018,0.758,0.594,0.427,-0.169,-0.323,-0.578,1.198,3.27,6.18,8.506
25.9,-1.501,-0.012,0.719,0.64,0.371,-0.168,-0.008,-0.478,1.195,3.404,6.555,7.929
25.9,-1.524,0.047,0.797,0.526,0.379,-0.174,-0.518,-0.028,1.165,3.263,5.865,7.59
26.0,-1.498,0.008,0.723,0.634,0.4,-0.043,-0.14,-0.323,1.19,3.24,6.226,8.908
26.0,-1.556,0.087,0.71,0.608,0.865,-0.292,0.327,-0.003,1.14,3.1,6.164,8.555
26.0,-1.662,0.009,0.65,0.564,0.227,0.125,0.309,-0.254,1.06,3.266,6.182,7.567
26.0,-1.512,-0.092,0.592,0.585,0.478,-0.217,0.493,-0.184,1.026,3.11,5.311,7.133
26.0,-1.549,-0.107,0.709,0.6,0.145,0.241,-0.371,-0.156,1.151,3.25,6.52,9.013
26.0,-1.603,0.012,0.797,0.663,0.271,-0.375,-0.542,-0.527,1.293,3.305,6.467,7.838
26.0,-1.455,0.037,0.676,0.741,0.288,-0.174,-0.041,-0.585,1.232,3.247,6.851,9.223
26.0,-1.472,-0.027,0.63,0.563,0.62,0.022,0.387,0.018,1.03,3.007,5.703,7.821
26.0,-1.461,0.009,0.677,0.603,0.182,-0.156,-0.299,-0.677,1.126,3.225,5.604,7.701
26.0,-1.514,-0.056,0.611,0.712,0.283,-0.025,-0.148,-0.776,1.173,2.986,5.679,8.424
26.1,-1.632,-0.063,0.639,0.595,0.267,-0.045,-0.166,0.225,1.067,3.023,5.693,8.345
26.1,-1.464,0.0,0.693,0.606,0.19,-0.256,-0.59,-0.166,1.137,3.121,6.266,8.533
26.1,-1.525,0.056,0.77,0.635,0.507,0.221,-0.316,-0.418,1.235,3.296,7.027,8.868
26.1,-1.528,-0.024,0.686,0.59,0.334,-0.323,-0.421,-0.553,1.127,3.125,5.891,8.089
26.1,-1.567,-0.037,0.763,0.625,0.418,0.097,-0.458,-0.472,1.231,3.251,6.66,8.305
26.1,-1.403,0.028,0.727,0.601,0.12,-0.061,-0.61,-0.032,1.174,3.113,6.373,8.735
26.1,-1.483,0.024,0.762,0.683,0.115,0.125,-0.785,-0.461,1.284,3.195,6.81,9.159
26.1,-1.591,-0.013,0.646,0.669,0.243,-0.146,-0.18,-0.454,1.155,3.174,6.385,8.241
26.1,-1.569,0.037,0.627,0.551,0.438,0.13,0.251,-0.29,1.034,3.318,5.316,7.139
26.1,-1.538,0.033,0.689,0.679,0.354,0.034,-0.19,-0.357,1.205,3.281,6.745,8.727
26.2,-1.428,0.025,0.671,0.62,0.316,-0.113,-0.264,-0.275,1.134,2.941,6.097,8.841
26.2,-1.534,-0.116,0.733,0.623,0.629,-0.21,0.236,-0.705,1.192,3.277,5.494,8.726
26.2,-1.599,0.003,0.698,0.661,0.56,0.203,0.159,0.003,1.179,3.194,6.866,8.731
26.2,-1.482,-0.019,0.815,0.599,0.237,0.123,-0.716,0.017,1.247,3.315,7.141,8.665
26.2,-1.556,0.074,0.668,0.605,0.453,-0.037,0.437,0.095,1.103,3.201,6.103,8.026
26.2,-1.497,0.008,0.718,0.57,0.592,0.122,0.114,0.029,1.123,3.266,6.003,8.111
26.2,-1.452,0.081,0.656,0.62,0.272,-0.25,0.035,0.176,1.106,3.213,6.209,8.278
26.2,-1.649,0.006,0.672,0.662,0.627,0.146,-0.369,-0.618,1.16,3.165,5.771,8.814
26.2,-1.57,-0.053,0.598,0.642,0.735,-0.151,0.952,-0.099,1.068,3.081,5.979,8.206
26.2,-1.559,0.096,0.823,0.68,0.544,-0.184,-0.575,-0.457,1.324,3.317,6.211,8.51
26.3,-1.46,0.012,0.69,0.649,0.521,-0.312,0.132,0.019,1.169,3.212,6.734,8.899
26.3,-1.377,0.073,0.793,0.702,-0.15,-0.125,-0.86,-0.495,1.322,3.337,6.283,8.288
26.3,-1.439,0.025,0.751,0.657,0.384,0.35,0.136,-0.44,1.233,3.432,7.158,9.268
26.3,-1.303,-0.047,0.684,0.627,0.686,0.18,0.056,0.101,1.145,3.02,5.916,8.55
26.3,-1.326,-0.057,0.744,0.624,0.116,-0.079,-0.514,0.049,1.211,3.286,6.368,8.028
26.3,-1.453,0.125,0.712,0.564,0.219,-0.267,-0.152,-0.027,1.112,3.194,6.224,7.998
26.3,-1.436,0.03,0.614,0.658,0.443,0.018,0.09,-0.732,1.119,3.1,6.015,7.918
26.3,-1.56,0.046,0.677,0.596,0.335,0.269,0.31,-0.281,1.115,3.387,5.975,8.054
26.3,-1.439,-0.042,0.711,0.676,0.738,-0.216,0.063,-0.546,1.22,3.158,6.335,8.576
26.3,-1.503,-0.075,0.772,0.636,0.392,0.218,-0.426,-0.352,1.24,3.245,6.888,9.147
26.4,-1.428,-0.054,0.587,0.658,0.069,-0.029,0.005,-0.373,1.094,3.047,5.84,8.056
26.4,-1.487,0.019,0.68,0.685,0.411,0.104,-0.348,-0.571,1.203,3.067,6.092,8.656
26.4,-1.552,0.08,0.698,0.677,0.379,-0.038,-0.353,-0.652,1.214,3.193,6.272,8.072
26.4,-1.582,-0.064,0.711,0.585,0.582,-0.547,0.321,0.163,1.129,3.341,6.335,8.213
26.4,-1.427,-0.017,0.737,0.575,0.167,0.162,-0.701,-0.614,1.171,2.98,5.367,8.031
26.4,-1.427,-0.022,0.764,0.637,0.224,0.232,-0.4,-0.48,1.24,3.329,6.949,8.419
26.4,-1.406,-0.106,0.741,0.636,0.385,0.095,-0.176,-0.118,1.205,3.322,6.23,8.515
26.4,-1.473,-0.024,0.726,0.596,0.282,0.249,0.018,0.04,1.146,3.337,6.76,8.623
26.4,-1.471,-0.005,0.775,0.688,0.528,-0.067,-0.167,-0.498,1.287,3.392,6.573,8.974
26.4,-1.668,0.052,0.713,0.619,0.889,0.067,0.767,-0.027,1.142,3.382,6.763,8.407
26.5,-1.502,0.017,0.719,0.62,0.385,-0.029,0.003,-0.489,1.173,3.308,7.03,7.893
26.5,-1.407,0.039,0.809,0.618,0.262,0.143,-0.472,-0.145,1.263,3.36,7.066,9.14
26.5,-1.537,0.041,0.708,0.689,0.565,0.144,-0.35,-0.554,1.227,3.084,6.117,7.503
26.5,-1.493,0.048,0.633,0.578,0.378,-0.052,-0.15,-0.336,1.061,3.018,5.606,7.562
26.5,-1.525,-0.034,0.704,0.599,0.846,0.105,0.22,-0.324,1.14,3.115,5.31,7.565
26.5,-1.454,0.087,0.767,0.622,0.292,-0.017,0.05,0.207,1.203,3.343,6.996,8.779
26.5,-1.478,-0.018,0.712,0.591,0.315,0.216,-0.47,-0.121,1.143,3.212,6.347,8.413
26.5,-1.685,0.074,0.728,0.627,0.437,-0.031,-0.065,-0.429,1.189,3.435,6.72,7.609
26.5,-1.58,-0.122,0.666,0.6,0.264,0.027,-0.051,-0.553,1.106,3.145,5.81,7.735
26.5,-1.523,0.06,0.683,0.588,0.567,-0.52,0.041,0.321,1.097,3.18,5.727,8.189
26.6,-1.461,0.025,0.619,0.622,0.446,0.231,-0.347,-0.506,1.097,2.96,5.692,8.058
26.6,-1.608,-0.021,0.651,0.65,0.103,-0.025,-0.512,-0.365,1.145,2.799,5.477,7.537
26.6,-1.506,0.041,0.775,0.583,0.594,0.062,-0.006,0.269,1.176,3.36,6.77,7.965
26.6,-1.433,0.131,0.764,0.546,0.329,0.279,-0.514,-0.388,1.159,3.313,5.935,8.571
26.6,-1.528,0.025,0.75,0.604,0.494,-0.017,-0.303,0.115,1.178,3.194,6.378,8.003
26.6,-1.352,-0.078,0.739,0.668,0.331,0.163,-0.517,-0.459,1.245,3.339,6.698,8.284
26.6,-1.447,0.018,0.626,0.588,0.711,-0.04,0.659,0.009,1.044,3.186,5.631,7.332
26.6,-1.495,-0.05,0.719,0.687,0.199,0.116,-0.466,-0.434,1.235,3.056,6.336,8.66
26.6,-1.439,-0.076,0.826,0.599,0.371,0.321,-0.834,-0.29,1.264,3.256,6.482,8.75
26.6,-1.424,-0.038,0.68,0.656,0.134,0.104,-0.367,-0.398,1.17,3.23,6.551,9.007
26.7,-1.431,-0.037,0.775,0.521,0.348,0.277,-0.518,0.274,1.148,3.412,6.635,8.958
26.7,-1.51,0.008,0.682,0.693,0.504,-0.183,0.045,-0.662,1.212,3.297,6.676,8.581
26.7,-1.425,0.08,0.768,0.662,0.522,0.034,-0.173,-0.441,1.262,3.329,6.797,9.392
26.7,-1.548,0.001,0.783,0.604,0.304,0.077,-0.556,-0.191,1.226,3.232,7.037,8.354
26.7,-1.394,0.052,0.701,0.541,0.49,-0.158,0.268,0.508,1.074,3.39,6.102,9.173
26.7,-1.399,-0.038,0.764,0.658,0.054,0.019,-0.581,-0.403,1.264,3.33,6.792,9.094
26.7,-1.556,-0.097,0.627,0.564,0.508,-0.167,0.367,-0.13,1.033,3.395,6.119,7.961
26.7,-1.37,-0.112,0.696,0.706,0.188,0.012,-0.522,-0.737,1.243,3.114,6.005,8.528
26.7,-1.356,-0.052,0.631,0.583,0.337,-0.127,0.231,-0.049,1.051,3.121,6.352,8.598
26.7,-1.525,0.035,0.575,0.561,0.366,0.227,-0.251,0.316,0.986,2.979,5.256,7.403
26.8,-1.306,0.101,0.813,0.659,0.252,-0.165,-0.816,-0.503,1.308,3.281,6.742,8.837
26.8,-1.442,0.05,0.661,0.677,0.289,-0.135,-0.444,-0.76,1.177,3.324,6.287,8.184
26.8,-1.47,-0.092,0.696,0.583,0.327,0.244,-0.308,0.357,1.114,3.179,6.556,9.0
26.8,-1.566,0.017,0.673,0.454,0.084,0.288,-0.351,0.765,0.993,3.298,5.277,7.166
26.8,-1.572,-0.05,0.681,0.642,0.32,0.164,-0.242,-0.334,1.158,3.112,6.346,8.761
26.8,-1.456,0.025,0.726,0.742,0.205,-0.126,-0.648,-0.537,1.289,3.281,7.041,8.578
26.8,-1.517,0.138,0.78,0.675,0.67,-0.17,0.028,-0.412,1.275,3.398,6.906,9.191
26.8,-1.461,-0.035,0.697,0.683,0.305,-0.135,0.041,-0.765,1.214,3.385,6.753,9.121
26.8,-1.439,0.007,0.663,0.619,0.418,-0.06,-0.273,-0.05,1.107,3.255,6.501,8.992
26.8,-1.552,-0.011,0.746,0.618,0.592,-0.324,0.216,-0.069,1.194,3.224,6.357,8.964
26.9,-1.432,-0.011,0.659,0.632,0.361,0.151,-0.285,0.001,1.128,3.188,6.942,8.902
26.9,-1.485,0.029,0.708,0.602,0.678,-0.031,0.367,-0.106,1.132,3.459,6.784,7.856
26.9,-1.511,0.077,0.715,0.636,0.328,0.133,-0.372,-0.631,1.185,3.316,6.089,8.211
26.9,-1.484,-0.096,0.684,0.656,0.162,0.076,-0.624,-0.425,1.175,3.195,6.066,8.753
26.9,-1.601,0.034,0.642,0.62,0.626,0.483,0.477,0.2,1.087,3.166,5.834,8.118
26.9,-1.532,0.019,0.681,0.607,0.657,-0.008,0.596,-0.194,1.12,3.348,6.974,8.96
26.9,-1.483,0.121,0.742,0.627,0.454,-0.083,-0.038,-0.297,1.201,3.418,6.627,8.187
26.9,-1.397,-0.054,0.717,0.729,0.573,-0.013,-0.134,-0.48,1.262,3.307,7.325,8.648
26.9,-1.517,-0.047,0.717,0.647,0.315,-0.179,-0.413,-0.357,1.202,3.225,7.063,9.317
26.9,-1.401,0.082,0.688,0.625,0.467,0.099,-0.453,-0.455,1.151,3.047,6.01,8.089
27.0,-1.525,-0.043,0.742,0.583,0.448,0.003,-0.131,-0.054,1.16,3.289,6.189,8.066
27.0,-1.529,0.057,0.775,0.614,0.43,-0.035,-0.553,0.213,1.218,3.063,5.818,8.177
27.0,-1.502,0.017,0.715,0.622,0.324,-0.03,-0.258,-0.407,1.173,3.233,6.975,8.548
27.0,-1.497,-0.003,0.731,0.606,0.449,0.048,-0.251,-0.307,1.172,3.2,6.521,8.986
27.0,-1.53,-0.09,0.691,0.62,0.531,-0.197,0.319,-0.363,1.121,3.344,6.672,9.135
27.0,-1.523,-0.128,0.703,0.585,0.286,0.134,0.04,0.181,1.126,3.314,6.27,8.586
27.0,-1.416,-0.093,0.782,0.659,0.169,0.083,-0.881,-0.25,1.277,3.121,6.58,8.804
27.0,-1.533,-0.059,0.693,0.637,0.271,-0.181,-0.365,-0.27,1.16,3.213,6.498,8.627
27.0,-1.387,-0.083,0.855,0.606,0.385,-0.082,-0.458,-0.268,1.3,3.445,6.751,9.175
27.0,-1.552,0.028,0.678,0.548,0.202,-0.29,-0.303,-0.037,1.07,3.086,5.868,8.034
27.1,-1.415,0.093,0.72,0.626,0.466,-0.144,-0.375,-0.219,1.173,3.254,6.457,8.952
27.1,-1.376,0.022,0.746,0.59,0.222,0.111,-0.581,-0.496,1.177,3.351,6.883,8.724
27.1,-1.319,0.027,0.699,0.624,0.35,0.034,0.049,-0.132,1.138,3.289,6.684,8.997
27.1,-1.508,0.042,0.644,0.619,0.366,0.038,-0.026,-0.176,1.1,3.007,6.013,8.385
27.1,-1.344,0.048,0.742,0.757,0.318,0.017,-0.352,-0.795,1.323,3.238,6.895,9.125
27.1,-1.56,0.059,0.702,0.541,0.547,0.047,0.512,0.327,1.071,3.347,6.095,8.766
27.1,-1.369,0.064,0.818,0.625,0.096,0.024,-0.774,-0.621,1.282,3.398,6.382,8.016
27.1,-1.337,-0.032,0.737,0.608,0.381,0.398,-0.34,-0.21,1.183,3.398,6.989,8.653
27.1,-1.376,-0.146,0.745,0.582,0.425,-0.138,-0.228,-0.49,1.168,3.406,6.168,8.699
27.1,-1.507,-0.013,0.598,0.555,1.082,0.402,1.818,0.28,0.973,3.048,5.595,8.781
27.2,-1.284,0.103,0.714,0.624,0.192,0.028,-0.373,-0.17,1.178,3.248,6.643,8.867
27.2,-1.443,0.002,0.665,0.645,0.063,-0.131,-0.564,-0.085,1.152,3.204,6.057,8.538
27.2,-1.239,0.12,0.728,0.523,0.269,-0.1,-0.276,-0.353,1.104,3.356,5.679,8.076
27.2,-1.427,0.032,0.699,0.654,0.233,-0.148,-0.444,-0.383,1.177,3.197,6.682,8.792
27.2,-1.46,0.034,0.728,0.652,0.562,-0.041,0.682,-0.254,1.204,3.515,7.189,9.374
27.2,-1.326,0.001,0.695,0.713,0.552,-0.094,-0.09,-0.554,1.227,3.161,6.599,8.585
27.2,-1.42,0.119,0.772,0.623,0.467,0.028,-0.396,-0.488,1.237,3.28,6.864,8.398
27.2,-1.389,-0.105,0.759,0.671,0.312,0.187,-0.172,-0.416,1.264,3.399,6.694,8.832
27.2,-1.521,0.057,0.684,0.646,0.447,0.103,-0.19,-0.238,1.161,3.237,6.695,8.777
27.2,-1.423,-0.058,0.706,0.611,0.515,-0.035,-0.406,-0.719,1.162,3.129,6.009,8.21
27.3,-1.419,-0.149,0.731,0.621,0.118,-0.003,-0.344,-0.108,1.188,3.259,6.344,8.747
27.3,-1.418,-0.077,0.758,0.591,0.319,0.034,-0.27,-0.115,1.185,3.425,6.828,8.176
27.3,-1.409,-0.01,0.761,0.685,0.484,-0.009,-0.137,-0.573,1.265,3.348,7.172,9.117
27.3,-1.434,0.023,0.699,0.615,0.267,-0.282,-0.397,0.241,1.162,3.06,5.956,9.003
27.3,-1.239,0.074,0.78,0.626,0.412,0.304,-0.502,-0.375,1.244,3.356,6.861,8.417
27.3,-1.443,-0.003,0.718,0.773,0.429,0.143,0.002,-0.768,1.323,3.194,7.059,8.398
27.3,-1.578,0.005,0.682,0.655,0.566,-0.147,0.062,-0.302,1.17,3.213,6.751,8.445
27.3,-1.395,-0.02,0.754,0.588,0.325,0.079,-0.554,-0.008,1.181,3.227,6.8,8.818
27.3,-1.413,0.023,0.732,0.634,0.625,-0.069,-0.08,-0.463,1.202,3.303,6.885,8.364
27.3,-1.352,0.039,0.671,0.65,0.371,0.164,0.058,0.009,1.155,3.084,6.403,8.218
27.4,-1.394,-0.049,0.722,0.675,0.505,0.183,0.103,-0.16,1.219,3.288,7.513,9.514
27.4,-1.387,0.053,0.792,0.615,0.419,-0.259,-0.493,-0.165,1.24,3.364,6.902,9.014
27.4,-1.324,0.059,0.736,0.596,0.394,0.067,-0.001,-0.115,1.172,3.392,6.464,8.516
27.4,-1.411,-0.052,0.761,0.587,0.257,-0.084,-0.854,-0.356,1.199,3.141,6.253,8.559
27.4,-1.269,-0.058,0.815,0.591,0.106,0.164,-0.763,-0.676,1.259,3.322,6.425,7.535
27.4,-1.34,-0.084,0.688,0.611,0.51,-0.13,0.07,-0.225,1.126,3.283,6.279,8.638
27.4,-1.484,0.087,0.622,0.617,0.224,0.101,0.033,-0.613,1.088,3.182,5.959,7.241
27.4,-1.367,0.059,0.767,0.583,0.558,0.007,-0.07,-0.295,1.183,3.478,6.649,8.314
27.4,-1.514,0.023,0.771,0.644,0.454,-0.042,-0.201,-0.104,1.244,3.452,7.609,9.0
27.4,-1.364,0.056,0.778,0.611,0.142,0.114,-0.5,-0.391,1.229,3.529,6.625,9.404
27.5,-1.268,0.076,0.772,0.671,0.232,-0.278,-0.333,-0.613,1.277,3.46,7.194,9.414
27.5,-1.396,-0.106,0.699,0.615,0.459,-0.147,-0.312,-0.049,1.149,3.208,6.58,9.013
27.5,-1.562,0.051,0.691,0.626,0.47,0.164,0.128,-0.331,1.145,3.306,6.694,9.043
27.5,-1.339,0.013,0.729,0.624,0.539,-0.009,-0.053,-0.183,1.187,3.478,6.632,9.124
27.5,-1.474,-0.036,0.646,0.626,-0.094,-0.069,-0.148,-0.055,1.102,3.118,6.439,9.216
27.5,-1.326,-0.059,0.692,0.59,0.293,-0.211,-0.519,-0.117,1.129,3.178,5.945,7.492
27.5,-1.352,-0.008,0.849,0.682,0.31,-0.098,-0.669,-0.841,1.355,3.42,7.162,9.262
27.5,-1.295,0.114,0.771,0.61,0.302,-0.346,-0.242,-0.568,1.222,3.386,6.884,8.842
27.5,-1.298,-0.174,0.733,0.53,0.27,-0.41,-0.625,-0.21,1.109,3.035,5.325,7.75
27.5,-1.394,0.139,0.776,0.584,0.329,0.219,-0.084,-0.131,1.189,3.518,6.612,8.631
27.6,-1.411,-0.059,0.656,0.7,0.393,-0.307,0.125,-0.486,1.184,3.403,6.759,8.013
27.6,-1.247,0.025,0.735,0.653,0.201,-0.214,-0.639,-0.405,1.226,3.177,6.786,9.433
27.6,-1.512,0.08,0.714,0.619,0.428,-0.125,-0.508,-0.617,1.175,2.958,5.68,8.663
27.6,-1.377,-0.148,0.69,0.637,0.629,-0.107,0.096,-0.707,1.161,3.137,6.209,8.25
27.6,-1.481,-0.005,0.793,0.523,0.659,-0.125,0.035,0.113,1.16,3.331,6.057,8.592
27.6,-1.308,-0.123,0.742,0.556,0.558,-0.035,-0.004,-0.258,1.13,3.396,5.946,8.736
27.6,-1.539,-0.05,0.669,0.56,0.688,0.029,0.899,-0.082,1.052,3.274,6.297,8.035
27.6,-1.183,0.028,0.725,0.653,0.052,-0.029,-0.679,-0.136,1.215,3.107,6.443,8.517
